 time            time            v(gate_rc)      id             
 4.50349509e-09  4.50349509e-09  1.19978884e+00  1.31002078e-02 
 4.50449509e-09  4.50449509e-09  1.19978884e+00  1.31002078e-02 
 4.50549509e-09  4.50549509e-09  1.19978884e+00  1.31002078e-02 
 4.50649509e-09  4.50649509e-09  1.19978884e+00  1.31002078e-02 
 4.50749509e-09  4.50749509e-09  1.19978884e+00  1.31002078e-02 
 4.50849509e-09  4.50849509e-09  1.19978884e+00  1.31002078e-02 
 4.50949509e-09  4.50949509e-09  1.19978884e+00  1.31002078e-02 
 4.51049509e-09  4.51049509e-09  1.19978884e+00  1.31002078e-02 
 4.51149509e-09  4.51149509e-09  1.19978884e+00  1.31002078e-02 
 4.51249509e-09  4.51249509e-09  1.19978884e+00  1.31002078e-02 
 4.51349509e-09  4.51349509e-09  1.19978884e+00  1.31002078e-02 
 4.51449509e-09  4.51449509e-09  1.19978884e+00  1.31002078e-02 
 4.51549509e-09  4.51549509e-09  1.19978884e+00  1.31002078e-02 
 4.51649509e-09  4.51649509e-09  1.19978884e+00  1.31002078e-02 
 4.51749509e-09  4.51749509e-09  1.19978884e+00  1.31002078e-02 
 4.51849509e-09  4.51849509e-09  1.19978884e+00  1.31002078e-02 
 4.51949509e-09  4.51949509e-09  1.19978884e+00  1.31002078e-02 
 4.52049509e-09  4.52049509e-09  1.19978884e+00  1.31002078e-02 
 4.52149509e-09  4.52149509e-09  1.19978884e+00  1.31002078e-02 
 4.52249509e-09  4.52249509e-09  1.19978884e+00  1.31002078e-02 
 4.52349509e-09  4.52349509e-09  1.19978884e+00  1.31002078e-02 
 4.52449509e-09  4.52449509e-09  1.19978884e+00  1.31002078e-02 
 4.52549509e-09  4.52549509e-09  1.19978884e+00  1.31002078e-02 
 4.52649509e-09  4.52649509e-09  1.19978884e+00  1.31002078e-02 
 4.52749509e-09  4.52749509e-09  1.19978884e+00  1.31002078e-02 
 4.52849509e-09  4.52849509e-09  1.19978884e+00  1.31002078e-02 
 4.52949509e-09  4.52949509e-09  1.19978884e+00  1.31002078e-02 
 4.53049509e-09  4.53049509e-09  1.19978884e+00  1.31002078e-02 
 4.53149509e-09  4.53149509e-09  1.19978884e+00  1.31002078e-02 
 4.53249509e-09  4.53249509e-09  1.19978884e+00  1.31002078e-02 
 4.53349509e-09  4.53349509e-09  1.19978884e+00  1.31002078e-02 
 4.53449509e-09  4.53449509e-09  1.19978884e+00  1.31002078e-02 
 4.53549509e-09  4.53549509e-09  1.19978884e+00  1.31002078e-02 
 4.53649509e-09  4.53649509e-09  1.19978884e+00  1.31002078e-02 
 4.53749509e-09  4.53749509e-09  1.19978884e+00  1.31002078e-02 
 4.53849509e-09  4.53849509e-09  1.19978884e+00  1.31002078e-02 
 4.53949509e-09  4.53949509e-09  1.19978884e+00  1.31002078e-02 
 4.54049509e-09  4.54049509e-09  1.19978884e+00  1.31002078e-02 
 4.54149509e-09  4.54149509e-09  1.19978884e+00  1.31002078e-02 
 4.54249509e-09  4.54249509e-09  1.19978884e+00  1.31002078e-02 
 4.54349509e-09  4.54349509e-09  1.19978884e+00  1.31002078e-02 
 4.54449509e-09  4.54449509e-09  1.19978884e+00  1.31002078e-02 
 4.54549509e-09  4.54549509e-09  1.19978884e+00  1.31002078e-02 
 4.54649509e-09  4.54649509e-09  1.19978884e+00  1.31002078e-02 
 4.54749509e-09  4.54749509e-09  1.19978884e+00  1.31002078e-02 
 4.54849509e-09  4.54849509e-09  1.19978884e+00  1.31002078e-02 
 4.54949509e-09  4.54949509e-09  1.19978884e+00  1.31002078e-02 
 4.55049509e-09  4.55049509e-09  1.19978884e+00  1.31002078e-02 
 4.55149509e-09  4.55149509e-09  1.19978884e+00  1.31002078e-02 
 4.55249509e-09  4.55249509e-09  1.19978884e+00  1.31002078e-02 
 4.55349509e-09  4.55349509e-09  1.19978884e+00  1.31002078e-02 
 4.55449509e-09  4.55449509e-09  1.19978884e+00  1.31002078e-02 
 4.55549509e-09  4.55549509e-09  1.19978884e+00  1.31002078e-02 
 4.55649509e-09  4.55649509e-09  1.19978884e+00  1.31002078e-02 
 4.55749509e-09  4.55749509e-09  1.19978884e+00  1.31002078e-02 
 4.55849509e-09  4.55849509e-09  1.19978884e+00  1.31002078e-02 
 4.55949509e-09  4.55949509e-09  1.19978884e+00  1.31002078e-02 
 4.56049509e-09  4.56049509e-09  1.19978884e+00  1.31002078e-02 
 4.56149509e-09  4.56149509e-09  1.19978884e+00  1.31002078e-02 
 4.56249509e-09  4.56249509e-09  1.19978884e+00  1.31002078e-02 
 4.56349509e-09  4.56349509e-09  1.19978884e+00  1.31002078e-02 
 4.56449509e-09  4.56449509e-09  1.19978884e+00  1.31002078e-02 
 4.56549509e-09  4.56549509e-09  1.19978884e+00  1.31002078e-02 
 4.56649509e-09  4.56649509e-09  1.19978884e+00  1.31002078e-02 
 4.56749509e-09  4.56749509e-09  1.19978884e+00  1.31002078e-02 
 4.56849509e-09  4.56849509e-09  1.19978884e+00  1.31002078e-02 
 4.56949509e-09  4.56949509e-09  1.19978884e+00  1.31002078e-02 
 4.57049509e-09  4.57049509e-09  1.19978884e+00  1.31002078e-02 
 4.57149509e-09  4.57149509e-09  1.19978884e+00  1.31002078e-02 
 4.57249509e-09  4.57249509e-09  1.19978884e+00  1.31002078e-02 
 4.57349509e-09  4.57349509e-09  1.19978884e+00  1.31002078e-02 
 4.57449509e-09  4.57449509e-09  1.19978884e+00  1.31002078e-02 
 4.57549509e-09  4.57549509e-09  1.19978884e+00  1.31002078e-02 
 4.57649509e-09  4.57649509e-09  1.19978884e+00  1.31002078e-02 
 4.57749509e-09  4.57749509e-09  1.19978884e+00  1.31002078e-02 
 4.57849509e-09  4.57849509e-09  1.19978884e+00  1.31002078e-02 
 4.57949509e-09  4.57949509e-09  1.19978884e+00  1.31002078e-02 
 4.58049509e-09  4.58049509e-09  1.19978884e+00  1.31002078e-02 
 4.58149509e-09  4.58149509e-09  1.19978884e+00  1.31002078e-02 
 4.58249509e-09  4.58249509e-09  1.19978884e+00  1.31002078e-02 
 4.58349509e-09  4.58349509e-09  1.19978884e+00  1.31002078e-02 
 4.58449509e-09  4.58449509e-09  1.19978884e+00  1.31002078e-02 
 4.58549509e-09  4.58549509e-09  1.19978884e+00  1.31002078e-02 
 4.58649509e-09  4.58649509e-09  1.19978884e+00  1.31002078e-02 
 4.58749509e-09  4.58749509e-09  1.19978884e+00  1.31002078e-02 
 4.58849509e-09  4.58849509e-09  1.19978884e+00  1.31002078e-02 
 4.58949509e-09  4.58949509e-09  1.19978884e+00  1.31002078e-02 
 4.59049509e-09  4.59049509e-09  1.19978884e+00  1.31002078e-02 
 4.59149509e-09  4.59149509e-09  1.19978884e+00  1.31002078e-02 
 4.59249509e-09  4.59249509e-09  1.19978884e+00  1.31002078e-02 
 4.59349509e-09  4.59349509e-09  1.19978884e+00  1.31002078e-02 
 4.59449509e-09  4.59449509e-09  1.19978884e+00  1.31002078e-02 
 4.59549509e-09  4.59549509e-09  1.19978884e+00  1.31002078e-02 
 4.59649509e-09  4.59649509e-09  1.19978884e+00  1.31002078e-02 
 4.59749509e-09  4.59749509e-09  1.19978884e+00  1.31002078e-02 
 4.59849509e-09  4.59849509e-09  1.19978884e+00  1.31002078e-02 
 4.59949509e-09  4.59949509e-09  1.19978884e+00  1.31002078e-02 
 4.60049509e-09  4.60049509e-09  1.19978884e+00  1.31002078e-02 
 4.60149509e-09  4.60149509e-09  1.19978884e+00  1.31002078e-02 
 4.60249509e-09  4.60249509e-09  1.19978884e+00  1.31002078e-02 
 4.60349509e-09  4.60349509e-09  1.19978884e+00  1.31002078e-02 
 4.60449509e-09  4.60449509e-09  1.19978884e+00  1.31002078e-02 
 4.60549509e-09  4.60549509e-09  1.19978884e+00  1.31002078e-02 
 4.60649509e-09  4.60649509e-09  1.19978884e+00  1.31002078e-02 
 4.60749509e-09  4.60749509e-09  1.19978884e+00  1.31002078e-02 
 4.60849509e-09  4.60849509e-09  1.19978884e+00  1.31002078e-02 
 4.60949509e-09  4.60949509e-09  1.19978884e+00  1.31002078e-02 
 4.61049509e-09  4.61049509e-09  1.19978884e+00  1.31002078e-02 
 4.61149509e-09  4.61149509e-09  1.19978884e+00  1.31002078e-02 
 4.61249509e-09  4.61249509e-09  1.19978884e+00  1.31002078e-02 
 4.61349509e-09  4.61349509e-09  1.19978884e+00  1.31002078e-02 
 4.61449509e-09  4.61449509e-09  1.19978884e+00  1.31002078e-02 
 4.61549509e-09  4.61549509e-09  1.19978884e+00  1.31002078e-02 
 4.61649509e-09  4.61649509e-09  1.19978884e+00  1.31002078e-02 
 4.61749509e-09  4.61749509e-09  1.19978884e+00  1.31002078e-02 
 4.61849509e-09  4.61849509e-09  1.19978884e+00  1.31002078e-02 
 4.61949509e-09  4.61949509e-09  1.19978884e+00  1.31002078e-02 
 4.62049509e-09  4.62049509e-09  1.19978884e+00  1.31002078e-02 
 4.62149509e-09  4.62149509e-09  1.19978884e+00  1.31002078e-02 
 4.62249509e-09  4.62249509e-09  1.19978884e+00  1.31002078e-02 
 4.62349509e-09  4.62349509e-09  1.19978884e+00  1.31002078e-02 
 4.62449509e-09  4.62449509e-09  1.19978884e+00  1.31002078e-02 
 4.62549509e-09  4.62549509e-09  1.19978884e+00  1.31002078e-02 
 4.62649509e-09  4.62649509e-09  1.19978884e+00  1.31002078e-02 
 4.62749509e-09  4.62749509e-09  1.19978884e+00  1.31002078e-02 
 4.62849509e-09  4.62849509e-09  1.19978884e+00  1.31002078e-02 
 4.62949509e-09  4.62949509e-09  1.19978884e+00  1.31002078e-02 
 4.63049509e-09  4.63049509e-09  1.19978884e+00  1.31002078e-02 
 4.63149509e-09  4.63149509e-09  1.19978884e+00  1.31002078e-02 
 4.63249509e-09  4.63249509e-09  1.19978884e+00  1.31002078e-02 
 4.63349509e-09  4.63349509e-09  1.19978884e+00  1.31002078e-02 
 4.63449509e-09  4.63449509e-09  1.19978884e+00  1.31002078e-02 
 4.63549509e-09  4.63549509e-09  1.19978884e+00  1.31002078e-02 
 4.63649509e-09  4.63649509e-09  1.19978884e+00  1.31002078e-02 
 4.63749509e-09  4.63749509e-09  1.19978884e+00  1.31002078e-02 
 4.63849509e-09  4.63849509e-09  1.19978884e+00  1.31002078e-02 
 4.63949509e-09  4.63949509e-09  1.19978884e+00  1.31002078e-02 
 4.64049509e-09  4.64049509e-09  1.19978884e+00  1.31002078e-02 
 4.64149509e-09  4.64149509e-09  1.19978884e+00  1.31002078e-02 
 4.64249509e-09  4.64249509e-09  1.19978884e+00  1.31002078e-02 
 4.64349509e-09  4.64349509e-09  1.19978884e+00  1.31002078e-02 
 4.64449509e-09  4.64449509e-09  1.19978884e+00  1.31002078e-02 
 4.64549509e-09  4.64549509e-09  1.19978884e+00  1.31002078e-02 
 4.64649509e-09  4.64649509e-09  1.19978884e+00  1.31002078e-02 
 4.64749509e-09  4.64749509e-09  1.19978884e+00  1.31002078e-02 
 4.64849509e-09  4.64849509e-09  1.19978884e+00  1.31002078e-02 
 4.64949509e-09  4.64949509e-09  1.19978884e+00  1.31002078e-02 
 4.65049509e-09  4.65049509e-09  1.19978884e+00  1.31002078e-02 
 4.65149509e-09  4.65149509e-09  1.19978884e+00  1.31002078e-02 
 4.65249509e-09  4.65249509e-09  1.19978884e+00  1.31002078e-02 
 4.65349509e-09  4.65349509e-09  1.19978884e+00  1.31002078e-02 
 4.65449509e-09  4.65449509e-09  1.19978884e+00  1.31002078e-02 
 4.65549509e-09  4.65549509e-09  1.19978884e+00  1.31002078e-02 
 4.65649509e-09  4.65649509e-09  1.19978884e+00  1.31002078e-02 
 4.65749509e-09  4.65749509e-09  1.19978884e+00  1.31002078e-02 
 4.65849509e-09  4.65849509e-09  1.19978884e+00  1.31002078e-02 
 4.65949509e-09  4.65949509e-09  1.19978884e+00  1.31002078e-02 
 4.66049509e-09  4.66049509e-09  1.19978884e+00  1.31002078e-02 
 4.66149509e-09  4.66149509e-09  1.19978884e+00  1.31002078e-02 
 4.66249509e-09  4.66249509e-09  1.19978884e+00  1.31002078e-02 
 4.66349509e-09  4.66349509e-09  1.19978884e+00  1.31002078e-02 
 4.66449509e-09  4.66449509e-09  1.19978884e+00  1.31002078e-02 
 4.66549509e-09  4.66549509e-09  1.19978884e+00  1.31002078e-02 
 4.66649509e-09  4.66649509e-09  1.19978884e+00  1.31002078e-02 
 4.66749509e-09  4.66749509e-09  1.19978884e+00  1.31002078e-02 
 4.66849509e-09  4.66849509e-09  1.19978884e+00  1.31002078e-02 
 4.66949509e-09  4.66949509e-09  1.19978884e+00  1.31002078e-02 
 4.67049509e-09  4.67049509e-09  1.19978884e+00  1.31002078e-02 
 4.67149509e-09  4.67149509e-09  1.19978884e+00  1.31002078e-02 
 4.67249509e-09  4.67249509e-09  1.19978884e+00  1.31002078e-02 
 4.67349509e-09  4.67349509e-09  1.19978884e+00  1.31002078e-02 
 4.67449509e-09  4.67449509e-09  1.19978884e+00  1.31002078e-02 
 4.67549509e-09  4.67549509e-09  1.19978884e+00  1.31002078e-02 
 4.67649509e-09  4.67649509e-09  1.19978884e+00  1.31002078e-02 
 4.67749509e-09  4.67749509e-09  1.19978884e+00  1.31002078e-02 
 4.67849509e-09  4.67849509e-09  1.19978884e+00  1.31002078e-02 
 4.67949509e-09  4.67949509e-09  1.19978884e+00  1.31002078e-02 
 4.68049509e-09  4.68049509e-09  1.19978884e+00  1.31002078e-02 
 4.68149509e-09  4.68149509e-09  1.19978884e+00  1.31002078e-02 
 4.68249509e-09  4.68249509e-09  1.19978884e+00  1.31002078e-02 
 4.68349509e-09  4.68349509e-09  1.19978884e+00  1.31002078e-02 
 4.68449509e-09  4.68449509e-09  1.19978884e+00  1.31002078e-02 
 4.68549509e-09  4.68549509e-09  1.19978884e+00  1.31002078e-02 
 4.68649509e-09  4.68649509e-09  1.19978884e+00  1.31002078e-02 
 4.68749509e-09  4.68749509e-09  1.19978884e+00  1.31002078e-02 
 4.68849509e-09  4.68849509e-09  1.19978884e+00  1.31002078e-02 
 4.68949509e-09  4.68949509e-09  1.19978884e+00  1.31002078e-02 
 4.69049509e-09  4.69049509e-09  1.19978884e+00  1.31002078e-02 
 4.69149509e-09  4.69149509e-09  1.19978884e+00  1.31002078e-02 
 4.69249509e-09  4.69249509e-09  1.19978884e+00  1.31002078e-02 
 4.69349509e-09  4.69349509e-09  1.19978884e+00  1.31002078e-02 
 4.69449509e-09  4.69449509e-09  1.19978884e+00  1.31002078e-02 
 4.69549509e-09  4.69549509e-09  1.19978884e+00  1.31002078e-02 
 4.69649509e-09  4.69649509e-09  1.19978884e+00  1.31002078e-02 
 4.69749509e-09  4.69749509e-09  1.19978884e+00  1.31002078e-02 
 4.69849509e-09  4.69849509e-09  1.19978884e+00  1.31002078e-02 
 4.69949509e-09  4.69949509e-09  1.19978884e+00  1.31002078e-02 
 4.70049509e-09  4.70049509e-09  1.19978884e+00  1.31002078e-02 
 4.70149509e-09  4.70149509e-09  1.19978884e+00  1.31002078e-02 
 4.70249509e-09  4.70249509e-09  1.19978884e+00  1.31002078e-02 
 4.70349509e-09  4.70349509e-09  1.19978884e+00  1.31002078e-02 
 4.70449509e-09  4.70449509e-09  1.19978884e+00  1.31002078e-02 
 4.70549509e-09  4.70549509e-09  1.19978884e+00  1.31002078e-02 
 4.70649509e-09  4.70649509e-09  1.19978884e+00  1.31002078e-02 
 4.70749509e-09  4.70749509e-09  1.19978884e+00  1.31002078e-02 
 4.70849509e-09  4.70849509e-09  1.19978884e+00  1.31002078e-02 
 4.70949509e-09  4.70949509e-09  1.19978884e+00  1.31002078e-02 
 4.71049509e-09  4.71049509e-09  1.19978884e+00  1.31002078e-02 
 4.71149509e-09  4.71149509e-09  1.19978884e+00  1.31002078e-02 
 4.71249509e-09  4.71249509e-09  1.19978884e+00  1.31002078e-02 
 4.71349509e-09  4.71349509e-09  1.19978884e+00  1.31002078e-02 
 4.71449509e-09  4.71449509e-09  1.19978884e+00  1.31002078e-02 
 4.71549509e-09  4.71549509e-09  1.19978884e+00  1.31002078e-02 
 4.71649509e-09  4.71649509e-09  1.19978884e+00  1.31002078e-02 
 4.71749509e-09  4.71749509e-09  1.19978884e+00  1.31002078e-02 
 4.71849509e-09  4.71849509e-09  1.19978884e+00  1.31002078e-02 
 4.71949509e-09  4.71949509e-09  1.19978884e+00  1.31002078e-02 
 4.72049509e-09  4.72049509e-09  1.19978884e+00  1.31002078e-02 
 4.72149509e-09  4.72149509e-09  1.19978884e+00  1.31002078e-02 
 4.72249509e-09  4.72249509e-09  1.19978884e+00  1.31002078e-02 
 4.72349509e-09  4.72349509e-09  1.19978884e+00  1.31002078e-02 
 4.72449509e-09  4.72449509e-09  1.19978884e+00  1.31002078e-02 
 4.72549509e-09  4.72549509e-09  1.19978884e+00  1.31002078e-02 
 4.72649509e-09  4.72649509e-09  1.19978884e+00  1.31002078e-02 
 4.72749509e-09  4.72749509e-09  1.19978884e+00  1.31002078e-02 
 4.72849509e-09  4.72849509e-09  1.19978884e+00  1.31002078e-02 
 4.72949509e-09  4.72949509e-09  1.19978884e+00  1.31002078e-02 
 4.73049509e-09  4.73049509e-09  1.19978884e+00  1.31002078e-02 
 4.73149509e-09  4.73149509e-09  1.19978884e+00  1.31002078e-02 
 4.73249509e-09  4.73249509e-09  1.19978884e+00  1.31002078e-02 
 4.73349509e-09  4.73349509e-09  1.19978884e+00  1.31002078e-02 
 4.73449509e-09  4.73449509e-09  1.19978884e+00  1.31002078e-02 
 4.73549509e-09  4.73549509e-09  1.19978884e+00  1.31002078e-02 
 4.73649509e-09  4.73649509e-09  1.19978884e+00  1.31002078e-02 
 4.73749509e-09  4.73749509e-09  1.19978884e+00  1.31002078e-02 
 4.73849509e-09  4.73849509e-09  1.19978884e+00  1.31002078e-02 
 4.73949509e-09  4.73949509e-09  1.19978884e+00  1.31002078e-02 
 4.74049509e-09  4.74049509e-09  1.19978884e+00  1.31002078e-02 
 4.74149509e-09  4.74149509e-09  1.19978884e+00  1.31002078e-02 
 4.74249509e-09  4.74249509e-09  1.19978884e+00  1.31002078e-02 
 4.74349509e-09  4.74349509e-09  1.19978884e+00  1.31002078e-02 
 4.74449509e-09  4.74449509e-09  1.19978884e+00  1.31002078e-02 
 4.74549509e-09  4.74549509e-09  1.19978884e+00  1.31002078e-02 
 4.74649509e-09  4.74649509e-09  1.19978884e+00  1.31002078e-02 
 4.74749509e-09  4.74749509e-09  1.19978884e+00  1.31002078e-02 
 4.74849509e-09  4.74849509e-09  1.19978884e+00  1.31002078e-02 
 4.74949509e-09  4.74949509e-09  1.19978884e+00  1.31002078e-02 
 4.75049509e-09  4.75049509e-09  1.19978884e+00  1.31002078e-02 
 4.75149509e-09  4.75149509e-09  1.19978884e+00  1.31002078e-02 
 4.75249509e-09  4.75249509e-09  1.19978884e+00  1.31002078e-02 
 4.75349509e-09  4.75349509e-09  1.19978884e+00  1.31002078e-02 
 4.75449509e-09  4.75449509e-09  1.19978884e+00  1.31002078e-02 
 4.75549509e-09  4.75549509e-09  1.19978884e+00  1.31002078e-02 
 4.75649509e-09  4.75649509e-09  1.19978884e+00  1.31002078e-02 
 4.75749509e-09  4.75749509e-09  1.19978884e+00  1.31002078e-02 
 4.75849509e-09  4.75849509e-09  1.19978884e+00  1.31002078e-02 
 4.75949509e-09  4.75949509e-09  1.19978884e+00  1.31002078e-02 
 4.76049509e-09  4.76049509e-09  1.19978884e+00  1.31002078e-02 
 4.76149509e-09  4.76149509e-09  1.19978884e+00  1.31002078e-02 
 4.76249509e-09  4.76249509e-09  1.19978884e+00  1.31002078e-02 
 4.76349509e-09  4.76349509e-09  1.19978884e+00  1.31002078e-02 
 4.76449509e-09  4.76449509e-09  1.19978884e+00  1.31002078e-02 
 4.76549509e-09  4.76549509e-09  1.19978884e+00  1.31002078e-02 
 4.76649509e-09  4.76649509e-09  1.19978884e+00  1.31002078e-02 
 4.76749509e-09  4.76749509e-09  1.19978884e+00  1.31002078e-02 
 4.76849509e-09  4.76849509e-09  1.19978884e+00  1.31002078e-02 
 4.76949509e-09  4.76949509e-09  1.19978884e+00  1.31002078e-02 
 4.77049509e-09  4.77049509e-09  1.19978884e+00  1.31002078e-02 
 4.77149509e-09  4.77149509e-09  1.19978884e+00  1.31002078e-02 
 4.77249509e-09  4.77249509e-09  1.19978884e+00  1.31002078e-02 
 4.77349509e-09  4.77349509e-09  1.19978884e+00  1.31002078e-02 
 4.77449509e-09  4.77449509e-09  1.19978884e+00  1.31002078e-02 
 4.77549509e-09  4.77549509e-09  1.19978884e+00  1.31002078e-02 
 4.77649509e-09  4.77649509e-09  1.19978884e+00  1.31002078e-02 
 4.77749509e-09  4.77749509e-09  1.19978884e+00  1.31002078e-02 
 4.77849509e-09  4.77849509e-09  1.19978884e+00  1.31002078e-02 
 4.77949509e-09  4.77949509e-09  1.19978884e+00  1.31002078e-02 
 4.78049509e-09  4.78049509e-09  1.19978884e+00  1.31002078e-02 
 4.78149509e-09  4.78149509e-09  1.19978884e+00  1.31002078e-02 
 4.78249509e-09  4.78249509e-09  1.19978884e+00  1.31002078e-02 
 4.78349509e-09  4.78349509e-09  1.19978884e+00  1.31002078e-02 
 4.78449509e-09  4.78449509e-09  1.19978884e+00  1.31002078e-02 
 4.78549509e-09  4.78549509e-09  1.19978884e+00  1.31002078e-02 
 4.78649509e-09  4.78649509e-09  1.19978884e+00  1.31002078e-02 
 4.78749509e-09  4.78749509e-09  1.19978884e+00  1.31002078e-02 
 4.78849509e-09  4.78849509e-09  1.19978884e+00  1.31002078e-02 
 4.78949509e-09  4.78949509e-09  1.19978884e+00  1.31002078e-02 
 4.79049509e-09  4.79049509e-09  1.19978884e+00  1.31002078e-02 
 4.79149509e-09  4.79149509e-09  1.19978884e+00  1.31002078e-02 
 4.79249509e-09  4.79249509e-09  1.19978884e+00  1.31002078e-02 
 4.79349509e-09  4.79349509e-09  1.19978884e+00  1.31002078e-02 
 4.79449509e-09  4.79449509e-09  1.19978884e+00  1.31002078e-02 
 4.79549509e-09  4.79549509e-09  1.19978884e+00  1.31002078e-02 
 4.79649509e-09  4.79649509e-09  1.19978884e+00  1.31002078e-02 
 4.79749509e-09  4.79749509e-09  1.19978884e+00  1.31002078e-02 
 4.79849509e-09  4.79849509e-09  1.19978884e+00  1.31002078e-02 
 4.79949509e-09  4.79949509e-09  1.19978884e+00  1.31002078e-02 
 4.80049509e-09  4.80049509e-09  1.19978884e+00  1.31002078e-02 
 4.80149509e-09  4.80149509e-09  1.19978884e+00  1.31002078e-02 
 4.80249509e-09  4.80249509e-09  1.19978884e+00  1.31002078e-02 
 4.80349509e-09  4.80349509e-09  1.19978884e+00  1.31002078e-02 
 4.80449509e-09  4.80449509e-09  1.19978884e+00  1.31002078e-02 
 4.80549509e-09  4.80549509e-09  1.19978884e+00  1.31002078e-02 
 4.80649509e-09  4.80649509e-09  1.19978884e+00  1.31002078e-02 
 4.80749509e-09  4.80749509e-09  1.19978884e+00  1.31002078e-02 
 4.80849509e-09  4.80849509e-09  1.19978884e+00  1.31002078e-02 
 4.80949509e-09  4.80949509e-09  1.19978884e+00  1.31002078e-02 
 4.81049509e-09  4.81049509e-09  1.19978884e+00  1.31002078e-02 
 4.81149509e-09  4.81149509e-09  1.19978884e+00  1.31002078e-02 
 4.81249509e-09  4.81249509e-09  1.19978884e+00  1.31002078e-02 
 4.81349509e-09  4.81349509e-09  1.19978884e+00  1.31002078e-02 
 4.81449509e-09  4.81449509e-09  1.19978884e+00  1.31002078e-02 
 4.81549509e-09  4.81549509e-09  1.19978884e+00  1.31002078e-02 
 4.81649509e-09  4.81649509e-09  1.19978884e+00  1.31002078e-02 
 4.81749509e-09  4.81749509e-09  1.19978884e+00  1.31002078e-02 
 4.81849509e-09  4.81849509e-09  1.19978884e+00  1.31002078e-02 
 4.81949509e-09  4.81949509e-09  1.19978884e+00  1.31002078e-02 
 4.82049509e-09  4.82049509e-09  1.19978884e+00  1.31002078e-02 
 4.82149509e-09  4.82149509e-09  1.19978884e+00  1.31002078e-02 
 4.82249509e-09  4.82249509e-09  1.19978884e+00  1.31002078e-02 
 4.82349509e-09  4.82349509e-09  1.19978884e+00  1.31002078e-02 
 4.82449509e-09  4.82449509e-09  1.19978884e+00  1.31002078e-02 
 4.82549509e-09  4.82549509e-09  1.19978884e+00  1.31002078e-02 
 4.82649509e-09  4.82649509e-09  1.19978884e+00  1.31002078e-02 
 4.82749509e-09  4.82749509e-09  1.19978884e+00  1.31002078e-02 
 4.82849509e-09  4.82849509e-09  1.19978884e+00  1.31002078e-02 
 4.82949509e-09  4.82949509e-09  1.19978884e+00  1.31002078e-02 
 4.83049509e-09  4.83049509e-09  1.19978884e+00  1.31002078e-02 
 4.83149509e-09  4.83149509e-09  1.19978884e+00  1.31002078e-02 
 4.83249509e-09  4.83249509e-09  1.19978884e+00  1.31002078e-02 
 4.83349509e-09  4.83349509e-09  1.19978884e+00  1.31002078e-02 
 4.83449509e-09  4.83449509e-09  1.19978884e+00  1.31002078e-02 
 4.83549509e-09  4.83549509e-09  1.19978884e+00  1.31002078e-02 
 4.83649509e-09  4.83649509e-09  1.19978884e+00  1.31002078e-02 
 4.83749509e-09  4.83749509e-09  1.19978884e+00  1.31002078e-02 
 4.83849509e-09  4.83849509e-09  1.19978884e+00  1.31002078e-02 
 4.83949509e-09  4.83949509e-09  1.19978884e+00  1.31002078e-02 
 4.84049509e-09  4.84049509e-09  1.19978884e+00  1.31002078e-02 
 4.84149509e-09  4.84149509e-09  1.19978884e+00  1.31002078e-02 
 4.84249509e-09  4.84249509e-09  1.19978884e+00  1.31002078e-02 
 4.84349509e-09  4.84349509e-09  1.19978884e+00  1.31002078e-02 
 4.84449509e-09  4.84449509e-09  1.19978884e+00  1.31002078e-02 
 4.84549509e-09  4.84549509e-09  1.19978884e+00  1.31002078e-02 
 4.84649509e-09  4.84649509e-09  1.19978884e+00  1.31002078e-02 
 4.84749509e-09  4.84749509e-09  1.19978884e+00  1.31002078e-02 
 4.84849509e-09  4.84849509e-09  1.19978884e+00  1.31002078e-02 
 4.84949509e-09  4.84949509e-09  1.19978884e+00  1.31002078e-02 
 4.85049509e-09  4.85049509e-09  1.19978884e+00  1.31002078e-02 
 4.85149509e-09  4.85149509e-09  1.19978884e+00  1.31002078e-02 
 4.85249509e-09  4.85249509e-09  1.19978884e+00  1.31002078e-02 
 4.85349509e-09  4.85349509e-09  1.19978884e+00  1.31002078e-02 
 4.85449509e-09  4.85449509e-09  1.19978884e+00  1.31002078e-02 
 4.85549509e-09  4.85549509e-09  1.19978884e+00  1.31002078e-02 
 4.85649509e-09  4.85649509e-09  1.19978884e+00  1.31002078e-02 
 4.85749509e-09  4.85749509e-09  1.19978884e+00  1.31002078e-02 
 4.85849509e-09  4.85849509e-09  1.19978884e+00  1.31002078e-02 
 4.85949509e-09  4.85949509e-09  1.19978884e+00  1.31002078e-02 
 4.86049509e-09  4.86049509e-09  1.19978884e+00  1.31002078e-02 
 4.86149509e-09  4.86149509e-09  1.19978884e+00  1.31002078e-02 
 4.86249509e-09  4.86249509e-09  1.19978884e+00  1.31002078e-02 
 4.86349509e-09  4.86349509e-09  1.19978884e+00  1.31002078e-02 
 4.86449509e-09  4.86449509e-09  1.19978884e+00  1.31002078e-02 
 4.86549509e-09  4.86549509e-09  1.19978884e+00  1.31002078e-02 
 4.86649509e-09  4.86649509e-09  1.19978884e+00  1.31002078e-02 
 4.86749509e-09  4.86749509e-09  1.19978884e+00  1.31002078e-02 
 4.86849509e-09  4.86849509e-09  1.19978884e+00  1.31002078e-02 
 4.86949509e-09  4.86949509e-09  1.19978884e+00  1.31002078e-02 
