 v-sweep         v(drain_iv)     v(gate_iv)      id              is              ib              ig              kcl            
 1.05000000e+00  1.05000000e+00  6.00000000e-01 -5.16979567e-03  5.16979734e-03  5.93426596e-11 -1.73383376e-09  1.17855708e-18 
 1.10000000e+00  1.10000000e+00  6.00000000e-01 -5.31420397e-03  5.31420550e-03  8.87856329e-11 -1.61700144e-09  2.18990383e-18 
 1.15000000e+00  1.15000000e+00  6.00000000e-01 -5.46182182e-03  5.46182291e-03  3.70471374e-10 -1.46328162e-09  4.12209380e-19 
 1.20000000e+00  1.20000000e+00  6.00000000e-01 -5.61344404e-03  5.61344362e-03  1.68808626e-09 -1.26438539e-09  1.10932510e-18 
 0.00000000e+00  0.00000000e+00  7.00000000e-01  2.55197629e-09  2.55197629e-09  2.60748769e-11 -5.13002746e-09  1.32087163e-18 
 5.00000000e-02  5.00000000e-02  7.00000000e-01 -1.50011275e-03  1.50011751e-03  2.85519576e-11 -4.79444152e-09  1.76777032e-18 
 1.00000000e-01  1.00000000e-01  7.00000000e-01 -2.65530191e-03  2.65530640e-03  3.13434456e-11 -4.51876881e-09  2.15044923e-20 
 1.50000000e-01  1.50000000e-01  7.00000000e-01 -3.49659409e-03  3.49659836e-03  3.45600457e-11 -4.30271021e-09  7.72272868e-19 
 2.00000000e-01  2.00000000e-01  7.00000000e-01 -4.05336497e-03  4.05336907e-03  3.83817419e-11 -4.14075032e-09  2.90695549e-18 
 2.50000000e-01  2.50000000e-01  7.00000000e-01 -4.39699806e-03  4.39700204e-03  4.29319345e-11 -4.02712629e-09  1.26356458e-18 
 3.00000000e-01  3.00000000e-01  7.00000000e-01 -4.63003710e-03  4.63004100e-03  4.81414780e-11 -3.95112864e-09  1.05968842e-18 
 3.50000000e-01  3.50000000e-01  7.00000000e-01 -4.81636039e-03  4.81636424e-03  5.39165877e-11 -3.90284309e-09  1.19758615e-18 
 4.00000000e-01  4.00000000e-01  7.00000000e-01 -4.98221346e-03  4.98221727e-03  6.02259263e-11 -3.87556151e-09  1.29257678e-18 
 4.50000000e-01  4.50000000e-01  7.00000000e-01 -5.13807362e-03  5.13807741e-03  6.70765536e-11 -3.86461999e-09  2.70467518e-18 
 5.00000000e-01  5.00000000e-01  7.00000000e-01 -5.28857980e-03  5.28858359e-03  7.44936157e-11 -3.86653284e-09  1.29339512e-18 
 5.50000000e-01  5.50000000e-01  7.00000000e-01 -5.43602665e-03  5.43603044e-03  8.25120460e-11 -3.87858823e-09  2.76631598e-18 
 6.00000000e-01  6.00000000e-01  7.00000000e-01 -5.58165811e-03  5.58166191e-03  9.11734233e-11 -3.89864118e-09  5.05399625e-19 
 6.50000000e-01  6.50000000e-01  7.00000000e-01 -5.72619968e-03  5.72620350e-03  1.00524814e-10 -3.92498936e-09  4.05000034e-18 
 7.00000000e-01  7.00000000e-01  7.00000000e-01 -5.87010271e-03  5.87010655e-03  1.10618428e-10 -3.95623860e-09  2.59450692e-18 
 7.50000000e-01  7.50000000e-01  7.00000000e-01 -6.01367098e-03  6.01367484e-03  1.21511648e-10 -3.98776022e-09  1.73173720e-18 
 8.00000000e-01  8.00000000e-01  7.00000000e-01 -6.15713694e-03  6.15714082e-03  1.33267253e-10 -4.01608462e-09  1.58453757e-18 
 8.50000000e-01  8.50000000e-01  7.00000000e-01 -6.30071578e-03  6.30071968e-03  1.45953754e-10 -4.03979139e-09  2.14894882e-18 
 9.00000000e-01  9.00000000e-01  7.00000000e-01 -6.44464840e-03  6.44465230e-03  1.59645809e-10 -4.05714725e-09  1.63510136e-19 
 9.50000000e-01  9.50000000e-01  7.00000000e-01 -6.58923701e-03  6.58924090e-03  1.74424707e-10 -4.06601891e-09  1.00749136e-18 
 1.00000000e+00  1.00000000e+00  7.00000000e-01 -6.73487389e-03  6.73487776e-03  1.90378906e-10 -4.06379207e-09  1.31834299e-18 
 1.05000000e+00  1.05000000e+00  7.00000000e-01 -6.88206302e-03  6.88206686e-03  2.07604619e-10 -4.04727697e-09  1.01909008e-18 
 1.10000000e+00  1.10000000e+00  7.00000000e-01 -7.03143437e-03  7.03143816e-03  2.26206468e-10 -4.01259772e-09  1.57519014e-18 
 1.15000000e+00  1.15000000e+00  7.00000000e-01 -7.18375141e-03  7.18375509e-03  2.78767204e-10 -3.95506237e-09  2.28477077e-18 
 1.20000000e+00  1.20000000e+00  7.00000000e-01 -7.33991250e-03  7.33991570e-03  6.70648995e-10 -3.86901056e-09  3.25223573e-18 
 0.00000000e+00  0.00000000e+00  8.00000000e-01  4.46926798e-09  4.46926798e-09  1.51660053e-10 -9.09019601e-09  9.34828941e-19 
 5.00000000e-02  5.00000000e-02  8.00000000e-01 -1.70395094e-03  1.70395935e-03  1.65791135e-10 -8.57585206e-09  4.86723438e-19 
 1.00000000e-01  1.00000000e-01  8.00000000e-01 -3.10326240e-03  3.10327037e-03  1.81286468e-10 -8.14653648e-09  8.21909663e-19 
 1.50000000e-01  1.50000000e-01  8.00000000e-01 -4.22042327e-03  4.22043088e-03  1.98321075e-10 -7.80397324e-09  9.04700050e-19 
 2.00000000e-01  2.00000000e-01  8.00000000e-01 -5.06849780e-03  5.06850512e-03  2.17134968e-10 -7.53796262e-09  1.10684722e-18 
 2.50000000e-01  2.50000000e-01  8.00000000e-01 -5.66062036e-03  5.66062747e-03  2.38050376e-10 -7.34443504e-09  1.67384402e-18 
 3.00000000e-01  3.00000000e-01  8.00000000e-01 -6.04748147e-03  6.04748842e-03  2.61327162e-10 -7.21741235e-09  3.18587052e-18 
 3.50000000e-01  3.50000000e-01  8.00000000e-01 -6.31481838e-03  6.31482523e-03  2.87025726e-10 -7.14327994e-09  2.49019234e-18 
 4.00000000e-01  4.00000000e-01  8.00000000e-01 -6.52541701e-03  6.52542380e-03  3.15173067e-10 -7.10838220e-09  8.63927387e-19 
 4.50000000e-01  4.50000000e-01  8.00000000e-01 -6.70912029e-03  6.70912704e-03  3.45874393e-10 -7.10336371e-09  3.20802815e-18 
 5.00000000e-01  5.00000000e-01  8.00000000e-01 -6.87898646e-03  6.87899320e-03  3.79297953e-10 -7.12198286e-09  1.56870047e-18 
 5.50000000e-01  5.50000000e-01  8.00000000e-01 -7.04110367e-03  7.04111041e-03  4.15652083e-10 -7.15979647e-09  8.92940230e-19 
 6.00000000e-01  6.00000000e-01  8.00000000e-01 -7.19857789e-03  7.19858465e-03  4.55174844e-10 -7.21348720e-09  1.48629570e-19 
 6.50000000e-01  6.50000000e-01  8.00000000e-01 -7.35312870e-03  7.35313548e-03  4.98130490e-10 -7.28052521e-09  8.57744419e-19 
 7.00000000e-01  7.00000000e-01  8.00000000e-01 -7.50577582e-03  7.50578264e-03  5.44808896e-10 -7.35897632e-09  2.50524387e-18 
 7.50000000e-01  7.50000000e-01  8.00000000e-01 -7.65716305e-03  7.65716990e-03  5.95526319e-10 -7.44737985e-09  6.75551479e-19 
 8.00000000e-01  8.00000000e-01  8.00000000e-01 -7.80772871e-03  7.80773561e-03  6.50626835e-10 -7.54461368e-09  2.49730211e-18 
 8.50000000e-01  8.50000000e-01  8.00000000e-01 -7.95780872e-03  7.95781565e-03  7.10484189e-10 -7.64635138e-09  1.86259795e-18 
 9.00000000e-01  9.00000000e-01  8.00000000e-01 -8.10770883e-03  8.10771580e-03  7.75503909e-10 -7.74945605e-09  1.11475915e-18 
 9.50000000e-01  9.50000000e-01  8.00000000e-01 -8.25776095e-03  8.25776796e-03  8.46125669e-10 -7.85287135e-09  4.57780156e-19 
 1.00000000e+00  1.00000000e+00  8.00000000e-01 -8.40836863e-03  8.40837566e-03  9.22825849e-10 -7.95526071e-09  3.45773707e-18 
 1.05000000e+00  1.05000000e+00  8.00000000e-01 -8.56004266e-03  8.56004971e-03  1.00612029e-09 -8.05492194e-09  2.04945019e-18 
 1.10000000e+00  1.10000000e+00  8.00000000e-01 -8.71342695e-03  8.71343401e-03  1.09656725e-09 -8.14970826e-09  1.23699629e-18 
 1.15000000e+00  1.15000000e+00  8.00000000e-01 -8.86931472e-03  8.86932177e-03  1.19477054e-09 -8.23693610e-09  2.95964623e-18 
 1.20000000e+00  1.20000000e+00  8.00000000e-01 -9.02865573e-03  9.02866270e-03  1.34509551e-09 -8.31327692e-09  2.09719526e-18 
 0.00000000e+00  0.00000000e+00  9.00000000e-01  7.39564898e-09  7.39564898e-09  8.37146754e-10 -1.56284447e-08  1.00977370e-18 
 5.00000000e-02  5.00000000e-02  9.00000000e-01 -1.84459995e-03  1.84461393e-03  9.13971692e-10 -1.48989521e-08  1.66273291e-18 
 1.00000000e-01  1.00000000e-01  9.00000000e-01 -3.41956823e-03  3.41958152e-03  9.97762261e-10 -1.42932889e-08  9.10216725e-19 
 1.50000000e-01  1.50000000e-01  9.00000000e-01 -4.74245372e-03  4.74246645e-03  1.08916197e-09 -1.38177262e-08  2.20955224e-18 
 2.00000000e-01  2.00000000e-01  9.00000000e-01 -5.82449179e-03  5.82450406e-03  1.18889479e-09 -1.34551107e-08  8.39549031e-20 
 2.50000000e-01  2.50000000e-01  9.00000000e-01 -6.66868424e-03  6.66869614e-03  1.29780536e-09 -1.31972374e-08  1.20578531e-19 
 3.00000000e-01  3.00000000e-01  9.00000000e-01 -7.27967182e-03  7.27968344e-03  1.41686223e-09 -1.30420258e-08  1.95955365e-19 
 3.50000000e-01  3.50000000e-01  9.00000000e-01 -7.69593862e-03  7.69595005e-03  1.54700537e-09 -1.29835667e-08  3.11525566e-18 
 4.00000000e-01  4.00000000e-01  9.00000000e-01 -7.99005817e-03  7.99006948e-03  1.68902012e-09 -1.30051641e-08  9.81821201e-19 
 4.50000000e-01  4.50000000e-01  9.00000000e-01 -8.22114302e-03  8.22115427e-03  1.84370145e-09 -1.30890735e-08  4.50339046e-19 
 5.00000000e-01  5.00000000e-01  9.00000000e-01 -8.42045831e-03  8.42046952e-03  2.01198193e-09 -1.32230708e-08  3.02364292e-19 
 5.50000000e-01  5.50000000e-01  9.00000000e-01 -8.60275644e-03  8.60276764e-03  2.19492952e-09 -1.33994357e-08  2.04925890e-18 
 6.00000000e-01  6.00000000e-01  9.00000000e-01 -8.77523870e-03  8.77524992e-03  2.39372743e-09 -1.36131452e-08  2.15102032e-18 
 6.50000000e-01  6.50000000e-01  9.00000000e-01 -8.94168390e-03  8.94169516e-03  2.60966542e-09 -1.38608512e-08  4.80814158e-18 
 7.00000000e-01  7.00000000e-01  9.00000000e-01 -9.10422305e-03  9.10423435e-03  2.84413918e-09 -1.41403577e-08  3.01075338e-18 
 7.50000000e-01  7.50000000e-01  9.00000000e-01 -9.26413673e-03  9.26414808e-03  3.09865329e-09 -1.44503331e-08  5.93789121e-19 
 8.00000000e-01  8.00000000e-01  9.00000000e-01 -9.42224196e-03  9.42225337e-03  3.37482615e-09 -1.47901360e-08  3.39630102e-18 
 8.50000000e-01  8.50000000e-01  9.00000000e-01 -9.57909964e-03  9.57911112e-03  3.67439576e-09 -1.51596996e-08  7.48814886e-18 
 9.00000000e-01  9.00000000e-01  9.00000000e-01 -9.73514132e-03  9.73515288e-03  3.99922607e-09 -1.55594006e-08  3.96567426e-18 
 9.50000000e-01  9.50000000e-01  9.00000000e-01 -9.89075813e-03  9.89076976e-03  4.35131364e-09 -1.59865194e-08  2.16382176e-19 
 1.00000000e+00  1.00000000e+00  9.00000000e-01 -1.00463695e-02  1.00463812e-02  4.73279449e-09 -1.64396381e-08  4.15670335e-18 
 1.05000000e+00  1.05000000e+00  9.00000000e-01 -1.02024778e-02  1.02024896e-02  5.14595110e-09 -1.69195346e-08  1.67618887e-18 
 1.10000000e+00  1.10000000e+00  9.00000000e-01 -1.03597106e-02  1.03597225e-02  5.59321944e-09 -1.74268259e-08  3.38612174e-18 
 1.15000000e+00  1.15000000e+00  9.00000000e-01 -1.05188502e-02  1.05188621e-02  6.07719600e-09 -1.79618861e-08  1.06467409e-18 
 1.20000000e+00  1.20000000e+00  9.00000000e-01 -1.06808514e-02  1.06808633e-02  6.60064476e-09 -1.85247711e-08  1.33500664e-18 
 0.00000000e+00  0.00000000e+00  1.00000000e+00  1.17430398e-08  1.17430398e-08  4.33048793e-09 -2.78165675e-08  2.47723719e-18 
 5.00000000e-02  5.00000000e-02  1.00000000e+00 -1.94595394e-03  1.94597622e-03  4.71520543e-09 -2.69951972e-08  1.32861750e-18 
 1.00000000e-01  1.00000000e-01  1.00000000e+00 -3.65136199e-03  3.65138323e-03  5.13270890e-09 -2.63691124e-08  2.52257496e-18 
 1.50000000e-01  1.50000000e-01  1.00000000e+00 -5.13022605e-03  5.13024641e-03  5.58561375e-09 -2.59535647e-08  1.07056858e-18 
 2.00000000e-01  2.00000000e-01  1.00000000e+00 -6.39279058e-03  6.39281023e-03  6.07672798e-09 -2.57235745e-08  4.45756548e-18 
 2.50000000e-01  2.50000000e-01  1.00000000e+00 -7.44323626e-03  7.44325532e-03  6.60908597e-09 -2.56652129e-08  3.33858367e-20 
 3.00000000e-01  3.00000000e-01  1.00000000e+00 -8.27868100e-03  8.27869958e-03  7.18598765e-09 -2.57739886e-08  1.38544812e-18 
 3.50000000e-01  3.50000000e-01  1.00000000e+00 -8.89921819e-03  8.89923643e-03  7.81099129e-09 -2.60521163e-08  2.47726035e-18 
 4.00000000e-01  4.00000000e-01  1.00000000e+00 -9.33582736e-03  9.33584537e-03  8.48775770e-09 -2.64954272e-08  5.74380982e-19 
 4.50000000e-01  4.50000000e-01  1.00000000e+00 -9.65102636e-03  9.65104423e-03  9.21993976e-09 -2.70852655e-08  4.68735129e-19 
 5.00000000e-01  5.00000000e-01  1.00000000e+00 -9.89951692e-03  9.89953471e-03  1.00113439e-08 -2.78008313e-08  2.25468425e-18 
 5.50000000e-01  5.50000000e-01  1.00000000e+00 -1.01126597e-02  1.01126775e-02  1.08660651e-08 -2.86282845e-08  3.39430256e-18 
 6.00000000e-01  6.00000000e-01  1.00000000e+00 -1.03062087e-02  1.03062265e-02  1.17884931e-08 -2.95600640e-08  1.06244898e-18 
 6.50000000e-01  6.50000000e-01  1.00000000e+00 -1.04881765e-02  1.04881943e-02  1.27832934e-08 -3.05925506e-08  2.37479418e-18 
 7.00000000e-01  7.00000000e-01  1.00000000e+00 -1.06628798e-02  1.06628976e-02  1.38553950e-08 -3.17246013e-08  2.00205832e-18 
 7.50000000e-01  7.50000000e-01  1.00000000e+00 -1.08327962e-02  1.08328141e-02  1.50099869e-08 -3.29567703e-08  6.42443058e-18 
 8.00000000e-01  8.00000000e-01  1.00000000e+00 -1.09994335e-02  1.09994515e-02  1.62525166e-08 -3.42908795e-08  3.08387160e-18 
 8.50000000e-01  8.50000000e-01  1.00000000e+00 -1.11637630e-02  1.11637811e-02  1.75886908e-08 -3.57297605e-08  3.81667752e-19 
 9.00000000e-01  9.00000000e-01  1.00000000e+00 -1.13264574e-02  1.13264757e-02  1.90244747e-08 -3.72770842e-08  2.14399590e-18 
 9.50000000e-01  9.50000000e-01  1.00000000e+00 -1.14880376e-02  1.14880560e-02  2.05660918e-08 -3.89372413e-08  3.61261206e-18 
 1.00000000e+00  1.00000000e+00  1.00000000e+00 -1.16489767e-02  1.16489952e-02  2.22200221e-08 -4.07152024e-08  2.23704710e-18 
 1.05000000e+00  1.05000000e+00  1.00000000e+00 -1.18097801e-02  1.18097987e-02  2.39929998e-08 -4.26129690e-08  1.16678127e-18 
 1.10000000e+00  1.10000000e+00  1.00000000e+00 -1.19710487e-02  1.19710675e-02  2.58920097e-08 -4.46339596e-08  3.15315625e-18 
 1.15000000e+00  1.15000000e+00  1.00000000e+00 -1.21335270e-02  1.21335459e-02  2.79242827e-08 -4.67838909e-08  2.36034995e-18 
 1.20000000e+00  1.20000000e+00  1.00000000e+00 -1.22981361e-02  1.22981550e-02  3.00972900e-08 -4.90684087e-08  1.97385146e-19 
 0.00000000e+00  0.00000000e+00  1.10000000e+00  1.80678024e-08  1.80678024e-08  2.01746784e-08 -5.63102832e-08  1.21022479e-18 
 5.00000000e-02  5.00000000e-02  1.10000000e+00 -2.02141658e-03  2.02145094e-03  2.18285413e-08 -5.61892858e-08  4.42343104e-19 
 1.00000000e-01  1.00000000e-01  1.10000000e+00 -3.82636204e-03  3.82639485e-03  2.36049733e-08 -5.64159562e-08  1.02630284e-18 
 1.50000000e-01  1.50000000e-01  1.10000000e+00 -5.42619476e-03  5.42622627e-03  2.55115009e-08 -5.70214173e-08  3.59598904e-18 
 2.00000000e-01  2.00000000e-01  1.10000000e+00 -6.82998602e-03  6.83001643e-03  2.75559492e-08 -5.79724102e-08  3.36706846e-18 
 2.50000000e-01  2.50000000e-01  1.10000000e+00 -8.04302023e-03  8.04304973e-03  2.97464532e-08 -5.92497883e-08  6.20501265e-18 
 3.00000000e-01  3.00000000e-01  1.10000000e+00 -9.06489662e-03  9.06492538e-03  3.20914756e-08 -6.08450509e-08  4.12428283e-18 
 3.50000000e-01  3.50000000e-01  1.10000000e+00 -9.88915935e-03  9.88918751e-03  3.45998270e-08 -6.27611053e-08  2.34956352e-18 
 4.00000000e-01  4.00000000e-01  1.10000000e+00 -1.05135325e-02  1.05135602e-02  3.72806284e-08 -6.50078947e-08  3.18206455e-18 
 4.50000000e-01  4.50000000e-01  1.10000000e+00 -1.09642348e-02  1.09642622e-02  4.01431363e-08 -6.75853184e-08  1.43887737e-18 
 5.00000000e-01  5.00000000e-01  1.10000000e+00 -1.12960641e-02  1.12960914e-02  4.31966296e-08 -7.04741965e-08  9.15450710e-19 
 5.50000000e-01  5.50000000e-01  1.10000000e+00 -1.15593308e-02  1.15593580e-02  4.64505502e-08 -7.36518169e-08  8.40455207e-19 
 6.00000000e-01  6.00000000e-01  1.10000000e+00 -1.17847199e-02  1.17847471e-02  4.99146210e-08 -7.71038967e-08  3.80146401e-18 
 6.50000000e-01  6.50000000e-01  1.10000000e+00 -1.19884745e-02  1.19885017e-02  5.35988422e-08 -8.08243677e-08  4.31726076e-18 
 7.00000000e-01  7.00000000e-01  1.10000000e+00 -1.21791641e-02  1.21791914e-02  5.75134569e-08 -8.48124581e-08  3.93409085e-18 
 7.50000000e-01  7.50000000e-01  1.10000000e+00 -1.23615208e-02  1.23615482e-02  6.16689239e-08 -8.90706754e-08  3.40401366e-19 
 8.00000000e-01  8.00000000e-01  1.10000000e+00 -1.25383066e-02  1.25383341e-02  6.60758985e-08 -9.36036858e-08  1.97170741e-18 
 8.50000000e-01  8.50000000e-01  1.10000000e+00 -1.27112229e-02  1.27112506e-02  7.07452189e-08 -9.84176859e-08  1.05548246e-18 
 9.00000000e-01  9.00000000e-01  1.10000000e+00 -1.28813769e-02  1.28814047e-02  7.56878957e-08 -1.03520026e-07  1.24332525e-18 
 9.50000000e-01  9.50000000e-01  1.10000000e+00 -1.30495421e-02  1.30495701e-02  8.09151029e-08 -1.08918969e-07  4.83287883e-18 
 1.00000000e+00  1.00000000e+00  1.10000000e+00 -1.32163228e-02  1.32163510e-02  8.64381715e-08 -1.14623516e-07  2.09825943e-18 
 1.05000000e+00  1.05000000e+00  1.10000000e+00 -1.33822711e-02  1.33822995e-02  9.22685840e-08 -1.20643290e-07  1.87076491e-18 
 1.10000000e+00  1.10000000e+00  1.10000000e+00 -1.35479775e-02  1.35480060e-02  9.84179708e-08 -1.26988388e-07  4.59164649e-18 
 1.15000000e+00  1.15000000e+00  1.10000000e+00 -1.37141418e-02  1.37141705e-02  1.04898108e-07 -1.33665838e-07  1.33536068e-18 
 1.20000000e+00  1.20000000e+00  1.10000000e+00 -1.38816263e-02  1.38816553e-02  1.11720918e-07 -1.40683982e-07  3.21229304e-18 
 0.00000000e+00  0.00000000e+00  1.20000000e+00  2.71160087e-08  2.71160087e-08  7.87781631e-08 -1.33010181e-07  1.55262463e-18 
 5.00000000e-02  5.00000000e-02  1.20000000e+00 -2.07896859e-03  2.07902024e-03  8.43059176e-08 -1.35961461e-07  4.49181572e-18 
 1.00000000e-01  1.00000000e-01  1.20000000e+00 -3.96153697e-03  3.96158636e-03  9.01532820e-08 -1.39543194e-07  8.69955776e-19 
 1.50000000e-01  1.50000000e-01  1.20000000e+00 -5.65705997e-03  5.65710745e-03  9.63330504e-08 -1.43808009e-07  3.19842288e-18 
 2.00000000e-01  2.00000000e-01  1.20000000e+00 -7.17343766e-03  7.17348351e-03  1.02858202e-07 -1.48709796e-07  1.87157224e-18 
 2.50000000e-01  2.50000000e-01  1.20000000e+00 -8.51619301e-03  8.51623749e-03  1.09741901e-07 -1.54220974e-07  3.39022290e-18 
 3.00000000e-01  3.00000000e-01  1.20000000e+00 -9.68717803e-03  9.68722135e-03  1.16997515e-07 -1.60325947e-07  4.09229410e-18 
 3.50000000e-01  3.50000000e-01  1.20000000e+00 -1.06828666e-02  1.06829090e-02  1.24638635e-07 -1.67021712e-07  2.06268405e-18 
 4.00000000e-01  4.00000000e-01  1.20000000e+00 -1.14946141e-02  1.14946557e-02  1.32679100e-07 -1.74319063e-07  3.76453205e-18 
 4.50000000e-01  4.50000000e-01  1.20000000e+00 -1.21190614e-02  1.21191025e-02  1.41132961e-07 -1.82235521e-07  3.89391634e-18 
 5.00000000e-01  5.00000000e-01  1.20000000e+00 -1.25793542e-02  1.25793950e-02  1.50014318e-07 -1.90773497e-07  7.63324916e-18 
 5.50000000e-01  5.50000000e-01  1.20000000e+00 -1.29242810e-02  1.29243216e-02  1.59337242e-07 -1.99910758e-07  2.96546235e-18 
 6.00000000e-01  6.00000000e-01  1.20000000e+00 -1.32000622e-02  1.32001027e-02  1.69115930e-07 -2.09619990e-07  2.01562078e-18 
 6.50000000e-01  6.50000000e-01  1.20000000e+00 -1.34362751e-02  1.34363156e-02  1.79364840e-07 -2.19884032e-07  4.26703435e-18 
 7.00000000e-01  7.00000000e-01  1.20000000e+00 -1.36492807e-02  1.36493213e-02  1.90098717e-07 -2.30696291e-07  1.88205427e-18 
 7.50000000e-01  7.50000000e-01  1.20000000e+00 -1.38479975e-02  1.38480382e-02  2.01332581e-07 -2.42057240e-07  4.06485817e-18 
 8.00000000e-01  8.00000000e-01  1.20000000e+00 -1.40374638e-02  1.40375047e-02  2.13081723e-07 -2.53971787e-07  5.48546478e-18 
 8.50000000e-01  8.50000000e-01  1.20000000e+00 -1.42206685e-02  1.42207096e-02  2.25361713e-07 -2.66447766e-07  5.43901031e-19 
 9.00000000e-01  9.00000000e-01  1.20000000e+00 -1.43994748e-02  1.43995161e-02  2.38188410e-07 -2.79495094e-07  9.61435335e-19 
 9.50000000e-01  9.50000000e-01  1.20000000e+00 -1.45751072e-02  1.45751488e-02  2.51577975e-07 -2.93125274e-07  1.31957145e-18 
 1.00000000e+00  1.00000000e+00  1.20000000e+00 -1.47484296e-02  1.47484714e-02  2.65546886e-07 -3.07351091e-07  3.73668585e-18 
 1.05000000e+00  1.05000000e+00  1.20000000e+00 -1.49201239e-02  1.49201660e-02  2.80111958e-07 -3.22186409e-07  3.27388822e-18 
 1.10000000e+00  1.10000000e+00  1.20000000e+00 -1.50908186e-02  1.50908610e-02  2.95290356e-07 -3.37646032e-07  3.48077602e-19 
 1.15000000e+00  1.15000000e+00  1.20000000e+00 -1.52611888e-02  1.52612315e-02  3.11099618e-07 -3.53745609e-07  4.61828833e-18 
 1.20000000e+00  1.20000000e+00  1.20000000e+00 -1.54320340e-02  1.54320770e-02  3.27557668e-07 -3.70501510e-07  1.40925107e-19 
