 v-sweep         v(drain_iv)     v(gate_iv)      id              is              ib              ig              kcl            
 7.00000000e-01  7.00000000e-01  6.00000000e-01 -5.16551798e-03  5.16551989e-03  2.24390443e-11 -1.92662656e-09  2.00631595e-18 
 7.50000000e-01  7.50000000e-01  6.00000000e-01 -5.30003112e-03  5.30003303e-03  2.49399781e-11 -1.92598443e-09  9.72200260e-19 
 8.00000000e-01  8.00000000e-01  6.00000000e-01 -5.43484962e-03  5.43485151e-03  2.75501284e-11 -1.91793338e-09  1.30716997e-18 
 8.50000000e-01  8.50000000e-01  6.00000000e-01 -5.57021875e-03  5.57022062e-03  3.02715894e-11 -1.90026500e-09  3.85766435e-18 
 9.00000000e-01  9.00000000e-01  6.00000000e-01 -5.70645997e-03  5.70646181e-03  3.31066698e-11 -1.87028156e-09  2.10324156e-18 
 9.50000000e-01  9.50000000e-01  6.00000000e-01 -5.84399007e-03  5.84399186e-03  3.60579090e-11 -1.82470134e-09  4.92246328e-18 
 1.00000000e+00  1.00000000e+00  6.00000000e-01 -5.98333421e-03  5.98333594e-03  3.91280986e-11 -1.75954768e-09  3.21375505e-18 
 1.05000000e+00  1.05000000e+00  6.00000000e-01 -6.12513323e-03  6.12513484e-03  5.92583849e-11 -1.67001845e-09  6.50332797e-19 
 1.10000000e+00  1.10000000e+00  6.00000000e-01 -6.27014585e-03  6.27014707e-03  3.30153599e-10 -1.55033320e-09  7.12467981e-19 
 1.15000000e+00  1.15000000e+00  6.00000000e-01 -6.41924663e-03  6.41924641e-03  1.61329007e-09 -1.39355381e-09  9.23129428e-20 
 1.20000000e+00  1.20000000e+00  6.00000000e-01 -6.57342166e-03  6.57341597e-03  6.88509273e-09 -1.19137470e-09  7.28494657e-19 
 0.00000000e+00  0.00000000e+00  7.00000000e-01  2.49220853e-09  2.49220853e-09  2.58325613e-12 -4.98700031e-09  1.92422799e-18 
 5.00000000e-02  5.00000000e-02  7.00000000e-01 -2.42422434e-03  2.42422899e-03  2.96504473e-12 -4.65193805e-09  1.58858009e-18 
 1.00000000e-01  1.00000000e-01  7.00000000e-01 -4.03640086e-03  4.03640524e-03  3.62283803e-12 -4.37955025e-09  1.06559603e-19 
 1.50000000e-01  1.50000000e-01  7.00000000e-01 -4.97263273e-03  4.97263690e-03  4.80546160e-12 -4.17243953e-09  8.86982015e-19 
 2.00000000e-01  2.00000000e-01  7.00000000e-01 -5.45032212e-03  5.45032614e-03  6.62996373e-12 -4.02250606e-09  2.38942807e-18 
 2.50000000e-01  2.50000000e-01  7.00000000e-01 -5.72768982e-03  5.72769373e-03  8.89373336e-12 -3.91580739e-09  1.25602434e-18 
 3.00000000e-01  3.00000000e-01  7.00000000e-01 -5.93142968e-03  5.93143351e-03  1.14262292e-11 -3.84107802e-09  5.14538444e-19 
 3.50000000e-01  3.50000000e-01  7.00000000e-01 -6.10506304e-03  6.10506682e-03  1.41620951e-11 -3.79100205e-09  1.74553240e-18 
 4.00000000e-01  4.00000000e-01  7.00000000e-01 -6.26433793e-03  6.26434168e-03  1.70798079e-11 -3.76033706e-09  2.00976206e-19 
 4.50000000e-01  4.50000000e-01  7.00000000e-01 -6.41587540e-03  6.41587913e-03  2.01740890e-11 -3.74503132e-09  3.49999072e-18 
 5.00000000e-01  5.00000000e-01  7.00000000e-01 -6.56287714e-03  6.56288086e-03  2.34467052e-11 -3.74185362e-09  1.22071892e-18 
 5.50000000e-01  5.50000000e-01  7.00000000e-01 -6.70705858e-03  6.70706230e-03  2.69030871e-11 -3.74819769e-09  5.72851786e-18 
 6.00000000e-01  6.00000000e-01  7.00000000e-01 -6.84941518e-03  6.84941891e-03  3.05509987e-11 -3.76195633e-09  4.70554234e-18 
 6.50000000e-01  6.50000000e-01  7.00000000e-01 -6.99056585e-03  6.99056959e-03  3.43999926e-11 -3.78143052e-09  1.04617212e-18 
 7.00000000e-01  7.00000000e-01  7.00000000e-01 -7.13092714e-03  7.13093090e-03  3.84612022e-11 -3.80520971e-09  9.85567024e-19 
 7.50000000e-01  7.50000000e-01  7.00000000e-01 -7.27081507e-03  7.27081886e-03  4.27472982e-11 -3.82863626e-09  3.44735475e-19 
 8.00000000e-01  8.00000000e-01  7.00000000e-01 -7.41051447e-03  7.41051827e-03  4.72725319e-11 -3.84820244e-09  2.03013617e-18 
 8.50000000e-01  8.50000000e-01  7.00000000e-01 -7.55033164e-03  7.55033545e-03  5.20528337e-11 -3.86244244e-09  1.99003457e-18 
 9.00000000e-01  9.00000000e-01  7.00000000e-01 -7.69063622e-03  7.69064004e-03  5.71059493e-11 -3.86957112e-09  8.94723981e-19 
 9.50000000e-01  9.50000000e-01  7.00000000e-01 -7.83189364e-03  7.83189744e-03  6.24516085e-11 -3.86739730e-09  3.12235085e-18 
 1.00000000e+00  1.00000000e+00  7.00000000e-01 -7.97468852e-03  7.97469230e-03  6.81117197e-11 -3.85324280e-09  4.84527103e-18 
 1.05000000e+00  1.05000000e+00  7.00000000e-01 -8.11973935e-03  8.11974310e-03  7.41105941e-11 -3.82384800e-09  3.80234967e-18 
 1.10000000e+00  1.10000000e+00  7.00000000e-01 -8.26790516e-03  8.26790882e-03  1.18261515e-10 -3.77526086e-09  4.49784369e-19 
 1.15000000e+00  1.15000000e+00  7.00000000e-01 -8.42018546e-03  8.42018861e-03  5.46927702e-10 -3.70270680e-09  9.37659269e-19 
 1.20000000e+00  1.20000000e+00  7.00000000e-01 -8.57771489e-03  8.57771597e-03  2.52574379e-09 -3.60043588e-09  6.21835507e-19 
 0.00000000e+00  0.00000000e+00  8.00000000e-01  4.35434459e-09  4.35434459e-09  2.09259187e-11 -8.72961510e-09  9.74462874e-19 
 5.00000000e-02  5.00000000e-02  8.00000000e-01 -2.62592517e-03  2.62593336e-03  2.33647874e-11 -8.20765002e-09  1.82221472e-19 
 1.00000000e-01  1.00000000e-01  8.00000000e-01 -4.60705131e-03  4.60705906e-03  2.62415782e-11 -7.77246786e-09  3.59231871e-18 
 1.50000000e-01  1.50000000e-01  8.00000000e-01 -6.00945629e-03  6.00946369e-03  2.97581147e-11 -7.42850640e-09  2.88926774e-18 
 2.00000000e-01  2.00000000e-01  8.00000000e-01 -6.88479517e-03  6.88480231e-03  3.42231159e-11 -7.16983571e-09  1.47020607e-18 
 2.50000000e-01  2.50000000e-01  8.00000000e-01 -7.37867726e-03  7.37868420e-03  3.97584574e-11 -6.98671737e-09  4.18683477e-19 
 3.00000000e-01  3.00000000e-01  8.00000000e-01 -7.68470095e-03  7.68470776e-03  4.61758112e-11 -6.86083915e-09  2.39452224e-18 
 3.50000000e-01  3.50000000e-01  8.00000000e-01 -7.91204138e-03  7.91204810e-03  5.33190328e-11 -6.77705521e-09  3.10254010e-18 
 4.00000000e-01  4.00000000e-01  8.00000000e-01 -8.10406250e-03  8.10406916e-03  6.11447856e-11 -6.72553286e-09  3.64367704e-18 
 4.50000000e-01  4.50000000e-01  8.00000000e-01 -8.27819274e-03  8.27819937e-03  6.96682891e-11 -6.69945443e-09  2.86569152e-18 
 5.00000000e-01  5.00000000e-01  8.00000000e-01 -8.44226245e-03  8.44226907e-03  7.89323699e-11 -6.69370004e-09  6.06702897e-19 
 5.50000000e-01  5.50000000e-01  8.00000000e-01 -8.60019519e-03  8.60020181e-03  8.89957949e-11 -6.70426164e-09  1.95340817e-18 
 6.00000000e-01  6.00000000e-01  8.00000000e-01 -8.75413893e-03  8.75414556e-03  9.99291009e-11 -6.72794635e-09  2.87127536e-18 
 6.50000000e-01  6.50000000e-01  8.00000000e-01 -8.90535497e-03  8.90536162e-03  1.11813280e-10 -6.76219759e-09  1.20347782e-18 
 7.00000000e-01  7.00000000e-01  8.00000000e-01 -9.05463041e-03  9.05463709e-03  1.24739664e-10 -6.80497190e-09  4.56242360e-18 
 7.50000000e-01  7.50000000e-01  8.00000000e-01 -9.20249266e-03  9.20249938e-03  1.38810391e-10 -6.85464806e-09  6.25149089e-19 
 8.00000000e-01  8.00000000e-01  8.00000000e-01 -9.34933693e-03  9.34934369e-03  1.54139199e-10 -6.90990696e-09  3.99702244e-18 
 8.50000000e-01  8.50000000e-01  8.00000000e-01 -9.49551296e-03  9.49551976e-03  1.70852445e-10 -6.96619601e-09  5.65651477e-18 
 9.00000000e-01  9.00000000e-01  8.00000000e-01 -9.64138957e-03  9.64139640e-03  1.89090297e-10 -7.02012642e-09  2.01453443e-18 
 9.50000000e-01  9.50000000e-01  8.00000000e-01 -9.78740363e-03  9.78741049e-03  2.09008094e-10 -7.07036577e-09  5.22410491e-19 
 1.00000000e+00  1.00000000e+00  8.00000000e-01 -9.93409506e-03  9.93410194e-03  2.30777851e-10 -7.11527752e-09  1.47561171e-18 
 1.05000000e+00  1.05000000e+00  8.00000000e-01 -1.00821442e-02  1.00821511e-02  2.54590044e-10 -7.15283625e-09  3.41928010e-18 
 1.10000000e+00  1.10000000e+00  8.00000000e-01 -1.02327994e-02  1.02328063e-02  2.80658790e-10 -7.18057142e-09  1.51573217e-18 
 1.15000000e+00  1.15000000e+00  8.00000000e-01 -1.03873093e-02  1.03873162e-02  3.83023941e-10 -7.19544298e-09  8.09035475e-19 
 1.20000000e+00  1.20000000e+00  8.00000000e-01 -1.05469138e-02  1.05469200e-02  1.05013784e-09 -7.19373160e-09  2.56901805e-18 
 0.00000000e+00  0.00000000e+00  9.00000000e-01  7.19572667e-09  7.19572667e-09  1.61866028e-10 -1.45533194e-08  1.02027303e-18 
 5.00000000e-02  5.00000000e-02  9.00000000e-01 -2.74464706e-03  2.74466065e-03  1.80170531e-10 -1.37716423e-08  1.09987569e-18 
 1.00000000e-01  1.00000000e-01  9.00000000e-01 -4.95999253e-03  4.96000545e-03  2.00642237e-10 -1.31118485e-08  1.82661487e-18 
 1.50000000e-01  1.50000000e-01  9.00000000e-01 -6.69252195e-03  6.69253431e-03  2.23613248e-10 -1.25813948e-08  1.45641515e-18 
 2.00000000e-01  2.00000000e-01  9.00000000e-01 -7.96026859e-03  7.96028051e-03  2.49544745e-10 -1.21685175e-08  4.88707017e-18 
 2.50000000e-01  2.50000000e-01  9.00000000e-01 -8.78734440e-03  8.78735600e-03  2.79001634e-10 -1.18694811e-08  1.76735808e-18 
 3.00000000e-01  3.00000000e-01  9.00000000e-01 -9.28615414e-03  9.28616550e-03  3.12339281e-10 -1.16716852e-08  3.29638665e-18 
 3.50000000e-01  3.50000000e-01  9.00000000e-01 -9.61048022e-03  9.61049142e-03  3.49649965e-10 -1.15514963e-08  1.80501118e-18 
 4.00000000e-01  4.00000000e-01  9.00000000e-01 -9.85458897e-03  9.85460007e-03  3.91089588e-10 -1.14892311e-08  4.92333227e-18 
 4.50000000e-01  4.50000000e-01  9.00000000e-01 -1.00602045e-02  1.00602155e-02  4.36961312e-10 -1.14721500e-08  6.98908629e-19 
 5.00000000e-01  5.00000000e-01  9.00000000e-01 -1.02454962e-02  1.02455072e-02  4.87671252e-10 -1.14917222e-08  3.03521477e-18 
 5.50000000e-01  5.50000000e-01  9.00000000e-01 -1.04190601e-02  1.04190711e-02  5.43699855e-10 -1.15418170e-08  2.42889955e-18 
 6.00000000e-01  6.00000000e-01  9.00000000e-01 -1.05853541e-02  1.05853651e-02  6.05592317e-10 -1.16178459e-08  2.58380587e-18 
 6.50000000e-01  6.50000000e-01  9.00000000e-01 -1.07468818e-02  1.07468929e-02  6.73957659e-10 -1.17163323e-08  7.03551449e-18 
 7.00000000e-01  7.00000000e-01  9.00000000e-01 -1.09051467e-02  1.09051578e-02  7.49471608e-10 -1.18346617e-08  2.95267372e-18 
 7.50000000e-01  7.50000000e-01  9.00000000e-01 -1.10611101e-02  1.10611212e-02  8.32881358e-10 -1.19709204e-08  4.73114844e-18 
 8.00000000e-01  8.00000000e-01  9.00000000e-01 -1.12154369e-02  1.12154481e-02  9.25011483e-10 -1.21237797e-08  3.94898889e-18 
 8.50000000e-01  8.50000000e-01  9.00000000e-01 -1.13686455e-02  1.13686567e-02  1.02677067e-09 -1.22924112e-08  6.07295326e-21 
 9.00000000e-01  9.00000000e-01  9.00000000e-01 -1.15212115e-02  1.15212228e-02  1.13915917e-09 -1.24763729e-08  2.20693628e-18 
 9.50000000e-01  9.50000000e-01  9.00000000e-01 -1.16736469e-02  1.16736583e-02  1.26327687e-09 -1.26720790e-08  3.76606813e-18 
 1.00000000e+00  1.00000000e+00  9.00000000e-01 -1.18265598e-02  1.18265713e-02  1.40033203e-09 -1.28772050e-08  1.55984343e-18 
 1.05000000e+00  1.05000000e+00  9.00000000e-01 -1.19806994e-02  1.19807110e-02  1.55165056e-09 -1.30915872e-08  4.36707585e-18 
 1.10000000e+00  1.10000000e+00  9.00000000e-01 -1.21369852e-02  1.21369968e-02  1.71868598e-09 -1.33148709e-08  5.37080307e-19 
 1.15000000e+00  1.15000000e+00  9.00000000e-01 -1.22965227e-02  1.22965343e-02  1.90302987e-09 -1.35464330e-08  5.28359342e-18 
 1.20000000e+00  1.20000000e+00  9.00000000e-01 -1.24606071e-02  1.24606187e-02  2.23464892e-09 -1.37853117e-08  3.16342404e-19 
 0.00000000e+00  0.00000000e+00  1.00000000e+00  1.14171199e-08  1.14171199e-08  1.18673966e-09 -2.40209795e-08  4.11774728e-18 
 5.00000000e-02  5.00000000e-02  1.00000000e+00 -2.82319471e-03  2.82321634e-03  1.31856410e-09 -2.29563450e-08  2.00812073e-18 
 1.00000000e-01  1.00000000e-01  1.00000000e+00 -5.19846484e-03  5.19848545e-03  1.46480555e-09 -2.20719683e-08  1.35457691e-18 
 1.50000000e-01  1.50000000e-01  1.00000000e+00 -7.16150996e-03  7.16152971e-03  1.62703268e-09 -2.13822558e-08  1.61331197e-18 
 2.00000000e-01  2.00000000e-01  1.00000000e+00 -8.72902888e-03  8.72904794e-03  1.80702322e-09 -2.08661322e-08  5.61156432e-19 
 2.50000000e-01  2.50000000e-01  1.00000000e+00 -9.89850217e-03  9.89852068e-03  2.00683005e-09 -2.05170484e-08  1.70937535e-18 
 3.00000000e-01  3.00000000e-01  1.00000000e+00 -1.06848581e-02  1.06848762e-02  2.22871275e-09 -2.03339251e-08  1.28676836e-18 
 3.50000000e-01  3.50000000e-01  1.00000000e+00 -1.11827483e-02  1.11827661e-02  2.47483920e-09 -2.03012254e-08  3.19009565e-18 
 4.00000000e-01  4.00000000e-01  1.00000000e+00 -1.15192986e-02  1.15193162e-02  2.74730587e-09 -2.03902017e-08  2.86355494e-18 
 4.50000000e-01  4.50000000e-01  1.00000000e+00 -1.17763956e-02  1.17764131e-02  3.04845407e-09 -2.05773944e-08  2.48802404e-18 
 5.00000000e-01  5.00000000e-01  1.00000000e+00 -1.19932414e-02  1.19932589e-02  3.38095923e-09 -2.08483582e-08  5.53376261e-18 
 5.50000000e-01  5.50000000e-01  1.00000000e+00 -1.21880368e-02  1.21880542e-02  3.74780357e-09 -2.11944537e-08  3.78292028e-19 
 6.00000000e-01  6.00000000e-01  1.00000000e+00 -1.23697796e-02  1.23697971e-02  4.15225879e-09 -2.16104892e-08  1.54500629e-18 
 6.50000000e-01  6.50000000e-01  1.00000000e+00 -1.25432786e-02  1.25432961e-02  4.59788599e-09 -2.20935388e-08  5.92330967e-18 
 7.00000000e-01  7.00000000e-01  1.00000000e+00 -1.27112925e-02  1.27113100e-02  5.08854391e-09 -2.26423403e-08  3.64836777e-18 
 7.50000000e-01  7.50000000e-01  1.00000000e+00 -1.28755055e-02  1.28755231e-02  5.62840055e-09 -2.32569567e-08  1.24086935e-18 
 8.00000000e-01  8.00000000e-01  1.00000000e+00 -1.30370107e-02  1.30370284e-02  6.22194573e-09 -2.39385627e-08  3.05969145e-19 
 8.50000000e-01  8.50000000e-01  1.00000000e+00 -1.31965770e-02  1.31965948e-02  6.87400339e-09 -2.46892985e-08  1.88663520e-18 
 9.00000000e-01  9.00000000e-01  1.00000000e+00 -1.33548153e-02  1.33548332e-02  7.58974315e-09 -2.55121620e-08  2.99015038e-18 
 9.50000000e-01  9.50000000e-01  1.00000000e+00 -1.35122962e-02  1.35123143e-02  8.37469031e-09 -2.64109271e-08  3.27279800e-18 
 1.00000000e+00  1.00000000e+00  1.00000000e+00 -1.36696391e-02  1.36696572e-02  9.23473414e-09 -2.73900295e-08  5.89343025e-19 
 1.05000000e+00  1.05000000e+00  1.00000000e+00 -1.38275795e-02  1.38275978e-02  1.01761340e-08 -2.84510352e-08  3.44172648e-18 
 1.10000000e+00  1.10000000e+00  1.00000000e+00 -1.39870185e-02  1.39870369e-02  1.12055228e-08 -2.95970386e-08  5.90550709e-19 
 1.15000000e+00  1.15000000e+00  1.00000000e+00 -1.41490544e-02  1.41490729e-02  1.23299076e-08 -3.08335536e-08  4.41279350e-19 
 1.20000000e+00  1.20000000e+00  1.00000000e+00 -1.43149979e-02  1.43150165e-02  1.35566672e-08 -3.21661483e-08  5.58680433e-18 
 0.00000000e+00  0.00000000e+00  1.10000000e+00  1.75598741e-08  1.75598741e-08  7.94984563e-09 -4.30695938e-08  2.18707547e-18 
 5.00000000e-02  5.00000000e-02  1.10000000e+00 -2.87901169e-03  2.87904505e-03  8.78262786e-09 -4.21417983e-08  5.57950859e-18 
 1.00000000e-01  1.00000000e-01  1.10000000e+00 -5.36994253e-03  5.36997436e-03  9.69675009e-09 -4.15246186e-08  3.07305538e-18 
 1.50000000e-01  1.50000000e-01  1.10000000e+00 -7.50098131e-03  7.50101185e-03  1.06991772e-08 -4.12473607e-08  3.50419846e-18 
 2.00000000e-01  2.00000000e-01  1.10000000e+00 -9.28882241e-03  9.28885189e-03  1.17973360e-08 -4.12805809e-08  2.51571598e-18 
 2.50000000e-01  2.50000000e-01  1.10000000e+00 -1.07343562e-02  1.07343849e-02  1.29991636e-08 -4.16127210e-08  2.32919833e-18 
 3.00000000e-01  3.00000000e-01  1.10000000e+00 -1.18256735e-02  1.18257015e-02  1.43131396e-08 -4.22469789e-08  4.00850732e-18 
 3.50000000e-01  3.50000000e-01  1.10000000e+00 -1.25759917e-02  1.25760191e-02  1.57481536e-08 -4.31889691e-08  2.57335558e-18 
 4.00000000e-01  4.00000000e-01  1.10000000e+00 -1.30693854e-02  1.30694125e-02  1.73132062e-08 -4.44231041e-08  2.67047651e-18 
 4.50000000e-01  4.50000000e-01  1.10000000e+00 -1.34138836e-02  1.34139105e-02  1.90174576e-08 -4.59187399e-08  4.32031802e-18 
 5.00000000e-01  5.00000000e-01  1.10000000e+00 -1.36810855e-02  1.36811123e-02  2.08704885e-08 -4.76523950e-08  2.13978390e-19 
 5.50000000e-01  5.50000000e-01  1.10000000e+00 -1.39073350e-02  1.39073617e-02  2.28823437e-08 -4.96119702e-08  8.65860240e-18 
 6.00000000e-01  6.00000000e-01  1.10000000e+00 -1.41104110e-02  1.41104377e-02  2.50634686e-08 -5.17929266e-08  3.20112941e-18 
 6.50000000e-01  6.50000000e-01  1.10000000e+00 -1.42994458e-02  1.42994726e-02  2.74246488e-08 -5.41952539e-08  6.55993930e-19 
 7.00000000e-01  7.00000000e-01  1.10000000e+00 -1.44794542e-02  1.44794810e-02  2.99769626e-08 -5.68218418e-08  8.41257241e-18 
 7.50000000e-01  7.50000000e-01  1.10000000e+00 -1.46533708e-02  1.46533978e-02  3.27317389e-08 -5.96776046e-08  6.67836510e-18 
 8.00000000e-01  8.00000000e-01  1.10000000e+00 -1.48230153e-02  1.48230424e-02  3.57005182e-08 -6.27689644e-08  1.88578651e-18 
 8.50000000e-01  8.50000000e-01  1.10000000e+00 -1.49895859e-02  1.49896131e-02  3.88950146e-08 -6.61035104e-08  5.49512625e-19 
 9.00000000e-01  9.00000000e-01  1.10000000e+00 -1.51539397e-02  1.51539671e-02  4.23270783e-08 -6.96897543e-08  4.70907967e-18 
 9.50000000e-01  9.50000000e-01  1.10000000e+00 -1.53167719e-02  1.53167994e-02  4.60086597e-08 -7.35369410e-08  1.22872717e-18 
 1.00000000e+00  1.00000000e+00  1.10000000e+00 -1.54787441e-02  1.54787719e-02  4.99517761e-08 -7.76548978e-08  4.83667063e-18 
 1.05000000e+00  1.05000000e+00  1.10000000e+00 -1.56405824e-02  1.56406103e-02  5.41684800e-08 -8.20539114e-08  1.06500496e-17 
 1.10000000e+00  1.10000000e+00  1.10000000e+00 -1.58031506e-02  1.58031787e-02  5.86708325e-08 -8.67445785e-08  6.31123587e-18 
 1.15000000e+00  1.15000000e+00  1.10000000e+00 -1.59675031e-02  1.59675314e-02  6.34708791e-08 -9.17342428e-08  4.22620472e-18 
 1.20000000e+00  1.20000000e+00  1.10000000e+00 -1.61349172e-02  1.61349457e-02  6.85806316e-08 -9.70313720e-08  1.59320280e-18 
 0.00000000e+00  0.00000000e+00  1.20000000e+00  2.63504085e-08  2.63504085e-08  4.35854226e-08 -9.62862395e-08  2.26012213e-18 
 5.00000000e-02  5.00000000e-02  1.20000000e+00 -2.92069749e-03  2.92074763e-03  4.74444575e-08 -9.75895594e-08  2.52562726e-18 
 1.00000000e-01  1.00000000e-01  1.20000000e+00 -5.49899506e-03  5.49904297e-03  5.15847168e-08 -9.94903748e-08  2.99607465e-18 
 1.50000000e-01  1.50000000e-01  1.20000000e+00 -7.75759100e-03  7.75763702e-03  5.60197171e-08 -1.02038973e-07  5.27324332e-18 
 2.00000000e-01  2.00000000e-01  1.20000000e+00 -9.71205334e-03  9.71209777e-03  6.07630316e-08 -1.05193661e-07  2.10625330e-18 
 2.50000000e-01  2.50000000e-01  1.20000000e+00 -1.13677075e-02  1.13677506e-02  6.58282882e-08 -1.08933898e-07  2.37313486e-18 
 3.00000000e-01  3.00000000e-01  1.20000000e+00 -1.27161134e-02  1.27161554e-02  7.12291873e-08 -1.13256429e-07  2.34760475e-19 
 3.50000000e-01  3.50000000e-01  1.20000000e+00 -1.37415645e-02  1.37416057e-02  7.69794947e-08 -1.18173715e-07  1.70907426e-18 
 4.00000000e-01  4.00000000e-01  1.20000000e+00 -1.44590158e-02  1.44590564e-02  8.30928620e-08 -1.23694734e-07  5.54417475e-18 
 4.50000000e-01  4.50000000e-01  1.20000000e+00 -1.49455991e-02  1.49456393e-02  8.95825658e-08 -1.29798540e-07  4.73377597e-18 
 5.00000000e-01  5.00000000e-01  1.20000000e+00 -1.52949014e-02  1.52949413e-02  9.64616165e-08 -1.36447186e-07  5.27182718e-18 
 5.50000000e-01  5.50000000e-01  1.20000000e+00 -1.55698949e-02  1.55699347e-02  1.03743015e-07 -1.43611843e-07  5.90932536e-18 
 6.00000000e-01  6.00000000e-01  1.20000000e+00 -1.58040061e-02  1.58040459e-02  1.11439817e-07 -1.51277313e-07  3.76532615e-20 
 6.50000000e-01  6.50000000e-01  1.20000000e+00 -1.60143108e-02  1.60143507e-02  1.19565111e-07 -1.59437556e-07  5.02978752e-18 
 7.00000000e-01  7.00000000e-01  1.20000000e+00 -1.62098794e-02  1.62099193e-02  1.28132013e-07 -1.68091989e-07  1.88337776e-18 
 7.50000000e-01  7.50000000e-01  1.20000000e+00 -1.63958174e-02  1.63958575e-02  1.37153666e-07 -1.77243452e-07  1.88861877e-18 
 8.00000000e-01  8.00000000e-01  1.20000000e+00 -1.65751690e-02  1.65752092e-02  1.46643265e-07 -1.86897118e-07  2.12562918e-18 
 8.50000000e-01  8.50000000e-01  1.20000000e+00 -1.67498501e-02  1.67498906e-02  1.56614077e-07 -1.97059881e-07  5.14186057e-18 
 9.00000000e-01  9.00000000e-01  1.20000000e+00 -1.69211418e-02  1.69211825e-02  1.67079472e-07 -2.07739990e-07  5.95654744e-18 
 9.50000000e-01  9.50000000e-01  1.20000000e+00 -1.70899768e-02  1.70900177e-02  1.78052954e-07 -2.18946804e-07  9.50529785e-19 
 1.00000000e+00  1.00000000e+00  1.20000000e+00 -1.72571291e-02  1.72571703e-02  1.89548193e-07 -2.30690631e-07  4.04201475e-18 
 1.05000000e+00  1.05000000e+00  1.20000000e+00 -1.74233511e-02  1.74233925e-02  2.01579058e-07 -2.42982613e-07  8.44243032e-18 
 1.10000000e+00  1.10000000e+00  1.20000000e+00 -1.75894779e-02  1.75895196e-02  2.14159647e-07 -2.55834642e-07  2.67440065e-18 
 1.15000000e+00  1.15000000e+00  1.20000000e+00 -1.77565066e-02  1.77565486e-02  2.27304322e-07 -2.69259300e-07  3.26639727e-18 
 1.20000000e+00  1.20000000e+00  1.20000000e+00 -1.79256506e-02  1.79256929e-02  2.41027741e-07 -2.83269771e-07  7.83219603e-18 
