 time            time            v(gate_rc)      id             
 1.14754326e-12  1.14754326e-12  5.69534875e-02  1.97649967e-04 
 1.16437813e-12  1.16437813e-12  5.81215555e-02  1.97413765e-04 
 1.18212750e-12  1.18212750e-12  5.93517595e-02  1.97196095e-04 
 1.20150860e-12  1.20150860e-12  6.06935590e-02  1.96984055e-04 
 1.22224278e-12  1.22224278e-12  6.21273404e-02  1.96777798e-04 
 1.24506206e-12  1.24506206e-12  6.37033171e-02  1.96567619e-04 
 1.26991957e-12  1.26991957e-12  6.54177237e-02  1.96352284e-04 
 1.29766864e-12  1.29766864e-12  6.73287123e-02  1.96123077e-04 
 1.32858734e-12  1.32858734e-12  6.94544773e-02  1.95876831e-04 
 1.36386119e-12  1.36386119e-12  7.18751943e-02  1.95603466e-04 
 1.40437950e-12  1.40437950e-12  7.46499617e-02  1.95295780e-04 
 1.45219916e-12  1.45219916e-12  7.79167177e-02  1.94938095e-04 
 1.50971794e-12  1.50971794e-12  8.18346005e-02  1.94512883e-04 
 1.58163143e-12  1.58163143e-12  8.67154388e-02  1.93986539e-04 
 1.67547940e-12  1.67547940e-12  9.30557991e-02  1.93306559e-04 
 1.80759370e-12  1.80759370e-12  1.01925698e-01  1.92361123e-04 
 1.95385673e-12  1.95385673e-12  1.11669964e-01  1.91332290e-04 
 2.09669566e-12  2.09669566e-12  1.21109965e-01  1.90345278e-04 
 2.24431466e-12  2.24431466e-12  1.30787315e-01  1.89341463e-04 
 2.39113239e-12  2.39113239e-12  1.40333436e-01  1.88360818e-04 
 2.54223850e-12  2.54223850e-12  1.50076929e-01  1.87369414e-04 
 2.69481467e-12  2.69481467e-12  1.59831841e-01  1.86386959e-04 
 2.85144490e-12  2.85144490e-12  1.69759227e-01  1.85397152e-04 
 3.01107518e-12  3.01107518e-12  1.79786711e-01  1.84407734e-04 
 3.17547486e-12  3.17547486e-12  1.90019019e-01  1.83408634e-04 
 3.34485652e-12  3.34485652e-12  2.00460897e-01  1.82400139e-04 
 3.52128608e-12  3.52128608e-12  2.11228613e-01  1.81371976e-04 
 3.69193732e-12  3.69193732e-12  2.21537675e-01  1.80400743e-04 
 3.85506712e-12  3.85506712e-12  2.31294091e-01  1.79494065e-04 
 4.01035469e-12  4.01035469e-12  2.40491161e-01  1.78651730e-04 
 4.15729612e-12  4.15729612e-12  2.49111543e-01  1.77874953e-04 
 4.29669168e-12  4.29669168e-12  2.57213816e-01  1.77157888e-04 
 4.42896336e-12  4.42896336e-12  2.64832644e-01  1.76497118e-04 
 4.55485513e-12  4.55485513e-12  2.72019726e-01  1.75887838e-04 
 4.67489802e-12  4.67489802e-12  2.78812982e-01  1.75326657e-04 
 4.78966668e-12  4.78966668e-12  2.85251521e-01  1.74810263e-04 
 4.89960862e-12  4.89960862e-12  2.91366164e-01  1.74336240e-04 
 5.00515005e-12  5.00515005e-12  2.97185619e-01  1.73902534e-04 
 5.10664424e-12  5.10664424e-12  3.02733760e-01  1.73507649e-04 
 5.20442327e-12  5.20442327e-12  3.08032623e-01  1.73150371e-04 
 5.29878402e-12  5.29878402e-12  3.13101724e-01  1.72829769e-04 
 5.39001336e-12  5.39001336e-12  3.17959497e-01  1.72545043e-04 
 5.47838310e-12  5.47838310e-12  3.22623061e-01  1.72295489e-04 
 5.56416063e-12  5.56416063e-12  3.27108816e-01  1.72080409e-04 
 5.64760567e-12  5.64760567e-12  3.31432295e-01  1.71899080e-04 
 5.72897442e-12  5.72897442e-12  3.35608397e-01  1.71750699e-04 
 5.80851795e-12  5.80851795e-12  3.39651306e-01  1.71634351e-04 
 5.88648456e-12  5.88648456e-12  3.43574628e-01  1.71548968e-04 
 5.96312013e-12  5.96312013e-12  3.47391403e-01  1.71493287e-04 
 6.03867094e-12  6.03867094e-12  3.51114240e-01  1.71465805e-04 
 6.11338607e-12  6.11338607e-12  3.54755422e-01  1.71464732e-04 
 6.18752178e-12  6.18752178e-12  3.58327406e-01  1.71500037e-04 
 6.25824805e-12  6.25824805e-12  3.61696393e-01  1.71580736e-04 
 6.32644900e-12  6.32644900e-12  3.64908166e-01  1.71677937e-04 
 6.39988043e-12  6.39988043e-12  3.68324414e-01  1.71791653e-04 
 6.47394842e-12  6.47394842e-12  3.71724923e-01  1.71912372e-04 
 6.55164625e-12  6.55164625e-12  3.75241641e-01  1.72039770e-04 
 6.62975205e-12  6.62975205e-12  3.78723313e-01  1.72161787e-04 
 6.71118277e-12  6.71118277e-12  3.82294630e-01  1.72272296e-04 
 6.79509219e-12  6.79509219e-12  3.85910735e-01  1.72356548e-04 
 6.88466728e-12  6.88466728e-12  3.89698090e-01  1.72398367e-04 
 6.98130221e-12  6.98130221e-12  3.93698306e-01  1.72369328e-04 
 7.09172778e-12  7.09172778e-12  3.98159557e-01  1.72216622e-04 
 7.22672242e-12  7.22672242e-12  4.03453873e-01  1.71818065e-04 
 7.35011800e-12  7.35011800e-12  4.08140683e-01  1.71202597e-04 
 7.44136781e-12  7.44136781e-12  4.11514089e-01  1.70561518e-04 
 7.52336589e-12  7.52336589e-12  4.14479622e-01  1.69847562e-04 
 7.60333872e-12  7.60333872e-12  4.17313059e-01  1.69024153e-04 
 7.69165288e-12  7.69165288e-12  4.20376069e-01  1.67966728e-04 
 7.77118110e-12  7.77118110e-12  4.23076651e-01  1.66871087e-04 
 7.85267770e-12  7.85267770e-12  4.25788965e-01  1.65608116e-04 
 7.92911587e-12  7.92911587e-12  4.28283735e-01  1.64292926e-04 
 8.00668020e-12  8.00668020e-12  4.30768114e-01  1.62831598e-04 
 8.08208830e-12  8.08208830e-12  4.33139377e-01  1.61289076e-04 
 8.15837245e-12  8.15837245e-12  4.35495493e-01  1.59608928e-04 
 8.23378584e-12  8.23378584e-12  4.37783979e-01  1.57831452e-04 
 8.30992933e-12  8.30992933e-12  4.40055013e-01  1.55922290e-04 
 8.38593783e-12  8.38593783e-12  4.42283800e-01  1.53904654e-04 
 8.46273242e-12  8.46273242e-12  4.44498336e-01  1.51756220e-04 
 8.53990199e-12  8.53990199e-12  4.46687391e-01  1.49489514e-04 
 8.61799598e-12  8.61799598e-12  4.48867108e-01  1.47089596e-04 
 8.69683419e-12  8.69683419e-12  4.51032794e-01  1.44562548e-04 
 8.77676453e-12  8.77676453e-12  4.53194268e-01  1.41897766e-04 
 8.85773359e-12  8.85773359e-12  4.55350198e-01  1.39097152e-04 
 8.93998175e-12  8.93998175e-12  4.57507025e-01  1.36152429e-04 
 9.02352733e-12  9.02352733e-12  4.59665160e-01  1.33062670e-04 
 9.10855332e-12  9.10855332e-12  4.61829194e-01  1.29820699e-04 
 9.19512015e-12  9.19512015e-12  4.64000441e-01  1.26423556e-04 
 9.28338189e-12  9.28338189e-12  4.66182481e-01  1.22864375e-04 
 9.37342612e-12  9.37342612e-12  4.68377118e-01  1.19138580e-04 
 9.46539507e-12  9.46539507e-12  4.70587400e-01  1.15239063e-04 
 9.55939653e-12  9.55939653e-12  4.72815432e-01  1.11159814e-04 
 9.65557179e-12  9.65557179e-12  4.75064020e-01  1.06893060e-04 
 9.75404644e-12  9.75404644e-12  4.77335492e-01  1.02431367e-04 
 9.85496869e-12  9.85496869e-12  4.79632601e-01  9.77659412e-05 
 9.95848255e-12  9.95848255e-12  4.81957895e-01  9.28878048e-05 
 1.00647497e-11  1.00647497e-11  4.84314211e-01  8.77867775e-05 
 1.01739355e-11  1.01739355e-11  4.86704354e-01  8.24521006e-05 
 1.02862217e-11  1.02862217e-11  4.89131372e-01  7.68717951e-05 
 1.04017999e-11  1.04017999e-11  4.91598402e-01  7.10329450e-05 
 1.05208799e-11  1.05208799e-11  4.94108833e-01  6.49212522e-05 
 1.06436872e-11  1.06436872e-11  4.96666248e-01  5.85210914e-05 
 1.07704699e-11  1.07704699e-11  4.99274539e-01  5.18151388e-05 
 1.09014989e-11  1.09014989e-11  5.01937906e-01  4.47842476e-05 
 1.10370748e-11  1.10370748e-11  5.04660965e-01  3.74070522e-05 
 1.11775316e-11  1.11775316e-11  5.07448796e-01  2.96596572e-05 
 1.13232447e-11  1.13232447e-11  5.10307066e-01  2.15151110e-05 
 1.14746387e-11  1.14746387e-11  5.13242149e-01  1.29428312e-05 
 1.16321996e-11  1.16321996e-11  5.16261301e-01  3.90778412e-06 
 1.17964893e-11  1.17964893e-11  5.19372887e-01  5.63055263e-06 
 1.19681672e-11  1.19681672e-11  5.22586693e-01  1.57196371e-05 
 1.21480182e-11  1.21480182e-11  5.25914360e-01  2.64158533e-05 
 1.23369951e-11  1.23369951e-11  5.29370019e-01  3.77873927e-05 
 1.25362806e-11  1.25362806e-11  5.32971235e-01  4.99185357e-05 
 1.27473847e-11  1.27473847e-11  5.36740491e-01  6.29163366e-05 
 1.29723051e-11  1.29723051e-11  5.40707651e-01  7.69216266e-05 
 1.32138119e-11  1.32138119e-11  5.44914335e-01  9.21284685e-05 
 1.34760008e-11  1.34760008e-11  5.49422474e-01  1.08821948e-04 
 1.37655236e-11  1.37655236e-11  5.54333401e-01  1.27461994e-04 
 1.40862931e-11  1.40862931e-11  5.59696627e-01  1.48345515e-04 
 1.44179814e-11  1.44179814e-11  5.65161319e-01  1.70173207e-04 
 1.47752810e-11  1.47752810e-11  5.70960838e-01  1.93923374e-04 
 1.51510702e-11  1.51510702e-11  5.76968210e-01  2.19137847e-04 
 1.55541772e-11  1.55541772e-11  5.83312665e-01  2.46419006e-04 
 1.59224911e-11  1.59224911e-11  5.89023728e-01  2.71529128e-04 
 1.62294856e-11  1.62294856e-11  5.93724010e-01  2.92573746e-04 
 1.64849258e-11  1.64849258e-11  5.97594827e-01  3.10152573e-04 
 1.67184062e-11  1.67184062e-11  6.01101884e-01  3.26267205e-04 
 1.69541055e-11  1.69541055e-11  6.04612985e-01  3.42574987e-04 
 1.72023980e-11  1.72023980e-11  6.08280595e-01  3.59792075e-04 
 1.74840107e-11  1.74840107e-11  6.12402698e-01  3.79359580e-04 
 1.77443439e-11  1.77443439e-11  6.16178504e-01  3.97480021e-04 
 1.80030396e-11  1.80030396e-11  6.19898162e-01  4.15509757e-04 
 1.82876123e-11  1.82876123e-11  6.23953408e-01  4.35362596e-04 
 1.85465692e-11  1.85465692e-11  6.27611085e-01  4.53440865e-04 
 1.88052001e-11  1.88052001e-11  6.31233833e-01  4.71502523e-04 
 1.90863100e-11  1.90863100e-11  6.35137752e-01  4.91135084e-04 
 1.93471575e-11  1.93471575e-11  6.38729456e-01  5.09348929e-04 
 1.96337660e-11  1.96337660e-11  6.42642307e-01  5.29351556e-04 
 1.98953582e-11  1.98953582e-11  6.46183490e-01  5.47594932e-04 
 2.01836718e-11  2.01836718e-11  6.50053677e-01  5.67681593e-04 
 2.04455546e-11  2.04455546e-11  6.53539820e-01  5.85904675e-04 
 2.07352616e-11  2.07352616e-11  6.57364468e-01  6.06034346e-04 
 2.09978894e-11  2.09978894e-11  6.60803130e-01  6.24252305e-04 
 2.12890763e-11  2.12890763e-11  6.64584567e-01  6.44413298e-04 
 2.15527920e-11  2.15527920e-11  6.67981405e-01  6.62634767e-04 
 2.18453561e-11  2.18453561e-11  6.71719336e-01  6.82803709e-04 
 2.21103394e-11  2.21103394e-11  6.75077600e-01  7.01027055e-04 
 2.24040736e-11  2.24040736e-11  6.78770386e-01  7.21174837e-04 
 2.26704442e-11  2.26704442e-11  6.82092398e-01  7.39395342e-04 
 2.29651195e-11  2.29651195e-11  6.85738179e-01  7.59492839e-04 
 2.32329780e-11  2.32329780e-11  6.89025893e-01  7.77705404e-04 
 2.35283701e-11  2.35283701e-11  6.92622940e-01  7.97725304e-04 
 2.37978034e-11  2.37978034e-11  6.95878045e-01  8.15924778e-04 
 2.40937041e-11  2.40937041e-11  6.99424893e-01  8.35842268e-04 
 2.43647855e-11  2.43647855e-11  7.02648821e-01  8.54023371e-04 
 2.46610115e-11  2.46610115e-11  7.06144362e-01  8.73816660e-04 
 2.49338000e-11  2.49338000e-11  7.09338308e-01  8.91973877e-04 
 2.52301998e-11  2.52301998e-11  7.12781854e-01  9.11624560e-04 
 2.55047391e-11  2.55047391e-11  7.15946773e-01  9.29752041e-04 
 2.58011977e-11  2.58011977e-11  7.19338085e-01  9.49245246e-04 
 2.60775157e-11  2.60775157e-11  7.22474699e-01  9.67336715e-04 
 2.63739556e-11  2.63739556e-11  7.25813973e-01  9.86661045e-04 
 2.66520637e-11  2.66520637e-11  7.28922784e-01  1.00470975e-03 
 2.69484441e-11  2.69484441e-11  7.32210617e-01  1.02385706e-03 
 2.72283379e-11  2.72283379e-11  7.35291920e-01  1.04185577e-03 
 2.75246515e-11  2.75246515e-11  7.38529250e-01  1.06082083e-03 
 2.78063123e-11  2.78063123e-11  7.41583165e-01  1.07876194e-03 
 2.81025812e-11  2.81025812e-11  7.44771208e-01  1.09754199e-03 
 2.83859778e-11  2.83859778e-11  7.47797709e-01  1.11541760e-03 
 2.86888340e-11  2.86888340e-11  7.51007416e-01  1.13442417e-03 
 2.89823460e-11  2.89823460e-11  7.54094085e-01  1.15274860e-03 
 2.92941446e-11  2.92941446e-11  7.57347468e-01  1.17211076e-03 
 2.95983759e-11  2.95983759e-11  7.60496751e-01  1.19089924e-03 
 2.99187885e-11  2.99187885e-11  7.63786988e-01  1.21057557e-03 
 3.02331698e-11  3.02331698e-11  7.66989110e-01  1.22976990e-03 
 3.05618537e-11  3.05618537e-11  7.70309492e-01  1.24971869e-03 
 3.08860019e-11  3.08860019e-11  7.73556910e-01  1.26927290e-03 
 3.12228331e-11  3.12228331e-11  7.76903151e-01  1.28946623e-03 
 3.15564948e-11  3.15564948e-11  7.80189847e-01  1.30934267e-03 
 3.19014191e-11  3.19014191e-11  7.83558463e-01  1.32975695e-03 
 3.22443766e-11  3.22443766e-11  7.86878948e-01  1.34992050e-03 
 3.25973558e-11  3.25973558e-11  7.90266690e-01  1.37053318e-03 
 3.29494111e-11  3.29494111e-11  7.93615822e-01  1.39095027e-03 
 3.33104177e-11  3.33104177e-11  7.97019616e-01  1.41173950e-03 
 3.36713947e-11  3.36713947e-11  8.00392612e-01  1.43237825e-03 
 3.40404113e-11  3.40404113e-11  8.03809549e-01  1.45332293e-03 
 3.44101575e-11  3.44101575e-11  8.07201983e-01  1.47415325e-03 
 3.47871755e-11  3.47871755e-11  8.10629292e-01  1.49523289e-03 
 3.51655606e-11  3.51655606e-11  8.14037072e-01  1.51622642e-03 
 3.55505784e-11  3.55505784e-11  8.17472107e-01  1.53742110e-03 
 3.59374937e-11  3.59374937e-11  8.20891450e-01  1.55855109e-03 
 3.63305153e-11  3.63305153e-11  8.24331666e-01  1.57984139e-03 
 3.67258723e-11  3.67258723e-11  8.27759070e-01  1.60108265e-03 
 3.71269064e-11  3.71269064e-11  8.31202014e-01  1.62244961e-03 
 3.75306347e-11  3.75306347e-11  8.34634233e-01  1.64377835e-03 
 3.79396945e-11  3.79396945e-11  8.38077538e-01  1.66520345e-03 
 3.83517408e-11  3.83517408e-11  8.41511554e-01  1.68659720e-03 
 3.87688432e-11  3.87688432e-11  8.44952931e-01  1.70806236e-03 
 3.91891693e-11  3.91891693e-11  8.48385930e-01  1.72949983e-03 
 3.96143349e-11  3.96143349e-11  8.51823163e-01  1.75098740e-03 
 4.00429164e-11  4.00429164e-11  8.55252517e-01  1.77244842e-03 
 4.04761694e-11  4.04761694e-11  8.58683462e-01  1.79394120e-03 
 4.09129943e-11  4.09129943e-11  8.62106701e-01  1.81540658e-03 
 4.13543625e-11  4.13543625e-11  8.65529284e-01  1.83688782e-03 
 4.17994295e-11  4.17994295e-11  8.68944085e-01  1.85833929e-03 
 4.22489443e-11  4.22489443e-11  8.72356299e-01  1.87979268e-03 
 4.27022620e-11  4.27022620e-11  8.75760468e-01  1.90121280e-03 
 4.31599587e-11  4.31599587e-11  8.79160373e-01  1.92262252e-03 
 4.36215444e-11  4.36215444e-11  8.82551829e-01  1.94399461e-03 
 4.40874616e-11  4.40874616e-11  8.85937550e-01  1.96534531e-03 
 4.45573406e-11  4.45573406e-11  8.89314317e-01  1.98665343e-03 
 4.50315209e-11  4.50315209e-11  8.92684043e-01  2.00793021e-03 
 4.55097256e-11  4.55097256e-11  8.96044240e-01  2.02915908e-03 
 4.59922152e-11  4.59922152e-11  8.99396223e-01  2.05034753e-03 
 4.64787845e-11  4.64787845e-11  9.02738054e-01  2.07148250e-03 
 4.69696338e-11  4.69696338e-11  9.06070607e-01  2.09256871e-03 
 4.74646124e-11  4.74646124e-11  9.09392357e-01  2.11359572e-03 
 4.79638753e-11  4.79638753e-11  9.12703853e-01  2.13456624e-03 
 4.84673137e-11  4.84673137e-11  9.16003881e-01  2.15547183e-03 
 4.89750484e-11  4.89750484e-11  9.19292752e-01  2.17631370e-03 
 4.94870023e-11  4.94870023e-11  9.22569488e-01  2.19708493e-03 
 5.00032705e-11  5.00032705e-11  9.25834224e-01  2.21778568e-03 
 5.05238006e-11  5.05238006e-11  9.29086161e-01  2.23841016e-03 
 5.10486685e-11  5.10486685e-11  9.32325312e-01  2.25895780e-03 
 5.15778403e-11  5.15778403e-11  9.35551008e-01  2.27942367e-03 
 5.21113779e-11  5.21113779e-11  9.38763176e-01  2.29980668e-03 
 5.26492615e-11  5.26492615e-11  9.41961249e-01  2.32010258e-03 
 5.31915430e-11  5.31915430e-11  9.45145094e-01  2.34030992e-03 
 5.37382134e-11  5.37382134e-11  9.48314221e-01  2.36042500e-03 
 5.42893171e-11  5.42893171e-11  9.51468456e-01  2.38044612e-03 
 5.48448537e-11  5.48448537e-11  9.54607370e-01  2.40036999e-03 
 5.54048623e-11  5.54048623e-11  9.57730763e-01  2.42019481e-03 
 5.59693490e-11  5.59693490e-11  9.60838252e-01  2.43991761e-03 
 5.65383495e-11  5.65383495e-11  9.63929622e-01  2.45953651e-03 
 5.71118751e-11  5.71118751e-11  9.67004528e-01  2.47904883e-03 
 5.76899590e-11  5.76899590e-11  9.70062748e-01  2.49845267e-03 
 5.82726167e-11  5.82726167e-11  9.73103967e-01  2.51774557e-03 
 5.88598800e-11  5.88598800e-11  9.76127960e-01  2.53692567e-03 
 5.94517679e-11  5.94517679e-11  9.79134438e-01  2.55599070e-03 
 6.00483114e-11  6.00483114e-11  9.82123179e-01  2.57493884e-03 
 6.06495323e-11  6.06495323e-11  9.85093916e-01  2.59376800e-03 
 6.12554616e-11  6.12554616e-11  9.88046430e-01  2.61247642e-03 
 6.18661235e-11  6.18661235e-11  9.90980473e-01  2.63106216e-03 
 6.24815491e-11  6.24815491e-11  9.93895834e-01  2.64952354e-03 
 6.31017649e-11  6.31017649e-11  9.96792282e-01  2.66785878e-03 
 6.37268026e-11  6.37268026e-11  9.99669614e-01  2.68606626e-03 
 6.43566905e-11  6.43566905e-11  1.00252761e+00  2.70414435e-03 
 6.49914613e-11  6.49914613e-11  1.00536609e+00  2.72209153e-03 
 6.56311451e-11  6.56311451e-11  1.00818484e+00  2.73990626e-03 
 6.62757755e-11  6.62757755e-11  1.01098367e+00  2.75758714e-03 
 6.69253845e-11  6.69253845e-11  1.01376241e+00  2.77513276e-03 
 6.75800067e-11  6.75800067e-11  1.01652088e+00  2.79254180e-03 
 6.82396760e-11  6.82396760e-11  1.01925890e+00  2.80981296e-03 
 6.89044282e-11  6.89044282e-11  1.02197631e+00  2.82694503e-03 
 6.95742990e-11  6.95742990e-11  1.02467295e+00  2.84393683e-03 
 7.02493256e-11  7.02493256e-11  1.02734867e+00  2.86078723e-03 
 7.09295453e-11  7.09295453e-11  1.03000331e+00  2.87749517e-03 
 7.16149969e-11  7.16149969e-11  1.03263673e+00  2.89405962e-03 
 7.23057196e-11  7.23057196e-11  1.03524880e+00  2.91047961e-03 
 7.30017537e-11  7.30017537e-11  1.03783939e+00  2.92675422e-03 
 7.37031401e-11  7.37031401e-11  1.04040836e+00  2.94288258e-03 
 7.44099210e-11  7.44099210e-11  1.04295560e+00  2.95886387e-03 
 7.51221391e-11  7.51221391e-11  1.04548100e+00  2.97469732e-03 
 7.58398384e-11  7.58398384e-11  1.04798443e+00  2.99038220e-03 
 7.65630636e-11  7.65630636e-11  1.05046580e+00  3.00591784e-03 
 7.72918605e-11  7.72918605e-11  1.05292502e+00  3.02130360e-03 
 7.80262758e-11  7.80262758e-11  1.05536197e+00  3.03653891e-03 
 7.87663575e-11  7.87663575e-11  1.05777659e+00  3.05162323e-03 
 7.95121542e-11  7.95121542e-11  1.06016877e+00  3.06655606e-03 
 8.02637160e-11  8.02637160e-11  1.06253845e+00  3.08133696e-03 
 8.10210939e-11  8.10210939e-11  1.06488556e+00  3.09596554e-03 
 8.17843400e-11  8.17843400e-11  1.06721001e+00  3.11044143e-03 
 8.25535076e-11  8.25535076e-11  1.06951176e+00  3.12476431e-03 
 8.33286513e-11  8.33286513e-11  1.07179074e+00  3.13893393e-03 
 8.41098267e-11  8.41098267e-11  1.07404690e+00  3.15295004e-03 
 8.48970907e-11  8.48970907e-11  1.07628019e+00  3.16681247e-03 
 8.56905017e-11  8.56905017e-11  1.07849057e+00  3.18052106e-03 
 8.64901190e-11  8.64901190e-11  1.08067800e+00  3.19407571e-03 
 8.72960037e-11  8.72960037e-11  1.08284244e+00  3.20747635e-03 
 8.81082178e-11  8.81082178e-11  1.08498388e+00  3.22072296e-03 
 8.89268251e-11  8.89268251e-11  1.08710227e+00  3.23381555e-03 
 8.97518906e-11  8.97518906e-11  1.08919761e+00  3.24675416e-03 
 9.05834810e-11  9.05834810e-11  1.09126988e+00  3.25953889e-03 
 9.14216642e-11  9.14216642e-11  1.09331907e+00  3.27216984e-03 
 9.22665100e-11  9.22665100e-11  1.09534517e+00  3.28464719e-03 
 9.31180896e-11  9.31180896e-11  1.09734818e+00  3.29697112e-03 
 9.39764759e-11  9.39764759e-11  1.09932811e+00  3.30914187e-03 
 9.48417435e-11  9.48417435e-11  1.10128495e+00  3.32115968e-03 
 9.57139688e-11  9.57139688e-11  1.10321873e+00  3.33302486e-03 
 9.65932299e-11  9.65932299e-11  1.10512946e+00  3.34473774e-03 
 9.74796068e-11  9.74796068e-11  1.10701716e+00  3.35629866e-03 
 9.83731812e-11  9.83731812e-11  1.10888185e+00  3.36770803e-03 
 9.92740370e-11  9.92740370e-11  1.11072356e+00  3.37896625e-03 
 1.00182260e-10  1.00182260e-10  1.11254232e+00  3.39007378e-03 
 1.01097938e-10  1.01097938e-10  1.11433817e+00  3.40103109e-03 
 1.02021161e-10  1.02021161e-10  1.11611115e+00  3.41183870e-03 
 1.02952021e-10  1.02952021e-10  1.11786131e+00  3.42249712e-03 
 1.03890612e-10  1.03890612e-10  1.11958869e+00  3.43300692e-03 
 1.04837032e-10  1.04837032e-10  1.12129334e+00  3.44336869e-03 
 1.05791378e-10  1.05791378e-10  1.12297532e+00  3.45358304e-03 
 1.06753753e-10  1.06753753e-10  1.12463468e+00  3.46365060e-03 
 1.07724261e-10  1.07724261e-10  1.12627150e+00  3.47357203e-03 
 1.08703007e-10  1.08703007e-10  1.12788584e+00  3.48334801e-03 
 1.09690102e-10  1.09690102e-10  1.12947776e+00  3.49297925e-03 
 1.10685657e-10  1.10685657e-10  1.13104734e+00  3.50246648e-03 
 1.11685657e-10  1.11685657e-10  1.13258836e+00  3.51177246e-03 
 1.12685657e-10  1.12685657e-10  1.13409454e+00  3.52085968e-03 
 1.13685657e-10  1.13685657e-10  1.13556667e+00  3.52973336e-03 
 1.14685657e-10  1.14685657e-10  1.13700551e+00  3.53839863e-03 
 1.15685657e-10  1.15685657e-10  1.13841181e+00  3.54686046e-03 
 1.16685657e-10  1.16685657e-10  1.13978632e+00  3.55512373e-03 
 1.17685657e-10  1.17685657e-10  1.14112974e+00  3.56319317e-03 
 1.18685657e-10  1.18685657e-10  1.14244278e+00  3.57107342e-03 
 1.19685657e-10  1.19685657e-10  1.14372612e+00  3.57876901e-03 
 1.20685657e-10  1.20685657e-10  1.14498044e+00  3.58628433e-03 
