 time            time            v(gate_rc)      id             
 3.61962855e-13  3.61962855e-13  8.58410972e-02  1.19897957e-04 
 3.74855827e-13  3.74855827e-13  9.14358374e-02  1.23182550e-04 
 3.87832954e-13  3.87832954e-13  9.72086314e-02  1.26437778e-04 
 4.00907307e-13  4.00907307e-13  1.03165259e-01  1.29667603e-04 
 4.14069566e-13  4.14069566e-13  1.09301473e-01  1.32870323e-04 
 4.27329449e-13  4.27329449e-13  1.15621773e-01  1.36048787e-04 
 4.40680522e-13  4.40680522e-13  1.22123084e-01  1.39201758e-04 
 4.54130198e-13  4.54130198e-13  1.28808983e-01  1.42331042e-04 
 4.67674301e-13  4.67674301e-13  1.35677368e-01  1.45435388e-04 
 4.81318816e-13  4.81318816e-13  1.42731225e-01  1.48515444e-04 
 4.95061526e-13  4.95061526e-13  1.49969353e-01  1.51569415e-04 
 5.08907818e-13  5.08907818e-13  1.57394507e-01  1.54596467e-04 
 5.22857468e-13  5.22857468e-13  1.65006460e-01  1.57593594e-04 
 5.36916179e-13  5.36916179e-13  1.72808177e-01  1.60557902e-04 
 5.51086139e-13  5.51086139e-13  1.80800683e-01  1.63484279e-04 
 5.65374544e-13  5.65374544e-13  1.88987786e-01  1.66366842e-04 
 5.79786979e-13  5.79786979e-13  1.97372359e-01  1.69197123e-04 
 5.94333920e-13  5.94333920e-13  2.05960065e-01  1.71964842e-04 
 6.09026421e-13  6.09026421e-13  2.14756863e-01  1.74656384e-04 
 6.23881630e-13  6.23881630e-13  2.23772260e-01  1.77254991e-04 
 6.38920980e-13  6.38920980e-13  2.33018226e-01  1.79739313e-04 
 6.54176459e-13  6.54176459e-13  2.42512973e-01  1.82082999e-04 
 6.69693171e-13  6.69693171e-13  2.52282486e-01  1.84252976e-04 
 6.85540795e-13  6.85540795e-13  2.62367566e-01  1.86207925e-04 
 7.01828197e-13  7.01828197e-13  2.72832874e-01  1.87894829e-04 
 7.18737729e-13  7.18737729e-13  2.83788441e-01  1.89242928e-04 
 7.34938984e-13  7.34938984e-13  2.94351320e-01  1.90094872e-04 
 7.50635800e-13  7.50635800e-13  3.04624516e-01  1.90450761e-04 
 7.66171235e-13  7.66171235e-13  3.14805504e-01  1.90291320e-04 
 7.82139386e-13  7.82139386e-13  3.25256493e-01  1.89540934e-04 
 7.99311792e-13  7.99311792e-13  3.36448440e-01  1.88010841e-04 
 8.16839564e-13  8.16839564e-13  3.47790497e-01  1.85623114e-04 
 8.34198439e-13  8.34198439e-13  3.58920387e-01  1.82402698e-04 
 8.49431781e-13  8.49431781e-13  3.68597656e-01  1.78883161e-04 
 8.61248476e-13  8.61248476e-13  3.76047595e-01  1.75685863e-04 
 8.73641278e-13  8.73641278e-13  3.83811618e-01  1.71910416e-04 
 8.87109673e-13  8.87109673e-13  3.92199794e-01  1.67336426e-04 
 9.00336640e-13  9.00336640e-13  4.00396559e-01  1.62385426e-04 
 9.14433051e-13  9.14433051e-13  4.09098888e-01  1.56634418e-04 
 9.29247617e-13  9.29247617e-13  4.18220875e-01  1.50093161e-04 
 9.45494761e-13  9.45494761e-13  4.28212755e-01  1.42371358e-04 
 9.63562048e-13  9.63562048e-13  4.39327558e-01  1.33161175e-04 
 9.84596493e-13  9.84596493e-13  4.52295460e-01  1.21683322e-04 
 1.00000000e-12  1.00000000e-12  4.61823173e-01  1.12826888e-04 
 1.00033956e-12  1.00033956e-12  4.62031325e-01  1.12475788e-04 
 1.00101869e-12  1.00101869e-12  4.62447370e-01  1.11767559e-04 
 1.00237695e-12  1.00237695e-12  4.63278322e-01  1.10337458e-04 
 1.00509347e-12  1.00509347e-12  4.64935623e-01  1.07493218e-04 
 1.01052651e-12  1.01052651e-12  4.68232024e-01  1.01834289e-04 
 1.02139258e-12  1.02139258e-12  4.74754021e-01  9.05603611e-05 
 1.03427155e-12  1.03427155e-12  4.82366707e-01  7.72374306e-05 
 1.04825531e-12  1.04825531e-12  4.90494746e-01  6.28230518e-05 
 1.06211409e-12  1.06211409e-12  4.98415060e-01  4.86068831e-05 
 1.07630872e-12  1.07630872e-12  5.06393819e-01  3.41352346e-05 
 1.09037178e-12  1.09037178e-12  5.14170599e-01  1.98998904e-05 
 1.10476225e-12  1.10476225e-12  5.22001347e-01  5.45011525e-06 
 1.11914839e-12  1.11914839e-12  5.29705633e-01  8.86822323e-06 
 1.13384230e-12  1.13384230e-12  5.37450828e-01  2.33538599e-05 
 1.14858165e-12  1.14858165e-12  5.45098074e-01  3.77375063e-05 
 1.16358397e-12  1.16358397e-12  5.52760173e-01  5.22219648e-05 
 1.17865385e-12  1.17865385e-12  5.60336871e-01  6.66102832e-05 
 1.19394971e-12  1.19394971e-12  5.67907796e-01  8.10464853e-05 
 1.20932988e-12  1.20932988e-12  5.75402557e-01  9.53906336e-05 
 1.22491075e-12  1.22491075e-12  5.82877870e-01  1.09745782e-04 
 1.24058995e-12  1.24058995e-12  5.90284443e-01  1.24012872e-04 
 1.25645272e-12  1.25645272e-12  5.97662551e-01  1.38265263e-04 
 1.27242500e-12  1.27242500e-12  6.04977619e-01  1.52432720e-04 
 1.28856908e-12  1.28856908e-12  6.12258177e-01  1.66567182e-04 
 1.30483134e-12  1.30483134e-12  6.19479947e-01  1.80618740e-04 
 1.32125720e-12  1.32125720e-12  6.26663104e-01  1.94623958e-04 
 1.33780782e-12  1.33780782e-12  6.33790579e-01  2.08547242e-04 
 1.35451627e-12  1.35451627e-12  6.40876606e-01  2.22414135e-04 
 1.37135435e-12  1.37135435e-12  6.47909159e-01  2.36199096e-04 
 1.38834605e-12  1.38834605e-12  6.54898243e-01  2.49919773e-04 
 1.40547084e-12  1.40547084e-12  6.61835350e-01  2.63557681e-04 
 1.42274605e-12  1.42274605e-12  6.68727480e-01  2.77124825e-04 
 1.44015666e-12  1.44015666e-12  6.75568583e-01  2.90607675e-04 
 1.45771511e-12  1.45771511e-12  6.82363518e-01  3.04014221e-04 
 1.47541035e-12  1.47541035e-12  6.89107953e-01  3.17334430e-04 
 1.49325123e-12  1.49325123e-12  6.95805232e-01  3.30573453e-04 
 1.51122955e-12  1.51122955e-12  7.02452225e-01  3.43723741e-04 
 1.52935157e-12  1.52935157e-12  7.09051205e-01  3.56788465e-04 
 1.54761114e-12  1.54761114e-12  7.15599891e-01  3.69761861e-04 
 1.56601262e-12  1.56601262e-12  7.22099803e-01  3.82645738e-04 
 1.58455137e-12  1.58455137e-12  7.28549264e-01  3.95435635e-04 
 1.60323038e-12  1.60323038e-12  7.34949269e-01  4.08132447e-04 
 1.62204614e-12  1.62204614e-12  7.41298573e-01  4.20732684e-04 
 1.64100065e-12  1.64100065e-12  7.47597816e-01  4.33236648e-04 
 1.66009122e-12  1.66009122e-12  7.53846065e-01  4.45641584e-04 
 1.67931918e-12  1.67931918e-12  7.60043719e-01  4.57947434e-04 
 1.69868248e-12  1.69868248e-12  7.66190079e-01  4.70152014e-04 
 1.71818197e-12  1.71818197e-12  7.72285386e-01  4.82255064e-04 
 1.73781609e-12  1.73781609e-12  7.78329117e-01  4.94254858e-04 
 1.75758539e-12  1.75758539e-12  7.84321414e-01  5.06151040e-04 
 1.77748870e-12  1.77748870e-12  7.90261889e-01  5.17942257e-04 
 1.79752639e-12  1.79752639e-12  7.96150627e-01  5.29628137e-04 
 1.81769758e-12  1.81769758e-12  8.01987345e-01  5.41207629e-04 
 1.83800255e-12  1.83800255e-12  8.07772099e-01  5.52680394e-04 
 1.85844069e-12  1.85844069e-12  8.13504693e-01  5.64045638e-04 
 1.87901224e-12  1.87901224e-12  8.19185170e-01  5.75303082e-04 
 1.89971679e-12  1.89971679e-12  8.24813404e-01  5.86452148e-04 
 1.92055459e-12  1.92055459e-12  8.30389441e-01  5.97492636e-04 
 1.94152545e-12  1.94152545e-12  8.35913212e-01  6.08424150e-04 
 1.96262962e-12  1.96262962e-12  8.41384772e-01  6.19246578e-04 
 1.98386708e-12  1.98386708e-12  8.46804101e-01  6.29959682e-04 
 2.00523816e-12  2.00523816e-12  8.52171268e-01  6.40563436e-04 
 2.02674298e-12  2.02674298e-12  8.57486294e-01  6.51057738e-04 
 2.04838192e-12  2.04838192e-12  8.62749265e-01  6.61442647e-04 
 2.07015526e-12  2.07015526e-12  8.67960236e-01  6.71718179e-04 
 2.09206345e-12  2.09206345e-12  8.73119311e-01  6.81884471e-04 
 2.11410689e-12  2.11410689e-12  8.78226576e-01  6.91941642e-04 
 2.13628613e-12  2.13628613e-12  8.83282152e-01  7.01889903e-04 
 2.15860168e-12  2.15860168e-12  8.88286150e-01  7.11729459e-04 
 2.18105416e-12  2.18105416e-12  8.93238709e-01  7.21460589e-04 
 2.20364421e-12  2.20364421e-12  8.98139962e-01  7.31083573e-04 
 2.22637254e-12  2.22637254e-12  9.02990065e-01  7.40598750e-04 
 2.24923987e-12  2.24923987e-12  9.07789169e-01  7.50006465e-04 
 2.27229194e-12  2.27229194e-12  9.12546640e-01  7.59325110e-04 
 2.29553199e-12  2.29553199e-12  9.17262674e-01  7.68555097e-04 
 2.31896968e-12  2.31896968e-12  9.21938707e-01  7.77699272e-04 
 2.34260172e-12  2.34260172e-12  9.26573556e-01  7.86755360e-04 
 2.36643201e-12  2.36643201e-12  9.31167472e-01  7.95723906e-04 
 2.39045836e-12  2.39045836e-12  9.35719535e-01  8.04603173e-04 
 2.41468428e-12  2.41468428e-12  9.40229928e-01  8.13393589e-04 
 2.43910900e-12  2.43910900e-12  9.44698035e-01  8.22094036e-04 
 2.46373576e-12  2.46373576e-12  9.49123984e-01  8.30704850e-04 
 2.48856459e-12  2.48856459e-12  9.53507329e-01  8.39225266e-04 
 2.51359659e-12  2.51359659e-12  9.57847827e-01  8.47654898e-04 
 2.53883833e-12  2.53883833e-12  9.62146165e-01  8.55995197e-04 
 2.56428408e-12  2.56428408e-12  9.66400942e-01  8.64243559e-04 
 2.58994226e-12  2.58994226e-12  9.70613146e-01  8.72402022e-04 
 2.61580886e-12  2.61580886e-12  9.74781707e-01  8.80468636e-04 
 2.64189080e-12  2.64189080e-12  9.78907338e-01  8.88444915e-04 
 2.66818573e-12  2.66818573e-12  9.82989269e-01  8.96329504e-04 
 2.69469927e-12  2.69469927e-12  9.87027986e-01  9.04123484e-04 
 2.72143032e-12  2.72143032e-12  9.91022942e-01  9.11825940e-04 
 2.74838361e-12  2.74838361e-12  9.94974471e-01  9.19437666e-04 
 2.77555903e-12  2.77555903e-12  9.98882190e-01  9.26958075e-04 
 2.80296067e-12  2.80296067e-12  1.00274633e+00  9.34387772e-04 
 2.83058918e-12  2.83058918e-12  1.00656664e+00  9.41726412e-04 
 2.85844825e-12  2.85844825e-12  1.01034328e+00  9.48974481e-04 
 2.88653909e-12  2.88653909e-12  1.01407609e+00  9.56131812e-04 
 2.91486515e-12  2.91486515e-12  1.01776519e+00  9.63198821e-04 
 2.94342809e-12  2.94342809e-12  1.02141047e+00  9.70175474e-04 
 2.97223122e-12  2.97223122e-12  1.02501206e+00  9.77062146e-04 
 3.00127657e-12  3.00127657e-12  1.02856989e+00  9.83858910e-04 
 3.03056740e-12  3.03056740e-12  1.03208407e+00  9.90566121e-04 
 3.06010604e-12  3.06010604e-12  1.03555458e+00  9.97183932e-04 
 3.08989575e-12  3.08989575e-12  1.03898153e+00  1.00371270e-03 
 3.11993915e-12  3.11993915e-12  1.04236493e+00  1.01015263e-03 
 3.15023953e-12  3.15023953e-12  1.04570487e+00  1.01650410e-03 
 3.18079977e-12  3.18079977e-12  1.04900142e+00  1.02276737e-03 
 3.21162324e-12  3.21162324e-12  1.05225468e+00  1.02894281e-03 
 3.24271304e-12  3.24271304e-12  1.05546472e+00  1.03503075e-03 
 3.27407267e-12  3.27407267e-12  1.05863166e+00  1.04103157e-03 
 3.30570544e-12  3.30570544e-12  1.06175558e+00  1.04694562e-03 
 3.33761499e-12  3.33761499e-12  1.06483661e+00  1.05277331e-03 
 3.36980486e-12  3.36980486e-12  1.06787488e+00  1.05851503e-03 
 3.40227883e-12  3.40227883e-12  1.07087050e+00  1.06417121e-03 
 3.43504066e-12  3.43504066e-12  1.07382361e+00  1.06974226e-03 
 3.46809433e-12  3.46809433e-12  1.07673436e+00  1.07522864e-03 
 3.50144379e-12  3.50144379e-12  1.07960289e+00  1.08063078e-03 
 3.53509323e-12  3.53509323e-12  1.08242936e+00  1.08594916e-03 
 3.56904685e-12  3.56904685e-12  1.08521393e+00  1.09118424e-03 
 3.60330903e-12  3.60330903e-12  1.08795677e+00  1.09633652e-03 
 3.63788420e-12  3.63788420e-12  1.09065805e+00  1.10140647e-03 
 3.67277698e-12  3.67277698e-12  1.09331795e+00  1.10639461e-03 
 3.70799207e-12  3.70799207e-12  1.09593666e+00  1.11130144e-03 
 3.74353432e-12  3.74353432e-12  1.09851437e+00  1.11612750e-03 
 3.77940868e-12  3.77940868e-12  1.10105127e+00  1.12087331e-03 
 3.81562029e-12  3.81562029e-12  1.10354758e+00  1.12553941e-03 
 3.85217437e-12  3.85217437e-12  1.10600349e+00  1.13012635e-03 
 3.88907634e-12  3.88907634e-12  1.10841923e+00  1.13463468e-03 
 3.92633172e-12  3.92633172e-12  1.11079501e+00  1.13906497e-03 
 3.96394624e-12  3.96394624e-12  1.11313106e+00  1.14341779e-03 
 4.00192574e-12  4.00192574e-12  1.11542760e+00  1.14769372e-03 
 4.04027626e-12  4.04027626e-12  1.11768487e+00  1.15189335e-03 
 4.07900400e-12  4.07900400e-12  1.11990312e+00  1.15601726e-03 
 4.11811534e-12  4.11811534e-12  1.12208258e+00  1.16006605e-03 
 4.15761685e-12  4.15761685e-12  1.12422351e+00  1.16404034e-03 
 4.19751527e-12  4.19751527e-12  1.12632616e+00  1.16794072e-03 
 4.23781757e-12  4.23781757e-12  1.12839078e+00  1.17176783e-03 
 4.27853090e-12  4.27853090e-12  1.13041764e+00  1.17552227e-03 
 4.31966264e-12  4.31966264e-12  1.13240702e+00  1.17920468e-03 
 4.36122039e-12  4.36122039e-12  1.13435916e+00  1.18281569e-03 
 4.40321197e-12  4.40321197e-12  1.13627436e+00  1.18635595e-03 
 4.44564544e-12  4.44564544e-12  1.13815290e+00  1.18982608e-03 
 4.48852913e-12  4.48852913e-12  1.13999505e+00  1.19322675e-03 
 4.53187160e-12  4.53187160e-12  1.14180111e+00  1.19655859e-03 
 4.57568169e-12  4.57568169e-12  1.14357136e+00  1.19982227e-03 
 4.61996853e-12  4.61996853e-12  1.14530610e+00  1.20301845e-03 
 4.66474152e-12  4.66474152e-12  1.14700562e+00  1.20614780e-03 
 4.71001037e-12  4.71001037e-12  1.14867024e+00  1.20921097e-03 
 4.75578512e-12  4.75578512e-12  1.15030025e+00  1.21220864e-03 
 4.80207612e-12  4.80207612e-12  1.15189597e+00  1.21514148e-03 
 4.84889408e-12  4.84889408e-12  1.15345771e+00  1.21801018e-03 
 4.89625004e-12  4.89625004e-12  1.15498578e+00  1.22081542e-03 
 4.94415544e-12  4.94415544e-12  1.15648049e+00  1.22355787e-03 
 4.99262210e-12  4.99262210e-12  1.15794218e+00  1.22623822e-03 
 5.04166225e-12  5.04166225e-12  1.15937117e+00  1.22885717e-03 
 5.09128854e-12  5.09128854e-12  1.16076778e+00  1.23141541e-03 
 5.14151406e-12  5.14151406e-12  1.16213235e+00  1.23391363e-03 
 5.19235237e-12  5.19235237e-12  1.16346520e+00  1.23635252e-03 
 5.24381753e-12  5.24381753e-12  1.16476668e+00  1.23873279e-03 
 5.29592409e-12  5.29592409e-12  1.16603712e+00  1.24105514e-03 
 5.34868714e-12  5.34868714e-12  1.16727687e+00  1.24332026e-03 
 5.40212234e-12  5.40212234e-12  1.16848626e+00  1.24552887e-03 
 5.45624592e-12  5.45624592e-12  1.16966564e+00  1.24768167e-03 
 5.51107475e-12  5.51107475e-12  1.17081536e+00  1.24977938e-03 
 5.56662632e-12  5.56662632e-12  1.17193578e+00  1.25182269e-03 
 5.62291881e-12  5.62291881e-12  1.17302724e+00  1.25381232e-03 
 5.67997114e-12  5.67997114e-12  1.17409009e+00  1.25574898e-03 
 5.73780295e-12  5.73780295e-12  1.17512471e+00  1.25763339e-03 
 5.79643469e-12  5.79643469e-12  1.17613144e+00  1.25946626e-03 
 5.85588764e-12  5.85588764e-12  1.17711064e+00  1.26124831e-03 
 5.91618397e-12  5.91618397e-12  1.17806269e+00  1.26298025e-03 
 5.97734676e-12  5.97734676e-12  1.17898793e+00  1.26466281e-03 
 6.03940009e-12  6.03940009e-12  1.17988675e+00  1.26629670e-03 
 6.10236907e-12  6.10236907e-12  1.18075950e+00  1.26788264e-03 
 6.16627990e-12  6.16627990e-12  1.18160657e+00  1.26942136e-03 
 6.23115995e-12  6.23115995e-12  1.18242831e+00  1.27091357e-03 
 6.29703782e-12  6.29703782e-12  1.18322510e+00  1.27235999e-03 
 6.36394340e-12  6.36394340e-12  1.18399732e+00  1.27376135e-03 
 6.43190797e-12  6.43190797e-12  1.18474534e+00  1.27511838e-03 
 6.50096428e-12  6.50096428e-12  1.18546954e+00  1.27643179e-03 
 6.57114663e-12  6.57114663e-12  1.18617030e+00  1.27770231e-03 
 6.64249099e-12  6.64249099e-12  1.18684799e+00  1.27893066e-03 
 6.71503508e-12  6.71503508e-12  1.18750300e+00  1.28011758e-03 
 6.78881852e-12  6.78881852e-12  1.18813571e+00  1.28126377e-03 
 6.86388292e-12  6.86388292e-12  1.18874650e+00  1.28236997e-03 
 6.94027205e-12  6.94027205e-12  1.18933576e+00  1.28343691e-03 
 7.01803195e-12  7.01803195e-12  1.18990387e+00  1.28446530e-03 
 7.09721114e-12  7.09721114e-12  1.19045122e+00  1.28545588e-03 
 7.17786075e-12  7.17786075e-12  1.19097819e+00  1.28640937e-03 
 7.26003474e-12  7.26003474e-12  1.19148518e+00  1.28732649e-03 
 7.34379008e-12  7.34379008e-12  1.19197256e+00  1.28820797e-03 
 7.42918703e-12  7.42918703e-12  1.19244074e+00  1.28905453e-03 
 7.51628933e-12  7.51628933e-12  1.19289009e+00  1.28986691e-03 
 7.60516451e-12  7.60516451e-12  1.19332101e+00  1.29064581e-03 
 7.69588419e-12  7.69588419e-12  1.19373389e+00  1.29139198e-03 
 7.78852440e-12  7.78852440e-12  1.19412913e+00  1.29210613e-03 
 7.88316596e-12  7.88316596e-12  1.19450710e+00  1.29278898e-03 
 7.97989486e-12  7.97989486e-12  1.19486822e+00  1.29344127e-03 
 8.07880276e-12  8.07880276e-12  1.19521286e+00  1.29406371e-03 
 8.17998744e-12  8.17998744e-12  1.19554142e+00  1.29465702e-03 
 8.28355336e-12  8.28355336e-12  1.19585429e+00  1.29522193e-03 
 8.38961231e-12  8.38961231e-12  1.19615187e+00  1.29575916e-03 
 8.49828407e-12  8.49828407e-12  1.19643456e+00  1.29626942e-03 
 8.60969719e-12  8.60969719e-12  1.19670273e+00  1.29675345e-03 
 8.72398987e-12  8.72398987e-12  1.19695680e+00  1.29721195e-03 
 8.84131092e-12  8.84131092e-12  1.19719715e+00  1.29764565e-03 
 8.96182089e-12  8.96182089e-12  1.19742417e+00  1.29805527e-03 
 9.08569327e-12  9.08569327e-12  1.19763826e+00  1.29844152e-03 
 9.21311598e-12  9.21311598e-12  1.19783981e+00  1.29880511e-03 
 9.34429293e-12  9.34429293e-12  1.19802922e+00  1.29914677e-03 
 9.47944589e-12  9.47944589e-12  1.19820688e+00  1.29946720e-03 
 9.61881662e-12  9.61881662e-12  1.19837317e+00  1.29976711e-03 
 9.76266928e-12  9.76266928e-12  1.19852850e+00  1.30004723e-03 
 9.91129331e-12  9.91129331e-12  1.19867325e+00  1.30030826e-03 
 1.00650067e-11  1.00650067e-11  1.19880781e+00  1.30055090e-03 
 1.02241596e-11  1.02241596e-11  1.19893258e+00  1.30077586e-03 
 1.03891394e-11  1.03891394e-11  1.19904794e+00  1.30098385e-03 
 1.05603751e-11  1.05603751e-11  1.19915428e+00  1.30117557e-03 
 1.07383444e-11  1.07383444e-11  1.19925198e+00  1.30135172e-03 
 1.09235806e-11  1.09235806e-11  1.19934145e+00  1.30151300e-03 
 1.11166818e-11  1.11166818e-11  1.19942305e+00  1.30166011e-03 
 1.13183213e-11  1.13183213e-11  1.19949718e+00  1.30179373e-03 
 1.15292610e-11  1.15292610e-11  1.19956421e+00  1.30191457e-03 
 1.17503669e-11  1.17503669e-11  1.19962454e+00  1.30202330e-03 
 1.19826290e-11  1.19826290e-11  1.19967852e+00  1.30212061e-03 
 1.22271853e-11  1.22271853e-11  1.19972655e+00  1.30220718e-03 
 1.24853526e-11  1.24853526e-11  1.19976900e+00  1.30228369e-03 
 1.27586652e-11  1.27586652e-11  1.19980624e+00  1.30235081e-03 
 1.30489241e-11  1.30489241e-11  1.19983864e+00  1.30240920e-03 
 1.33582613e-11  1.33582613e-11  1.19986656e+00  1.30245953e-03 
 1.36892245e-11  1.36892245e-11  1.19989037e+00  1.30250244e-03 
 1.40448892e-11  1.40448892e-11  1.19991043e+00  1.30253859e-03 
 1.44290112e-11  1.44290112e-11  1.19992709e+00  1.30256861e-03 
 1.48462373e-11  1.48462373e-11  1.19994070e+00  1.30259314e-03 
 1.53024015e-11  1.53024015e-11  1.19995159e+00  1.30261278e-03 
 1.58049528e-11  1.58049528e-11  1.19996012e+00  1.30262814e-03 
 1.63635879e-11  1.63635879e-11  1.19996659e+00  1.30263981e-03 
 1.69912182e-11  1.69912182e-11  1.19997134e+00  1.30264836e-03 
 1.77054987e-11  1.77054987e-11  1.19997465e+00  1.30265433e-03 
 1.85313520e-11  1.85313520e-11  1.19997683e+00  1.30265825e-03 
 1.95053500e-11  1.95053500e-11  1.19997813e+00  1.30266060e-03 
 2.05053500e-11  2.05053500e-11  1.19997872e+00  1.30266167e-03 
 2.15053500e-11  2.15053500e-11  1.19997896e+00  1.30266209e-03 
 2.25053500e-11  2.25053500e-11  1.19997903e+00  1.30266223e-03 
 2.35053500e-11  2.35053500e-11  1.19997905e+00  1.30266226e-03 
 2.45053500e-11  2.45053500e-11  1.19997905e+00  1.30266226e-03 
 2.55053500e-11  2.55053500e-11  1.19997904e+00  1.30266225e-03 
 2.65053500e-11  2.65053500e-11  1.19997904e+00  1.30266224e-03 
 2.75053500e-11  2.75053500e-11  1.19997904e+00  1.30266223e-03 
 2.85053500e-11  2.85053500e-11  1.19997903e+00  1.30266223e-03 
 2.95053500e-11  2.95053500e-11  1.19997903e+00  1.30266223e-03 
 3.05053500e-11  3.05053500e-11  1.19997903e+00  1.30266223e-03 
 3.15053500e-11  3.15053500e-11  1.19997903e+00  1.30266223e-03 
 3.25053500e-11  3.25053500e-11  1.19997903e+00  1.30266223e-03 
 3.35053500e-11  3.35053500e-11  1.19997903e+00  1.30266223e-03 
 3.45053500e-11  3.45053500e-11  1.19997903e+00  1.30266223e-03 
 3.55053500e-11  3.55053500e-11  1.19997903e+00  1.30266223e-03 
 3.65053500e-11  3.65053500e-11  1.19997903e+00  1.30266223e-03 
 3.75053500e-11  3.75053500e-11  1.19997903e+00  1.30266223e-03 
 3.85053500e-11  3.85053500e-11  1.19997903e+00  1.30266223e-03 
 3.95053500e-11  3.95053500e-11  1.19997903e+00  1.30266223e-03 
 4.05053500e-11  4.05053500e-11  1.19997903e+00  1.30266223e-03 
 4.15053500e-11  4.15053500e-11  1.19997903e+00  1.30266223e-03 
 4.25053500e-11  4.25053500e-11  1.19997903e+00  1.30266223e-03 
 4.35053500e-11  4.35053500e-11  1.19997903e+00  1.30266223e-03 
 4.45053500e-11  4.45053500e-11  1.19997903e+00  1.30266223e-03 
 4.55053500e-11  4.55053500e-11  1.19997903e+00  1.30266223e-03 
 4.65053500e-11  4.65053500e-11  1.19997903e+00  1.30266223e-03 
 4.75053500e-11  4.75053500e-11  1.19997903e+00  1.30266223e-03 
 4.85053500e-11  4.85053500e-11  1.19997903e+00  1.30266223e-03 
 4.95053500e-11  4.95053500e-11  1.19997903e+00  1.30266223e-03 
 5.05053500e-11  5.05053500e-11  1.19997903e+00  1.30266223e-03 
 5.15053500e-11  5.15053500e-11  1.19997903e+00  1.30266223e-03 
 5.25053500e-11  5.25053500e-11  1.19997903e+00  1.30266223e-03 
 5.35053500e-11  5.35053500e-11  1.19997903e+00  1.30266223e-03 
 5.45053500e-11  5.45053500e-11  1.19997903e+00  1.30266223e-03 
 5.55053500e-11  5.55053500e-11  1.19997903e+00  1.30266223e-03 
 5.65053500e-11  5.65053500e-11  1.19997903e+00  1.30266223e-03 
 5.75053500e-11  5.75053500e-11  1.19997903e+00  1.30266223e-03 
 5.85053500e-11  5.85053500e-11  1.19997903e+00  1.30266223e-03 
 5.95053500e-11  5.95053500e-11  1.19997903e+00  1.30266223e-03 
 6.05053500e-11  6.05053500e-11  1.19997903e+00  1.30266223e-03 
 6.15053500e-11  6.15053500e-11  1.19997903e+00  1.30266223e-03 
