 v-sweep         v(drain_iv)     v(gate_iv)      id              is              ib              ig              kcl            
 7.50000000e-01  7.50000000e-01  6.00000000e-01 -4.71386088e-03  4.71386281e-03  2.73100693e-11 -1.95422775e-09  3.35540352e-18 
 8.00000000e-01  8.00000000e-01  6.00000000e-01 -4.85134209e-03  4.85134401e-03  3.02701317e-11 -1.94708016e-09  1.08036100e-18 
 8.50000000e-01  8.50000000e-01  6.00000000e-01 -4.98935702e-03  4.98935891e-03  3.33973104e-11 -1.93037618e-09  1.20800530e-18 
 9.00000000e-01  9.00000000e-01  6.00000000e-01 -5.12814678e-03  5.12814864e-03  3.66988426e-11 -1.90142214e-09  7.47676807e-19 
 9.50000000e-01  9.50000000e-01  6.00000000e-01 -5.26803554e-03  5.26803735e-03  4.01826326e-11 -1.85694106e-09  1.11410665e-18 
 1.00000000e+00  1.00000000e+00  6.00000000e-01 -5.40944639e-03  5.40944814e-03  4.38573111e-11 -1.79296160e-09  9.39779591e-19 
 1.05000000e+00  1.05000000e+00  6.00000000e-01 -5.55291191e-03  5.55291356e-03  4.77323017e-11 -1.70468760e-09  8.34199867e-19 
 1.10000000e+00  1.10000000e+00  6.00000000e-01 -5.69907957e-03  5.69908103e-03  1.32572672e-10 -1.58634523e-09  8.68643790e-19 
 1.15000000e+00  1.15000000e+00  6.00000000e-01 -5.84871273e-03  5.84871351e-03  6.54870304e-10 -1.43100362e-09  1.62653228e-18 
 1.20000000e+00  1.20000000e+00  6.00000000e-01 -6.00268821e-03  6.00268646e-03  2.97870782e-09 -1.23036521e-09  1.16711007e-18 
 0.00000000e+00  0.00000000e+00  7.00000000e-01  2.52915340e-09  2.52915340e-09  1.21037135e-11 -5.07041052e-09  2.29182166e-20 
 5.00000000e-02  5.00000000e-02  7.00000000e-01 -1.80047056e-03  1.80047528e-03  1.33641077e-11 -4.73444031e-09  7.76477158e-19 
 1.00000000e-01  1.00000000e-01  7.00000000e-01 -3.12782509e-03  3.12782953e-03  1.48723515e-11 -4.45910698e-09  3.59015327e-19 
 1.50000000e-01  1.50000000e-01  7.00000000e-01 -4.03388083e-03  4.03388506e-03  1.67771740e-11 -4.24507477e-09  1.10004182e-18 
 2.00000000e-01  2.00000000e-01  7.00000000e-01 -4.58118490e-03  4.58118897e-03  1.92822622e-11 -4.08716079e-09  1.91660563e-18 
 2.50000000e-01  2.50000000e-01  7.00000000e-01 -4.90349541e-03  4.90349937e-03  2.24085016e-11 -3.97651828e-09  2.03960954e-18 
 3.00000000e-01  3.00000000e-01  7.00000000e-01 -5.12746282e-03  5.12746670e-03  2.60075319e-11 -3.90103131e-09  1.15888417e-19 
 3.50000000e-01  3.50000000e-01  7.00000000e-01 -5.31158133e-03  5.31158515e-03  2.99851093e-11 -3.85173359e-09  1.46418641e-18 
 4.00000000e-01  4.00000000e-01  7.00000000e-01 -5.47770788e-03  5.47771166e-03  3.43118715e-11 -3.82263186e-09  1.33534517e-18 
 4.50000000e-01  4.50000000e-01  7.00000000e-01 -5.63465109e-03  5.63465486e-03  3.89876939e-11 -3.80937287e-09  2.07740808e-19 
 5.00000000e-01  5.00000000e-01  7.00000000e-01 -5.78644264e-03  5.78644640e-03  4.40253818e-11 -3.80859896e-09  1.24947989e-18 
 5.50000000e-01  5.50000000e-01  7.00000000e-01 -5.93514407e-03  5.93514784e-03  4.94446351e-11 -3.81765023e-09  2.47198974e-18 
 6.00000000e-01  6.00000000e-01  7.00000000e-01 -6.08190610e-03  6.08190988e-03  5.52697693e-11 -3.83439946e-09  4.04913408e-19 
 6.50000000e-01  6.50000000e-01  7.00000000e-01 -6.22741826e-03  6.22742206e-03  6.15288505e-11 -3.85714502e-09  2.47358822e-18 
 7.00000000e-01  7.00000000e-01  7.00000000e-01 -6.37212299e-03  6.37212681e-03  6.82534212e-11 -3.88448385e-09  1.65385991e-18 
 7.50000000e-01  7.50000000e-01  7.00000000e-01 -6.51633180e-03  6.51633563e-03  7.54785007e-11 -3.91177237e-09  2.96875697e-18 
 8.00000000e-01  8.00000000e-01  7.00000000e-01 -6.66029893e-03  6.66030278e-03  8.32427307e-11 -3.93552173e-09  1.48721218e-18 
 8.50000000e-01  8.50000000e-01  7.00000000e-01 -6.80427551e-03  6.80427938e-03  9.15886107e-11 -3.95428888e-09  1.59203271e-18 
 9.00000000e-01  9.00000000e-01  7.00000000e-01 -6.94855289e-03  6.94855675e-03  1.00562796e-10 -3.96631494e-09  9.99184071e-19 
 9.50000000e-01  9.50000000e-01  7.00000000e-01 -7.09349774e-03  7.09350160e-03  1.10216447e-10 -3.96943820e-09  1.48726604e-18 
 1.00000000e+00  1.00000000e+00  7.00000000e-01 -7.23957941e-03  7.23958325e-03  1.20605622e-10 -3.96101324e-09  1.47127777e-18 
 1.05000000e+00  1.05000000e+00  7.00000000e-01 -7.38738916e-03  7.38739296e-03  1.31791721e-10 -3.93781646e-09  3.26829632e-19 
 1.10000000e+00  1.10000000e+00  7.00000000e-01 -7.53765175e-03  7.53765550e-03  1.43841964e-10 -3.89593532e-09  2.08859734e-18 
 1.15000000e+00  1.15000000e+00  7.00000000e-01 -7.69122993e-03  7.69123348e-03  2.78403326e-10 -3.83063831e-09  3.21226233e-19 
 1.20000000e+00  1.20000000e+00  7.00000000e-01 -7.84912303e-03  7.84912573e-03  1.03590119e-09 -3.73622242e-09  2.17396176e-18 
 0.00000000e+00  0.00000000e+00  8.00000000e-01  4.42483353e-09  4.42483353e-09  7.83671342e-11 -8.92803420e-09  3.27691994e-19 
 5.00000000e-02  5.00000000e-02  8.00000000e-01 -2.02516600e-03  2.02517432e-03  8.62085017e-11 -8.40882810e-09  8.89921758e-19 
 1.00000000e-01  1.00000000e-01  8.00000000e-01 -3.64235566e-03  3.64236354e-03  9.49174600e-11 -7.97499179e-09  1.48777849e-18 
 1.50000000e-01  1.50000000e-01  8.00000000e-01 -4.88628726e-03  4.88629478e-03  1.04657049e-10 -7.62892747e-09  9.17780322e-19 
 2.00000000e-01  2.00000000e-01  8.00000000e-01 -5.77623846e-03  5.77624570e-03  1.15681157e-10 -7.36221712e-09  1.72708386e-18 
 2.50000000e-01  2.50000000e-01  8.00000000e-01 -6.34873491e-03  6.34874195e-03  1.28288276e-10 -7.17072117e-09  2.29120106e-18 
 3.00000000e-01  3.00000000e-01  8.00000000e-01 -6.70641327e-03  6.70642017e-03  1.42571919e-10 -7.04342400e-09  1.26914115e-19 
 3.50000000e-01  3.50000000e-01  8.00000000e-01 -6.95814366e-03  6.95815046e-03  1.58452904e-10 -6.96420253e-09  1.45180620e-18 
 4.00000000e-01  4.00000000e-01  8.00000000e-01 -7.16221110e-03  7.16221784e-03  1.75909085e-10 -6.92072129e-09  1.29892241e-18 
 4.50000000e-01  4.50000000e-01  8.00000000e-01 -7.34328117e-03  7.34328788e-03  1.95002181e-10 -6.90487867e-09  3.06816235e-18 
 5.00000000e-01  5.00000000e-01  8.00000000e-01 -7.51208248e-03  7.51208918e-03  2.15842522e-10 -6.91102406e-09  2.54338398e-18 
 5.50000000e-01  5.50000000e-01  8.00000000e-01 -7.67375179e-03  7.67375848e-03  2.38569661e-10 -6.93494971e-09  2.88311900e-18 
 6.00000000e-01  6.00000000e-01  8.00000000e-01 -7.83099189e-03  7.83099860e-03  2.63344963e-10 -6.97341171e-09  4.53607236e-18 
 6.50000000e-01  6.50000000e-01  8.00000000e-01 -7.98534207e-03  7.98534880e-03  2.90349259e-10 -7.02387625e-09  3.60267245e-19 
 7.00000000e-01  7.00000000e-01  8.00000000e-01 -8.13773943e-03  8.13774619e-03  3.19782617e-10 -7.08436427e-09  3.64050020e-18 
 7.50000000e-01  7.50000000e-01  8.00000000e-01 -8.28879352e-03  8.28880032e-03  3.51865082e-10 -7.15334577e-09  2.30149543e-18 
 8.00000000e-01  8.00000000e-01  8.00000000e-01 -8.43893806e-03  8.43894490e-03  3.86837937e-10 -7.22961276e-09  4.22676327e-18 
 8.50000000e-01  8.50000000e-01  8.00000000e-01 -8.58852774e-03  8.58853462e-03  4.24965302e-10 -7.30874029e-09  1.43542022e-18 
 9.00000000e-01  9.00000000e-01  8.00000000e-01 -8.73790881e-03  8.73791573e-03  4.66535968e-10 -7.38748221e-09  1.94236515e-18 
 9.50000000e-01  9.50000000e-01  8.00000000e-01 -8.88747449e-03  8.88748144e-03  5.11865456e-10 -7.46466326e-09  3.85710018e-18 
 1.00000000e+00  1.00000000e+00  8.00000000e-01 -9.03770877e-03  9.03771575e-03  5.61298273e-10 -7.53881877e-09  2.52652216e-18 
 1.05000000e+00  1.05000000e+00  8.00000000e-01 -9.18921933e-03  9.18922632e-03  6.15210367e-10 -7.60810940e-09  2.94687053e-18 
 1.10000000e+00  1.10000000e+00  8.00000000e-01 -9.34275964e-03  9.34276664e-03  6.74011784e-10 -7.67024218e-09  1.88075973e-18 
 1.15000000e+00  1.15000000e+00  8.00000000e-01 -9.49924113e-03  9.49924811e-03  7.38149535e-10 -7.72237829e-09  9.02044180e-19 
 1.20000000e+00  1.20000000e+00  8.00000000e-01 -9.65973640e-03  9.65974317e-03  9.84677355e-10 -7.76102471e-09  2.95683651e-18 
 0.00000000e+00  0.00000000e+00  9.00000000e-01  7.31786242e-09  7.31786242e-09  4.83272589e-10 -1.51189974e-08  3.64036397e-19 
 5.00000000e-02  5.00000000e-02  9.00000000e-01 -2.17691142e-03  2.17692525e-03  5.30972459e-10 -1.43627364e-08  9.56760523e-20 
 1.00000000e-01  1.00000000e-01  9.00000000e-01 -3.99872466e-03  3.99873780e-03  5.83383972e-10 -1.37290250e-08  8.36744785e-19 
 1.50000000e-01  1.50000000e-01  9.00000000e-01 -5.49202719e-03  5.49203978e-03  6.41006181e-10 -1.32243116e-08  2.34325968e-18 
 2.00000000e-01  2.00000000e-01  9.00000000e-01 -6.67130613e-03  6.67131826e-03  7.04430957e-10 -1.28330787e-08  1.30314447e-19 
 2.50000000e-01  2.50000000e-01  9.00000000e-01 -7.54008666e-03  7.54009843e-03  7.74387566e-10 -1.25495956e-08  4.33938101e-18 
 3.00000000e-01  3.00000000e-01  9.00000000e-01 -8.12297308e-03  8.12298460e-03  8.51661953e-10 -1.23707193e-08  1.85455413e-18 
 3.50000000e-01  3.50000000e-01  9.00000000e-01 -8.50388305e-03  8.50389440e-03  9.36855896e-10 -1.22827219e-08  3.24729643e-18 
 4.00000000e-01  4.00000000e-01  9.00000000e-01 -8.77695725e-03  8.77696848e-03  1.03044498e-09 -1.22648921e-08  2.71789009e-18 
 4.50000000e-01  4.50000000e-01  9.00000000e-01 -8.99765269e-03  8.99766386e-03  1.13300738e-09 -1.23011267e-08  1.53768306e-18 
 5.00000000e-01  5.00000000e-01  9.00000000e-01 -9.19170497e-03  9.19171611e-03  1.24526381e-09 -1.23810885e-08  4.17121995e-18 
 5.50000000e-01  5.50000000e-01  9.00000000e-01 -9.37103601e-03  9.37104714e-03  1.36804848e-09 -1.24979774e-08  1.97994324e-18 
 6.00000000e-01  6.00000000e-01  9.00000000e-01 -9.54158551e-03  9.54159665e-03  1.50229179e-09 -1.26470895e-08  4.97898312e-18 
 6.50000000e-01  6.50000000e-01  9.00000000e-01 -9.70656059e-03  9.70657176e-03  1.64901565e-09 -1.28251002e-08  9.26672449e-19 
 7.00000000e-01  7.00000000e-01  9.00000000e-01 -9.86782069e-03  9.86783192e-03  1.80933491e-09 -1.30296896e-08  2.77666768e-18 
 7.50000000e-01  7.50000000e-01  9.00000000e-01 -1.00265132e-02  1.00265245e-02  1.98446170e-09 -1.32593234e-08  1.37130829e-19 
 8.00000000e-01  8.00000000e-01  9.00000000e-01 -1.01833933e-02  1.01834046e-02  2.17571110e-09 -1.35131112e-08  1.23542320e-18 
 8.50000000e-01  8.50000000e-01  9.00000000e-01 -1.03390039e-02  1.03390153e-02  2.38450775e-09 -1.37907069e-08  6.17838074e-18 
 9.00000000e-01  9.00000000e-01  9.00000000e-01 -1.04937928e-02  1.04938043e-02  2.61239301e-09 -1.40921868e-08  2.24282578e-19 
 9.50000000e-01  9.50000000e-01  9.00000000e-01 -1.06481976e-02  1.06482092e-02  2.86103256e-09 -1.44145158e-08  2.89511850e-18 
 1.00000000e+00  1.00000000e+00  9.00000000e-01 -1.08027123e-02  1.08027239e-02  3.13222427e-09 -1.47559483e-08  1.66248414e-19 
 1.05000000e+00  1.05000000e+00  9.00000000e-01 -1.09579383e-02  1.09579500e-02  3.42790646e-09 -1.51169258e-08  1.75712973e-18 
 1.10000000e+00  1.10000000e+00  9.00000000e-01 -1.11146229e-02  1.11146346e-02  3.75016632e-09 -1.54977219e-08  5.32841792e-18 
 1.15000000e+00  1.15000000e+00  9.00000000e-01 -1.12736831e-02  1.12736949e-02  4.10124849e-09 -1.58983629e-08  1.08422037e-18 
 1.20000000e+00  1.20000000e+00  9.00000000e-01 -1.14362184e-02  1.14362302e-02  4.48356378e-09 -1.63185548e-08  3.25919170e-18 
 0.00000000e+00  0.00000000e+00  1.00000000e+00  1.16158624e-08  1.16158624e-08  2.80669423e-09 -2.60384190e-08  3.03750606e-18 
 5.00000000e-02  5.00000000e-02  1.00000000e+00 -2.28513332e-03  2.28515535e-03  3.07661484e-09 -2.51059501e-08  3.42271290e-18 
 1.00000000e-01  1.00000000e-01  1.00000000e+00 -4.25714848e-03  4.25716947e-03  3.37167467e-09 -2.43623317e-08  1.30670135e-18 
 1.50000000e-01  1.50000000e-01  1.00000000e+00 -5.93705255e-03  5.93707268e-03  3.69410917e-09 -2.38223434e-08  8.58334716e-19 
 2.00000000e-01  2.00000000e-01  1.00000000e+00 -7.33857022e-03  7.33858964e-03  4.04635390e-09 -2.34621633e-08  2.27064387e-19 
 2.50000000e-01  2.50000000e-01  1.00000000e+00 -8.46448605e-03  8.46450489e-03  4.43109332e-09 -2.32703843e-08  2.67286540e-18 
 3.00000000e-01  3.00000000e-01  1.00000000e+00 -9.31036541e-03  9.31038380e-03  4.85129586e-09 -2.32456994e-08  1.26436211e-18 
 3.50000000e-01  3.50000000e-01  1.00000000e+00 -9.89541769e-03  9.89543577e-03  5.31010925e-09 -2.33874469e-08  3.13253629e-18 
 4.00000000e-01  4.00000000e-01  1.00000000e+00 -1.02915599e-02  1.02915778e-02  5.81064159e-09 -2.36798913e-08  4.37707584e-19 
 4.50000000e-01  4.50000000e-01  1.00000000e+00 -1.05811057e-02  1.05811234e-02  6.35604848e-09 -2.40985198e-08  7.98508878e-19 
 5.00000000e-01  5.00000000e-01  1.00000000e+00 -1.08157339e-02  1.08157516e-02  6.94975746e-09 -2.46246190e-08  1.29109328e-18 
 5.50000000e-01  5.50000000e-01  1.00000000e+00 -1.10211736e-02  1.10211912e-02  7.59551682e-09 -2.52471676e-08  1.77690803e-18 
 6.00000000e-01  6.00000000e-01  1.00000000e+00 -1.12099888e-02  1.12100065e-02  8.29737328e-09 -2.59601423e-08  6.29003027e-18 
 6.50000000e-01  6.50000000e-01  1.00000000e+00 -1.13886656e-02  1.13886833e-02  9.05965668e-09 -2.67605675e-08  2.06370975e-18 
 7.00000000e-01  7.00000000e-01  1.00000000e+00 -1.15607914e-02  1.15608091e-02  9.88697577e-09 -2.76474942e-08  3.17937125e-18 
 7.50000000e-01  7.50000000e-01  1.00000000e+00 -1.17284817e-02  1.17284995e-02  1.07842194e-08 -2.86214593e-08  2.90844479e-18 
 8.00000000e-01  8.00000000e-01  1.00000000e+00 -1.18930592e-02  1.18930771e-02  1.17565597e-08 -2.96841729e-08  6.26263074e-18 
 8.50000000e-01  8.50000000e-01  1.00000000e+00 -1.20554046e-02  1.20554227e-02  1.28094553e-08 -3.08383179e-08  2.54979416e-18 
 9.00000000e-01  9.00000000e-01  1.00000000e+00 -1.22161594e-02  1.22161775e-02  1.39486535e-08 -3.20874107e-08  2.04356625e-19 
 9.50000000e-01  9.50000000e-01  1.00000000e+00 -1.23758587e-02  1.23758770e-02  1.51801926e-08 -3.34356978e-08  1.23672766e-18 
 1.00000000e+00  1.00000000e+00  1.00000000e+00 -1.25350299e-02  1.25350483e-02  1.65104011e-08 -3.48880270e-08  1.99555007e-18 
 1.05000000e+00  1.05000000e+00  1.00000000e+00 -1.26942681e-02  1.26942866e-02  1.79458969e-08 -3.64463030e-08  3.40515847e-18 
 1.10000000e+00  1.10000000e+00  1.00000000e+00 -1.28542948e-02  1.28543134e-02  1.94935842e-08 -3.81138776e-08  5.43830225e-18 
 1.15000000e+00  1.15000000e+00  1.00000000e+00 -1.30159997e-02  1.30160185e-02  2.11606488e-08 -3.98964330e-08  3.40808339e-18 
 1.20000000e+00  1.20000000e+00  1.00000000e+00 -1.31804669e-02  1.31804858e-02  2.29545514e-08 -4.17996118e-08  3.88721948e-18 
 0.00000000e+00  0.00000000e+00  1.10000000e+00  1.78693576e-08  1.78693576e-08  1.47398919e-08 -5.04786071e-08  1.32246493e-18 
 5.00000000e-02  5.00000000e-02  1.10000000e+00 -2.36553700e-03  2.36557096e-03  1.60566731e-08 -5.00261098e-08  9.76152532e-19 
 1.00000000e-01  1.00000000e-01  1.10000000e+00 -4.45159226e-03  4.45162468e-03  1.74808818e-08 -4.99077109e-08  2.31854093e-18 
 1.50000000e-01  1.50000000e-01  1.10000000e+00 -6.27506633e-03  6.27509746e-03  1.90199051e-08 -5.01537959e-08  1.67728075e-18 
 2.00000000e-01  2.00000000e-01  1.10000000e+00 -7.84852687e-03  7.84855692e-03  2.06814767e-08 -5.07323860e-08  7.61409828e-19 
 2.50000000e-01  2.50000000e-01  1.10000000e+00 -9.17733354e-03  9.17736269e-03  2.24736975e-08 -5.16268082e-08  5.21666086e-18 
 3.00000000e-01  3.00000000e-01  1.10000000e+00 -1.02571249e-02  1.02571533e-02  2.44050648e-08 -5.28330644e-08  3.36166201e-18 
 3.50000000e-01  3.50000000e-01  1.10000000e+00 -1.10795671e-02  1.10795949e-02  2.64844719e-08 -5.43585427e-08  3.14206541e-18 
 4.00000000e-01  4.00000000e-01  1.10000000e+00 -1.16618157e-02  1.16618432e-02  2.87210580e-08 -5.62080405e-08  3.79667629e-18 
 4.50000000e-01  4.50000000e-01  1.10000000e+00 -1.20676497e-02  1.20676769e-02  3.11239903e-08 -5.83656638e-08  5.09436055e-18 
 5.00000000e-01  5.00000000e-01  1.10000000e+00 -1.23698526e-02  1.23698797e-02  3.37025495e-08 -6.08048919e-08  6.01644855e-19 
 5.50000000e-01  5.50000000e-01  1.10000000e+00 -1.26161180e-02  1.26161451e-02  3.64663178e-08 -6.35064128e-08  1.79915092e-18 
 6.00000000e-01  6.00000000e-01  1.10000000e+00 -1.28315254e-02  1.28315524e-02  3.94252023e-08 -6.64606947e-08  8.69148448e-19 
 6.50000000e-01  6.50000000e-01  1.10000000e+00 -1.30288789e-02  1.30289060e-02  4.25893904e-08 -6.96647448e-08  1.40046972e-18 
 7.00000000e-01  7.00000000e-01  1.10000000e+00 -1.32150019e-02  1.32150291e-02  4.59693085e-08 -7.31195449e-08  1.56690507e-18 
 7.50000000e-01  7.50000000e-01  1.10000000e+00 -1.33937538e-02  1.33937811e-02  4.95755921e-08 -7.68286288e-08  1.20004716e-18 
 8.00000000e-01  8.00000000e-01  1.10000000e+00 -1.35674481e-02  1.35674755e-02  5.34190629e-08 -8.07973046e-08  2.72602996e-18 
 8.50000000e-01  8.50000000e-01  1.10000000e+00 -1.37375499e-02  1.37375774e-02  5.75107090e-08 -8.50321977e-08  2.84044558e-18 
 9.00000000e-01  9.00000000e-01  1.10000000e+00 -1.39050469e-02  1.39050746e-02  6.18616680e-08 -8.95409572e-08  3.66877763e-18 
 9.50000000e-01  9.50000000e-01  1.10000000e+00 -1.40706685e-02  1.40706963e-02  6.64832119e-08 -9.43320514e-08  2.15675764e-18 
 1.00000000e+00  1.00000000e+00  1.10000000e+00 -1.42350328e-02  1.42350608e-02  7.13867340e-08 -9.94146176e-08  7.69039742e-18 
 1.05000000e+00  1.05000000e+00  1.10000000e+00 -1.43987557e-02  1.43987839e-02  7.65837374e-08 -1.04798347e-07  6.35301180e-19 
 1.10000000e+00  1.10000000e+00  1.10000000e+00 -1.45625354e-02  1.45625638e-02  8.20858263e-08 -1.10493347e-07  1.02361285e-18 
 1.15000000e+00  1.15000000e+00  1.10000000e+00 -1.47272166e-02  1.47272452e-02  8.79046994e-08 -1.16506591e-07  4.53437912e-18 
 1.20000000e+00  1.20000000e+00  1.10000000e+00 -1.48938355e-02  1.48938643e-02  9.40521448e-08 -1.22846305e-07  3.04375996e-18 
 0.00000000e+00  0.00000000e+00  1.20000000e+00  2.68167413e-08  2.68167413e-08  6.41713369e-08 -1.17804819e-07  1.02854946e-18 
 5.00000000e-02  5.00000000e-02  1.20000000e+00 -2.42714065e-03  2.42719172e-03  6.90453125e-08 -1.20110512e-07  2.77773867e-19 
 1.00000000e-01  1.00000000e-01  1.20000000e+00 -4.60216466e-03  4.60221347e-03  7.42235110e-08 -1.23033358e-07  4.12968266e-18 
 1.50000000e-01  1.50000000e-01  1.20000000e+00 -6.53889082e-03  6.53893772e-03  7.97187796e-08 -1.26624781e-07  2.75987157e-18 
 2.00000000e-01  2.00000000e-01  1.20000000e+00 -8.24847967e-03  8.24852496e-03  8.55441044e-08 -1.30839991e-07  5.69267021e-18 
 2.50000000e-01  2.50000000e-01  1.20000000e+00 -9.73754633e-03  9.73759027e-03  9.17126144e-08 -1.35653533e-07  2.98073541e-18 
 3.00000000e-01  3.00000000e-01  1.20000000e+00 -1.10057955e-02  1.10058384e-02  9.82375992e-08 -1.41053803e-07  3.65829559e-18 
 3.50000000e-01  3.50000000e-01  1.20000000e+00 -1.20443088e-02  1.20443507e-02  1.05132538e-07 -1.47044304e-07  6.16428227e-19 
 4.00000000e-01  4.00000000e-01  1.20000000e+00 -1.28432260e-02  1.28432672e-02  1.12411088e-07 -1.53640637e-07  3.13402190e-20 
 4.50000000e-01  4.50000000e-01  1.20000000e+00 -1.34194729e-02  1.34195137e-02  1.20086928e-07 -1.60850506e-07  2.87032996e-18 
 5.00000000e-01  5.00000000e-01  1.20000000e+00 -1.38310187e-02  1.38310592e-02  1.28173582e-07 -1.68653945e-07  1.63511770e-18 
 5.50000000e-01  5.50000000e-01  1.20000000e+00 -1.41428526e-02  1.41428929e-02  1.36684551e-07 -1.77018512e-07  2.58371519e-19 
 6.00000000e-01  6.00000000e-01  1.20000000e+00 -1.43987921e-02  1.43988324e-02  1.45633503e-07 -1.85920701e-07  5.00914109e-19 
 6.50000000e-01  6.50000000e-01  1.20000000e+00 -1.46228951e-02  1.46229354e-02  1.55034326e-07 -1.95349171e-07  2.60735270e-18 
 7.00000000e-01  7.00000000e-01  1.20000000e+00 -1.48279180e-02  1.48279584e-02  1.64901116e-07 -2.05300931e-07  2.80428786e-18 
 7.50000000e-01  7.50000000e-01  1.20000000e+00 -1.50208551e-02  1.50208957e-02  1.75248165e-07 -2.15778124e-07  7.77258608e-19 
 8.00000000e-01  8.00000000e-01  1.20000000e+00 -1.52057458e-02  1.52057865e-02  1.86089970e-07 -2.26786195e-07  4.39715979e-19 
 8.50000000e-01  8.50000000e-01  1.20000000e+00 -1.53850493e-02  1.53850902e-02  1.97441239e-07 -2.38332878e-07  1.27343463e-18 
 9.00000000e-01  9.00000000e-01  1.20000000e+00 -1.55603434e-02  1.55603845e-02  2.09316911e-07 -2.50427621e-07  2.20943250e-19 
 9.50000000e-01  9.50000000e-01  1.20000000e+00 -1.57327054e-02  1.57327468e-02  2.21732170e-07 -2.63081233e-07  2.46147774e-18 
 1.00000000e+00  1.00000000e+00  1.20000000e+00 -1.59029435e-02  1.59029851e-02  2.34702472e-07 -2.76305650e-07  8.64608881e-18 
 1.05000000e+00  1.05000000e+00  1.20000000e+00 -1.60717547e-02  1.60717966e-02  2.48243555e-07 -2.90113785e-07  1.11474830e-18 
 1.10000000e+00  1.10000000e+00  1.20000000e+00 -1.62398435e-02  1.62398857e-02  2.62371472e-07 -3.04519407e-07  3.22094866e-18 
 1.15000000e+00  1.15000000e+00  1.20000000e+00 -1.64080135e-02  1.64080560e-02  2.77102602e-07 -3.19537064e-07  2.50234708e-18 
 1.20000000e+00  1.20000000e+00  1.20000000e+00 -1.65772366e-02  1.65772793e-02  2.92453679e-07 -3.35181978e-07  5.73224253e-18 
