 time            time            v(gate_rc)      id             
 1.54846882e-09  1.54846882e-09  1.19995786e+00  2.61375879e-03 
 1.54946882e-09  1.54946882e-09  1.19995786e+00  2.61375879e-03 
 1.55046882e-09  1.55046882e-09  1.19995786e+00  2.61375879e-03 
 1.55146882e-09  1.55146882e-09  1.19995786e+00  2.61375879e-03 
 1.55246882e-09  1.55246882e-09  1.19995786e+00  2.61375879e-03 
 1.55346882e-09  1.55346882e-09  1.19995786e+00  2.61375879e-03 
 1.55446882e-09  1.55446882e-09  1.19995786e+00  2.61375879e-03 
 1.55546882e-09  1.55546882e-09  1.19995786e+00  2.61375879e-03 
 1.55646882e-09  1.55646882e-09  1.19995786e+00  2.61375879e-03 
 1.55746882e-09  1.55746882e-09  1.19995786e+00  2.61375879e-03 
 1.55846882e-09  1.55846882e-09  1.19995786e+00  2.61375879e-03 
 1.55946882e-09  1.55946882e-09  1.19995786e+00  2.61375879e-03 
 1.56046882e-09  1.56046882e-09  1.19995786e+00  2.61375879e-03 
 1.56146882e-09  1.56146882e-09  1.19995786e+00  2.61375879e-03 
 1.56246882e-09  1.56246882e-09  1.19995786e+00  2.61375879e-03 
 1.56346882e-09  1.56346882e-09  1.19995786e+00  2.61375879e-03 
 1.56446882e-09  1.56446882e-09  1.19995786e+00  2.61375879e-03 
 1.56546882e-09  1.56546882e-09  1.19995786e+00  2.61375879e-03 
 1.56646882e-09  1.56646882e-09  1.19995786e+00  2.61375879e-03 
 1.56746882e-09  1.56746882e-09  1.19995786e+00  2.61375879e-03 
 1.56846882e-09  1.56846882e-09  1.19995786e+00  2.61375879e-03 
 1.56946882e-09  1.56946882e-09  1.19995786e+00  2.61375879e-03 
 1.57046882e-09  1.57046882e-09  1.19995786e+00  2.61375879e-03 
 1.57146882e-09  1.57146882e-09  1.19995786e+00  2.61375879e-03 
 1.57246882e-09  1.57246882e-09  1.19995786e+00  2.61375879e-03 
 1.57346882e-09  1.57346882e-09  1.19995786e+00  2.61375879e-03 
 1.57446882e-09  1.57446882e-09  1.19995786e+00  2.61375879e-03 
 1.57546882e-09  1.57546882e-09  1.19995786e+00  2.61375879e-03 
 1.57646882e-09  1.57646882e-09  1.19995786e+00  2.61375879e-03 
 1.57746882e-09  1.57746882e-09  1.19995786e+00  2.61375879e-03 
 1.57846882e-09  1.57846882e-09  1.19995786e+00  2.61375879e-03 
 1.57946882e-09  1.57946882e-09  1.19995786e+00  2.61375879e-03 
 1.58046882e-09  1.58046882e-09  1.19995786e+00  2.61375879e-03 
 1.58146882e-09  1.58146882e-09  1.19995786e+00  2.61375879e-03 
 1.58246882e-09  1.58246882e-09  1.19995786e+00  2.61375879e-03 
 1.58346882e-09  1.58346882e-09  1.19995786e+00  2.61375879e-03 
 1.58446882e-09  1.58446882e-09  1.19995786e+00  2.61375879e-03 
 1.58546882e-09  1.58546882e-09  1.19995786e+00  2.61375879e-03 
 1.58646882e-09  1.58646882e-09  1.19995786e+00  2.61375879e-03 
 1.58746882e-09  1.58746882e-09  1.19995786e+00  2.61375879e-03 
 1.58846882e-09  1.58846882e-09  1.19995786e+00  2.61375879e-03 
 1.58946882e-09  1.58946882e-09  1.19995786e+00  2.61375879e-03 
 1.59046882e-09  1.59046882e-09  1.19995786e+00  2.61375879e-03 
 1.59146882e-09  1.59146882e-09  1.19995786e+00  2.61375879e-03 
 1.59246882e-09  1.59246882e-09  1.19995786e+00  2.61375879e-03 
 1.59346882e-09  1.59346882e-09  1.19995786e+00  2.61375879e-03 
 1.59446882e-09  1.59446882e-09  1.19995786e+00  2.61375879e-03 
 1.59546882e-09  1.59546882e-09  1.19995786e+00  2.61375879e-03 
 1.59646882e-09  1.59646882e-09  1.19995786e+00  2.61375879e-03 
 1.59746882e-09  1.59746882e-09  1.19995786e+00  2.61375879e-03 
 1.59846882e-09  1.59846882e-09  1.19995786e+00  2.61375879e-03 
 1.59946882e-09  1.59946882e-09  1.19995786e+00  2.61375879e-03 
 1.60046882e-09  1.60046882e-09  1.19995786e+00  2.61375879e-03 
 1.60146882e-09  1.60146882e-09  1.19995786e+00  2.61375879e-03 
 1.60246882e-09  1.60246882e-09  1.19995786e+00  2.61375879e-03 
 1.60346882e-09  1.60346882e-09  1.19995786e+00  2.61375879e-03 
 1.60446882e-09  1.60446882e-09  1.19995786e+00  2.61375879e-03 
 1.60546882e-09  1.60546882e-09  1.19995786e+00  2.61375879e-03 
 1.60646882e-09  1.60646882e-09  1.19995786e+00  2.61375879e-03 
 1.60746882e-09  1.60746882e-09  1.19995786e+00  2.61375879e-03 
 1.60846882e-09  1.60846882e-09  1.19995786e+00  2.61375879e-03 
 1.60946882e-09  1.60946882e-09  1.19995786e+00  2.61375879e-03 
 1.61046882e-09  1.61046882e-09  1.19995786e+00  2.61375879e-03 
 1.61146882e-09  1.61146882e-09  1.19995786e+00  2.61375879e-03 
 1.61246882e-09  1.61246882e-09  1.19995786e+00  2.61375879e-03 
 1.61346882e-09  1.61346882e-09  1.19995786e+00  2.61375879e-03 
 1.61446882e-09  1.61446882e-09  1.19995786e+00  2.61375879e-03 
 1.61546882e-09  1.61546882e-09  1.19995786e+00  2.61375879e-03 
 1.61646882e-09  1.61646882e-09  1.19995786e+00  2.61375879e-03 
 1.61746882e-09  1.61746882e-09  1.19995786e+00  2.61375879e-03 
 1.61846882e-09  1.61846882e-09  1.19995786e+00  2.61375879e-03 
 1.61946882e-09  1.61946882e-09  1.19995786e+00  2.61375879e-03 
 1.62046882e-09  1.62046882e-09  1.19995786e+00  2.61375879e-03 
 1.62146882e-09  1.62146882e-09  1.19995786e+00  2.61375879e-03 
 1.62246882e-09  1.62246882e-09  1.19995786e+00  2.61375879e-03 
 1.62346882e-09  1.62346882e-09  1.19995786e+00  2.61375879e-03 
 1.62446882e-09  1.62446882e-09  1.19995786e+00  2.61375879e-03 
 1.62546882e-09  1.62546882e-09  1.19995786e+00  2.61375879e-03 
 1.62646882e-09  1.62646882e-09  1.19995786e+00  2.61375879e-03 
 1.62746882e-09  1.62746882e-09  1.19995786e+00  2.61375879e-03 
 1.62846882e-09  1.62846882e-09  1.19995786e+00  2.61375879e-03 
 1.62946882e-09  1.62946882e-09  1.19995786e+00  2.61375879e-03 
 1.63046882e-09  1.63046882e-09  1.19995786e+00  2.61375879e-03 
 1.63146882e-09  1.63146882e-09  1.19995786e+00  2.61375879e-03 
 1.63246882e-09  1.63246882e-09  1.19995786e+00  2.61375879e-03 
 1.63346882e-09  1.63346882e-09  1.19995786e+00  2.61375879e-03 
 1.63446882e-09  1.63446882e-09  1.19995786e+00  2.61375879e-03 
 1.63546882e-09  1.63546882e-09  1.19995786e+00  2.61375879e-03 
 1.63646882e-09  1.63646882e-09  1.19995786e+00  2.61375879e-03 
 1.63746882e-09  1.63746882e-09  1.19995786e+00  2.61375879e-03 
 1.63846882e-09  1.63846882e-09  1.19995786e+00  2.61375879e-03 
 1.63946882e-09  1.63946882e-09  1.19995786e+00  2.61375879e-03 
 1.64046882e-09  1.64046882e-09  1.19995786e+00  2.61375879e-03 
 1.64146882e-09  1.64146882e-09  1.19995786e+00  2.61375879e-03 
 1.64246882e-09  1.64246882e-09  1.19995786e+00  2.61375879e-03 
 1.64346882e-09  1.64346882e-09  1.19995786e+00  2.61375879e-03 
 1.64446882e-09  1.64446882e-09  1.19995786e+00  2.61375879e-03 
 1.64546882e-09  1.64546882e-09  1.19995786e+00  2.61375879e-03 
 1.64646882e-09  1.64646882e-09  1.19995786e+00  2.61375879e-03 
 1.64746882e-09  1.64746882e-09  1.19995786e+00  2.61375879e-03 
 1.64846882e-09  1.64846882e-09  1.19995786e+00  2.61375879e-03 
 1.64946882e-09  1.64946882e-09  1.19995786e+00  2.61375879e-03 
 1.65046882e-09  1.65046882e-09  1.19995786e+00  2.61375879e-03 
 1.65146882e-09  1.65146882e-09  1.19995786e+00  2.61375879e-03 
 1.65246882e-09  1.65246882e-09  1.19995786e+00  2.61375879e-03 
 1.65346882e-09  1.65346882e-09  1.19995786e+00  2.61375879e-03 
 1.65446882e-09  1.65446882e-09  1.19995786e+00  2.61375879e-03 
 1.65546882e-09  1.65546882e-09  1.19995786e+00  2.61375879e-03 
 1.65646882e-09  1.65646882e-09  1.19995786e+00  2.61375879e-03 
 1.65746882e-09  1.65746882e-09  1.19995786e+00  2.61375879e-03 
 1.65846882e-09  1.65846882e-09  1.19995786e+00  2.61375879e-03 
 1.65946882e-09  1.65946882e-09  1.19995786e+00  2.61375879e-03 
 1.66046882e-09  1.66046882e-09  1.19995786e+00  2.61375879e-03 
 1.66146882e-09  1.66146882e-09  1.19995786e+00  2.61375879e-03 
 1.66246882e-09  1.66246882e-09  1.19995786e+00  2.61375879e-03 
 1.66346882e-09  1.66346882e-09  1.19995786e+00  2.61375879e-03 
 1.66446882e-09  1.66446882e-09  1.19995786e+00  2.61375879e-03 
 1.66546882e-09  1.66546882e-09  1.19995786e+00  2.61375879e-03 
 1.66646882e-09  1.66646882e-09  1.19995786e+00  2.61375879e-03 
 1.66746882e-09  1.66746882e-09  1.19995786e+00  2.61375879e-03 
 1.66846882e-09  1.66846882e-09  1.19995786e+00  2.61375879e-03 
 1.66946882e-09  1.66946882e-09  1.19995786e+00  2.61375879e-03 
 1.67046882e-09  1.67046882e-09  1.19995786e+00  2.61375879e-03 
 1.67146882e-09  1.67146882e-09  1.19995786e+00  2.61375879e-03 
 1.67246882e-09  1.67246882e-09  1.19995786e+00  2.61375879e-03 
 1.67346882e-09  1.67346882e-09  1.19995786e+00  2.61375879e-03 
 1.67446882e-09  1.67446882e-09  1.19995786e+00  2.61375879e-03 
 1.67546882e-09  1.67546882e-09  1.19995786e+00  2.61375879e-03 
 1.67646882e-09  1.67646882e-09  1.19995786e+00  2.61375879e-03 
 1.67746882e-09  1.67746882e-09  1.19995786e+00  2.61375879e-03 
 1.67846882e-09  1.67846882e-09  1.19995786e+00  2.61375879e-03 
 1.67946882e-09  1.67946882e-09  1.19995786e+00  2.61375879e-03 
 1.68046882e-09  1.68046882e-09  1.19995786e+00  2.61375879e-03 
 1.68146882e-09  1.68146882e-09  1.19995786e+00  2.61375879e-03 
 1.68246882e-09  1.68246882e-09  1.19995786e+00  2.61375879e-03 
 1.68346882e-09  1.68346882e-09  1.19995786e+00  2.61375879e-03 
 1.68446882e-09  1.68446882e-09  1.19995786e+00  2.61375879e-03 
 1.68546882e-09  1.68546882e-09  1.19995786e+00  2.61375879e-03 
 1.68646882e-09  1.68646882e-09  1.19995786e+00  2.61375879e-03 
 1.68746882e-09  1.68746882e-09  1.19995786e+00  2.61375879e-03 
 1.68846882e-09  1.68846882e-09  1.19995786e+00  2.61375879e-03 
 1.68946882e-09  1.68946882e-09  1.19995786e+00  2.61375879e-03 
 1.69046882e-09  1.69046882e-09  1.19995786e+00  2.61375879e-03 
 1.69146882e-09  1.69146882e-09  1.19995786e+00  2.61375879e-03 
 1.69246882e-09  1.69246882e-09  1.19995786e+00  2.61375879e-03 
 1.69346882e-09  1.69346882e-09  1.19995786e+00  2.61375879e-03 
 1.69446882e-09  1.69446882e-09  1.19995786e+00  2.61375879e-03 
 1.69546882e-09  1.69546882e-09  1.19995786e+00  2.61375879e-03 
 1.69646882e-09  1.69646882e-09  1.19995786e+00  2.61375879e-03 
 1.69746882e-09  1.69746882e-09  1.19995786e+00  2.61375879e-03 
 1.69846882e-09  1.69846882e-09  1.19995786e+00  2.61375879e-03 
 1.69946882e-09  1.69946882e-09  1.19995786e+00  2.61375879e-03 
 1.70046882e-09  1.70046882e-09  1.19995786e+00  2.61375879e-03 
 1.70146882e-09  1.70146882e-09  1.19995786e+00  2.61375879e-03 
 1.70246882e-09  1.70246882e-09  1.19995786e+00  2.61375879e-03 
 1.70346882e-09  1.70346882e-09  1.19995786e+00  2.61375879e-03 
 1.70446882e-09  1.70446882e-09  1.19995786e+00  2.61375879e-03 
 1.70546882e-09  1.70546882e-09  1.19995786e+00  2.61375879e-03 
 1.70646882e-09  1.70646882e-09  1.19995786e+00  2.61375879e-03 
 1.70746882e-09  1.70746882e-09  1.19995786e+00  2.61375879e-03 
 1.70846882e-09  1.70846882e-09  1.19995786e+00  2.61375879e-03 
 1.70946882e-09  1.70946882e-09  1.19995786e+00  2.61375879e-03 
 1.71046882e-09  1.71046882e-09  1.19995786e+00  2.61375879e-03 
 1.71146882e-09  1.71146882e-09  1.19995786e+00  2.61375879e-03 
 1.71246882e-09  1.71246882e-09  1.19995786e+00  2.61375879e-03 
 1.71346882e-09  1.71346882e-09  1.19995786e+00  2.61375879e-03 
 1.71446882e-09  1.71446882e-09  1.19995786e+00  2.61375879e-03 
 1.71546882e-09  1.71546882e-09  1.19995786e+00  2.61375879e-03 
 1.71646882e-09  1.71646882e-09  1.19995786e+00  2.61375879e-03 
 1.71746882e-09  1.71746882e-09  1.19995786e+00  2.61375879e-03 
 1.71846882e-09  1.71846882e-09  1.19995786e+00  2.61375879e-03 
 1.71946882e-09  1.71946882e-09  1.19995786e+00  2.61375879e-03 
 1.72046882e-09  1.72046882e-09  1.19995786e+00  2.61375879e-03 
 1.72146882e-09  1.72146882e-09  1.19995786e+00  2.61375879e-03 
 1.72246882e-09  1.72246882e-09  1.19995786e+00  2.61375879e-03 
 1.72346882e-09  1.72346882e-09  1.19995786e+00  2.61375879e-03 
 1.72446882e-09  1.72446882e-09  1.19995786e+00  2.61375879e-03 
 1.72546882e-09  1.72546882e-09  1.19995786e+00  2.61375879e-03 
 1.72646882e-09  1.72646882e-09  1.19995786e+00  2.61375879e-03 
 1.72746882e-09  1.72746882e-09  1.19995786e+00  2.61375879e-03 
 1.72846882e-09  1.72846882e-09  1.19995786e+00  2.61375879e-03 
 1.72946882e-09  1.72946882e-09  1.19995786e+00  2.61375879e-03 
 1.73046882e-09  1.73046882e-09  1.19995786e+00  2.61375879e-03 
 1.73146882e-09  1.73146882e-09  1.19995786e+00  2.61375879e-03 
 1.73246882e-09  1.73246882e-09  1.19995786e+00  2.61375879e-03 
 1.73346882e-09  1.73346882e-09  1.19995786e+00  2.61375879e-03 
 1.73446882e-09  1.73446882e-09  1.19995786e+00  2.61375879e-03 
 1.73546882e-09  1.73546882e-09  1.19995786e+00  2.61375879e-03 
 1.73646882e-09  1.73646882e-09  1.19995786e+00  2.61375879e-03 
 1.73746882e-09  1.73746882e-09  1.19995786e+00  2.61375879e-03 
 1.73846882e-09  1.73846882e-09  1.19995786e+00  2.61375879e-03 
 1.73946882e-09  1.73946882e-09  1.19995786e+00  2.61375879e-03 
 1.74046882e-09  1.74046882e-09  1.19995786e+00  2.61375879e-03 
 1.74146882e-09  1.74146882e-09  1.19995786e+00  2.61375879e-03 
 1.74246882e-09  1.74246882e-09  1.19995786e+00  2.61375879e-03 
 1.74346882e-09  1.74346882e-09  1.19995786e+00  2.61375879e-03 
 1.74446882e-09  1.74446882e-09  1.19995786e+00  2.61375879e-03 
 1.74546882e-09  1.74546882e-09  1.19995786e+00  2.61375879e-03 
 1.74646882e-09  1.74646882e-09  1.19995786e+00  2.61375879e-03 
 1.74746882e-09  1.74746882e-09  1.19995786e+00  2.61375879e-03 
 1.74846882e-09  1.74846882e-09  1.19995786e+00  2.61375879e-03 
 1.74946882e-09  1.74946882e-09  1.19995786e+00  2.61375879e-03 
 1.75046882e-09  1.75046882e-09  1.19995786e+00  2.61375879e-03 
 1.75146882e-09  1.75146882e-09  1.19995786e+00  2.61375879e-03 
 1.75246882e-09  1.75246882e-09  1.19995786e+00  2.61375879e-03 
 1.75346882e-09  1.75346882e-09  1.19995786e+00  2.61375879e-03 
 1.75446882e-09  1.75446882e-09  1.19995786e+00  2.61375879e-03 
 1.75546882e-09  1.75546882e-09  1.19995786e+00  2.61375879e-03 
 1.75646882e-09  1.75646882e-09  1.19995786e+00  2.61375879e-03 
 1.75746882e-09  1.75746882e-09  1.19995786e+00  2.61375879e-03 
 1.75846882e-09  1.75846882e-09  1.19995786e+00  2.61375879e-03 
 1.75946882e-09  1.75946882e-09  1.19995786e+00  2.61375879e-03 
 1.76046882e-09  1.76046882e-09  1.19995786e+00  2.61375879e-03 
 1.76146882e-09  1.76146882e-09  1.19995786e+00  2.61375879e-03 
 1.76246882e-09  1.76246882e-09  1.19995786e+00  2.61375879e-03 
 1.76346882e-09  1.76346882e-09  1.19995786e+00  2.61375879e-03 
 1.76446882e-09  1.76446882e-09  1.19995786e+00  2.61375879e-03 
 1.76546882e-09  1.76546882e-09  1.19995786e+00  2.61375879e-03 
 1.76646882e-09  1.76646882e-09  1.19995786e+00  2.61375879e-03 
 1.76746882e-09  1.76746882e-09  1.19995786e+00  2.61375879e-03 
 1.76846882e-09  1.76846882e-09  1.19995786e+00  2.61375879e-03 
 1.76946882e-09  1.76946882e-09  1.19995786e+00  2.61375879e-03 
 1.77046882e-09  1.77046882e-09  1.19995786e+00  2.61375879e-03 
 1.77146882e-09  1.77146882e-09  1.19995786e+00  2.61375879e-03 
 1.77246882e-09  1.77246882e-09  1.19995786e+00  2.61375879e-03 
 1.77346882e-09  1.77346882e-09  1.19995786e+00  2.61375879e-03 
 1.77446882e-09  1.77446882e-09  1.19995786e+00  2.61375879e-03 
 1.77546882e-09  1.77546882e-09  1.19995786e+00  2.61375879e-03 
 1.77646882e-09  1.77646882e-09  1.19995786e+00  2.61375879e-03 
 1.77746882e-09  1.77746882e-09  1.19995786e+00  2.61375879e-03 
 1.77846882e-09  1.77846882e-09  1.19995786e+00  2.61375879e-03 
 1.77946882e-09  1.77946882e-09  1.19995786e+00  2.61375879e-03 
 1.78046882e-09  1.78046882e-09  1.19995786e+00  2.61375879e-03 
 1.78146882e-09  1.78146882e-09  1.19995786e+00  2.61375879e-03 
 1.78246882e-09  1.78246882e-09  1.19995786e+00  2.61375879e-03 
 1.78346882e-09  1.78346882e-09  1.19995786e+00  2.61375879e-03 
 1.78446882e-09  1.78446882e-09  1.19995786e+00  2.61375879e-03 
 1.78546882e-09  1.78546882e-09  1.19995786e+00  2.61375879e-03 
 1.78646882e-09  1.78646882e-09  1.19995786e+00  2.61375879e-03 
 1.78746882e-09  1.78746882e-09  1.19995786e+00  2.61375879e-03 
 1.78846882e-09  1.78846882e-09  1.19995786e+00  2.61375879e-03 
 1.78946882e-09  1.78946882e-09  1.19995786e+00  2.61375879e-03 
 1.79046882e-09  1.79046882e-09  1.19995786e+00  2.61375879e-03 
 1.79146882e-09  1.79146882e-09  1.19995786e+00  2.61375879e-03 
 1.79246882e-09  1.79246882e-09  1.19995786e+00  2.61375879e-03 
 1.79346882e-09  1.79346882e-09  1.19995786e+00  2.61375879e-03 
 1.79446882e-09  1.79446882e-09  1.19995786e+00  2.61375879e-03 
 1.79546882e-09  1.79546882e-09  1.19995786e+00  2.61375879e-03 
 1.79646882e-09  1.79646882e-09  1.19995786e+00  2.61375879e-03 
 1.79746882e-09  1.79746882e-09  1.19995786e+00  2.61375879e-03 
 1.79846882e-09  1.79846882e-09  1.19995786e+00  2.61375879e-03 
 1.79946882e-09  1.79946882e-09  1.19995786e+00  2.61375879e-03 
 1.80046882e-09  1.80046882e-09  1.19995786e+00  2.61375879e-03 
 1.80146882e-09  1.80146882e-09  1.19995786e+00  2.61375879e-03 
 1.80246882e-09  1.80246882e-09  1.19995786e+00  2.61375879e-03 
 1.80346882e-09  1.80346882e-09  1.19995786e+00  2.61375879e-03 
 1.80446882e-09  1.80446882e-09  1.19995786e+00  2.61375879e-03 
 1.80546882e-09  1.80546882e-09  1.19995786e+00  2.61375879e-03 
 1.80646882e-09  1.80646882e-09  1.19995786e+00  2.61375879e-03 
 1.80746882e-09  1.80746882e-09  1.19995786e+00  2.61375879e-03 
 1.80846882e-09  1.80846882e-09  1.19995786e+00  2.61375879e-03 
 1.80946882e-09  1.80946882e-09  1.19995786e+00  2.61375879e-03 
 1.81046882e-09  1.81046882e-09  1.19995786e+00  2.61375879e-03 
 1.81146882e-09  1.81146882e-09  1.19995786e+00  2.61375879e-03 
 1.81246882e-09  1.81246882e-09  1.19995786e+00  2.61375879e-03 
 1.81346882e-09  1.81346882e-09  1.19995786e+00  2.61375879e-03 
 1.81446882e-09  1.81446882e-09  1.19995786e+00  2.61375879e-03 
 1.81546882e-09  1.81546882e-09  1.19995786e+00  2.61375879e-03 
 1.81646882e-09  1.81646882e-09  1.19995786e+00  2.61375879e-03 
 1.81746882e-09  1.81746882e-09  1.19995786e+00  2.61375879e-03 
 1.81846882e-09  1.81846882e-09  1.19995786e+00  2.61375879e-03 
 1.81946882e-09  1.81946882e-09  1.19995786e+00  2.61375879e-03 
 1.82046882e-09  1.82046882e-09  1.19995786e+00  2.61375879e-03 
 1.82146882e-09  1.82146882e-09  1.19995786e+00  2.61375879e-03 
 1.82246882e-09  1.82246882e-09  1.19995786e+00  2.61375879e-03 
 1.82346882e-09  1.82346882e-09  1.19995786e+00  2.61375879e-03 
 1.82446882e-09  1.82446882e-09  1.19995786e+00  2.61375879e-03 
 1.82546882e-09  1.82546882e-09  1.19995786e+00  2.61375879e-03 
 1.82646882e-09  1.82646882e-09  1.19995786e+00  2.61375879e-03 
 1.82746882e-09  1.82746882e-09  1.19995786e+00  2.61375879e-03 
 1.82846882e-09  1.82846882e-09  1.19995786e+00  2.61375879e-03 
 1.82946882e-09  1.82946882e-09  1.19995786e+00  2.61375879e-03 
 1.83046882e-09  1.83046882e-09  1.19995786e+00  2.61375879e-03 
 1.83146882e-09  1.83146882e-09  1.19995786e+00  2.61375879e-03 
 1.83246882e-09  1.83246882e-09  1.19995786e+00  2.61375879e-03 
 1.83346882e-09  1.83346882e-09  1.19995786e+00  2.61375879e-03 
 1.83446882e-09  1.83446882e-09  1.19995786e+00  2.61375879e-03 
 1.83546882e-09  1.83546882e-09  1.19995786e+00  2.61375879e-03 
 1.83646882e-09  1.83646882e-09  1.19995786e+00  2.61375879e-03 
 1.83746882e-09  1.83746882e-09  1.19995786e+00  2.61375879e-03 
 1.83846882e-09  1.83846882e-09  1.19995786e+00  2.61375879e-03 
 1.83946882e-09  1.83946882e-09  1.19995786e+00  2.61375879e-03 
 1.84046882e-09  1.84046882e-09  1.19995786e+00  2.61375879e-03 
 1.84146882e-09  1.84146882e-09  1.19995786e+00  2.61375879e-03 
 1.84246882e-09  1.84246882e-09  1.19995786e+00  2.61375879e-03 
 1.84346882e-09  1.84346882e-09  1.19995786e+00  2.61375879e-03 
 1.84446882e-09  1.84446882e-09  1.19995786e+00  2.61375879e-03 
 1.84546882e-09  1.84546882e-09  1.19995786e+00  2.61375879e-03 
 1.84646882e-09  1.84646882e-09  1.19995786e+00  2.61375879e-03 
 1.84746882e-09  1.84746882e-09  1.19995786e+00  2.61375879e-03 
 1.84846882e-09  1.84846882e-09  1.19995786e+00  2.61375879e-03 
 1.84946882e-09  1.84946882e-09  1.19995786e+00  2.61375879e-03 
 1.85046882e-09  1.85046882e-09  1.19995786e+00  2.61375879e-03 
 1.85146882e-09  1.85146882e-09  1.19995786e+00  2.61375879e-03 
 1.85246882e-09  1.85246882e-09  1.19995786e+00  2.61375879e-03 
 1.85346882e-09  1.85346882e-09  1.19995786e+00  2.61375879e-03 
 1.85446882e-09  1.85446882e-09  1.19995786e+00  2.61375879e-03 
 1.85546882e-09  1.85546882e-09  1.19995786e+00  2.61375879e-03 
 1.85646882e-09  1.85646882e-09  1.19995786e+00  2.61375879e-03 
 1.85746882e-09  1.85746882e-09  1.19995786e+00  2.61375879e-03 
 1.85846882e-09  1.85846882e-09  1.19995786e+00  2.61375879e-03 
 1.85946882e-09  1.85946882e-09  1.19995786e+00  2.61375879e-03 
 1.86046882e-09  1.86046882e-09  1.19995786e+00  2.61375879e-03 
 1.86146882e-09  1.86146882e-09  1.19995786e+00  2.61375879e-03 
 1.86246882e-09  1.86246882e-09  1.19995786e+00  2.61375879e-03 
 1.86346882e-09  1.86346882e-09  1.19995786e+00  2.61375879e-03 
 1.86446882e-09  1.86446882e-09  1.19995786e+00  2.61375879e-03 
 1.86546882e-09  1.86546882e-09  1.19995786e+00  2.61375879e-03 
 1.86646882e-09  1.86646882e-09  1.19995786e+00  2.61375879e-03 
 1.86746882e-09  1.86746882e-09  1.19995786e+00  2.61375879e-03 
 1.86846882e-09  1.86846882e-09  1.19995786e+00  2.61375879e-03 
 1.86946882e-09  1.86946882e-09  1.19995786e+00  2.61375879e-03 
 1.87046882e-09  1.87046882e-09  1.19995786e+00  2.61375879e-03 
 1.87146882e-09  1.87146882e-09  1.19995786e+00  2.61375879e-03 
 1.87246882e-09  1.87246882e-09  1.19995786e+00  2.61375879e-03 
 1.87346882e-09  1.87346882e-09  1.19995786e+00  2.61375879e-03 
 1.87446882e-09  1.87446882e-09  1.19995786e+00  2.61375879e-03 
 1.87546882e-09  1.87546882e-09  1.19995786e+00  2.61375879e-03 
 1.87646882e-09  1.87646882e-09  1.19995786e+00  2.61375879e-03 
 1.87746882e-09  1.87746882e-09  1.19995786e+00  2.61375879e-03 
 1.87846882e-09  1.87846882e-09  1.19995786e+00  2.61375879e-03 
 1.87946882e-09  1.87946882e-09  1.19995786e+00  2.61375879e-03 
 1.88046882e-09  1.88046882e-09  1.19995786e+00  2.61375879e-03 
 1.88146882e-09  1.88146882e-09  1.19995786e+00  2.61375879e-03 
 1.88246882e-09  1.88246882e-09  1.19995786e+00  2.61375879e-03 
 1.88346882e-09  1.88346882e-09  1.19995786e+00  2.61375879e-03 
 1.88446882e-09  1.88446882e-09  1.19995786e+00  2.61375879e-03 
 1.88546882e-09  1.88546882e-09  1.19995786e+00  2.61375879e-03 
 1.88646882e-09  1.88646882e-09  1.19995786e+00  2.61375879e-03 
 1.88746882e-09  1.88746882e-09  1.19995786e+00  2.61375879e-03 
 1.88846882e-09  1.88846882e-09  1.19995786e+00  2.61375879e-03 
 1.88946882e-09  1.88946882e-09  1.19995786e+00  2.61375879e-03 
 1.89046882e-09  1.89046882e-09  1.19995786e+00  2.61375879e-03 
 1.89146882e-09  1.89146882e-09  1.19995786e+00  2.61375879e-03 
 1.89246882e-09  1.89246882e-09  1.19995786e+00  2.61375879e-03 
 1.89346882e-09  1.89346882e-09  1.19995786e+00  2.61375879e-03 
 1.89446882e-09  1.89446882e-09  1.19995786e+00  2.61375879e-03 
 1.89546882e-09  1.89546882e-09  1.19995786e+00  2.61375879e-03 
 1.89646882e-09  1.89646882e-09  1.19995786e+00  2.61375879e-03 
 1.89746882e-09  1.89746882e-09  1.19995786e+00  2.61375879e-03 
 1.89846882e-09  1.89846882e-09  1.19995786e+00  2.61375879e-03 
 1.89946882e-09  1.89946882e-09  1.19995786e+00  2.61375879e-03 
 1.90046882e-09  1.90046882e-09  1.19995786e+00  2.61375879e-03 
 1.90146882e-09  1.90146882e-09  1.19995786e+00  2.61375879e-03 
 1.90246882e-09  1.90246882e-09  1.19995786e+00  2.61375879e-03 
 1.90346882e-09  1.90346882e-09  1.19995786e+00  2.61375879e-03 
 1.90446882e-09  1.90446882e-09  1.19995786e+00  2.61375879e-03 
 1.90546882e-09  1.90546882e-09  1.19995786e+00  2.61375879e-03 
 1.90646882e-09  1.90646882e-09  1.19995786e+00  2.61375879e-03 
 1.90746882e-09  1.90746882e-09  1.19995786e+00  2.61375879e-03 
 1.90846882e-09  1.90846882e-09  1.19995786e+00  2.61375879e-03 
 1.90946882e-09  1.90946882e-09  1.19995786e+00  2.61375879e-03 
 1.91046882e-09  1.91046882e-09  1.19995786e+00  2.61375879e-03 
 1.91146882e-09  1.91146882e-09  1.19995786e+00  2.61375879e-03 
 1.91246882e-09  1.91246882e-09  1.19995786e+00  2.61375879e-03 
 1.91346882e-09  1.91346882e-09  1.19995786e+00  2.61375879e-03 
 1.91446882e-09  1.91446882e-09  1.19995786e+00  2.61375879e-03 
