 time            time            v(gate_tran)    v(drain_tran)   i(Vds_tran)     i(Vgs_tran)     i(Vs_tran)      i(Vb_tran)     
 3.23674569e-12  3.23674569e-12  3.88409482e-02  1.20000000e+00  2.87074562e-05 -9.48076435e-05  5.33816555e-05  1.27185317e-05 
 3.39610357e-12  3.39610357e-12  4.07532428e-02  1.20000000e+00  2.85715996e-05 -9.48969594e-05  5.36196504e-05  1.27057094e-05 
 3.55986255e-12  3.55986255e-12  4.27183506e-02  1.20000000e+00  2.84231538e-05 -9.49842191e-05  5.38690814e-05  1.26919838e-05 
 3.72761160e-12  3.72761160e-12  4.47313392e-02  1.20000000e+00  2.82619112e-05 -9.50703050e-05  5.41308345e-05  1.26775592e-05 
 3.89747615e-12  3.89747615e-12  4.67697138e-02  1.20000000e+00  2.80890964e-05 -9.51551043e-05  5.44032808e-05  1.26627270e-05 
 4.07051564e-12  4.07051564e-12  4.88461877e-02  1.20000000e+00  2.79029635e-05 -9.52397588e-05  5.46893063e-05  1.26474890e-05 
 4.24590031e-12  4.24590031e-12  5.09508037e-02  1.20000000e+00  2.77035809e-05 -9.53242743e-05  5.49887094e-05  1.26319840e-05 
 4.42460192e-12  4.42460192e-12  5.30952230e-02  1.20000000e+00  2.74888764e-05 -9.54093933e-05  5.53043456e-05  1.26161714e-05 
 4.60604363e-12  4.60604363e-12  5.52725235e-02  1.20000000e+00  2.72584151e-05 -9.54950154e-05  5.56364662e-05  1.26001341e-05 
 4.79094037e-12  4.79094037e-12  5.74912844e-02  1.20000000e+00  2.70100180e-05 -9.55815866e-05  5.59877374e-05  1.25838312e-05 
 4.97887696e-12  4.97887696e-12  5.97465235e-02  1.20000000e+00  2.67428088e-05 -9.56689743e-05  5.63588503e-05  1.25673152e-05 
 5.17040529e-12  5.17040529e-12  6.20448635e-02  1.20000000e+00  2.64544087e-05 -9.57574675e-05  5.67525095e-05  1.25505493e-05 
 5.36525791e-12  5.36525791e-12  6.43830949e-02  1.20000000e+00  2.61434380e-05 -9.58469534e-05  5.71699495e-05  1.25335660e-05 
 5.56388692e-12  5.56388692e-12  6.67666430e-02  1.20000000e+00  2.58071947e-05 -9.59376376e-05  5.76141099e-05  1.25163330e-05 
 5.76614524e-12  5.76614524e-12  6.91937429e-02  1.20000000e+00  2.54437143e-05 -9.60294417e-05  5.80868578e-05  1.24988696e-05 
 5.97241953e-12  5.97241953e-12  7.16690344e-02  1.20000000e+00  2.50498353e-05 -9.61225246e-05  5.85915415e-05  1.24811478e-05 
 6.18265795e-12  6.18265795e-12  7.41918954e-02  1.20000000e+00  2.46228934e-05 -9.62168428e-05  5.91307717e-05  1.24631776e-05 
 6.39720643e-12  6.39720643e-12  7.67664772e-02  1.20000000e+00  2.41590940e-05 -9.63125297e-05  5.97085012e-05  1.24449346e-05 
 6.61609175e-12  6.61609175e-12  7.93931010e-02  1.20000000e+00  2.36549035e-05 -9.64095751e-05  6.03282497e-05  1.24264218e-05 
 6.83964001e-12  6.83964001e-12  8.20756801e-02  1.20000000e+00  2.31056633e-05 -9.65081016e-05  6.09948212e-05  1.24076171e-05 
 7.06794752e-12  7.06794752e-12  8.48153702e-02  1.20000000e+00  2.25067259e-05 -9.66081310e-05  6.17128873e-05  1.23885178e-05 
 7.30133941e-12  7.30133941e-12  8.76160730e-02  1.20000000e+00  2.18522539e-05 -9.67097874e-05  6.24884311e-05  1.23691024e-05 
 7.53997890e-12  7.53997890e-12  9.04797468e-02  1.20000000e+00  2.11361350e-05 -9.68131262e-05  6.33276280e-05  1.23493631e-05 
 7.78420869e-12  7.78420869e-12  9.34105043e-02  1.20000000e+00  2.03509136e-05 -9.69182843e-05  6.42380933e-05  1.23292774e-05 
 8.03426271e-12  8.03426271e-12  9.64111525e-02  1.20000000e+00  1.94885035e-05 -9.70253562e-05  6.52280208e-05  1.23088318e-05 
 8.29052197e-12  8.29052197e-12  9.94862637e-02  1.20000000e+00  1.85391985e-05 -9.71345052e-05  6.63073056e-05  1.22880011e-05 
 8.55330276e-12  8.55330276e-12  1.02639633e-01  1.20000000e+00  1.74921838e-05 -9.72458746e-05  6.74869260e-05  1.22667648e-05 
 8.82305078e-12  8.82305078e-12  1.05876609e-01  1.20000000e+00  1.63345624e-05 -9.73596726e-05  6.87800184e-05  1.22450918e-05 
 9.10018751e-12  9.10018751e-12  1.09202250e-01  1.20000000e+00  1.50516373e-05 -9.74761095e-05  7.02015199e-05  1.22229524e-05 
 9.38526127e-12  9.38526127e-12  1.12623135e-01  1.20000000e+00  1.36258633e-05 -9.75954653e-05  7.17692965e-05  1.22003056e-05 
 9.67875771e-12  9.67875771e-12  1.16145092e-01  1.20000000e+00  1.20372863e-05 -9.77180144e-05  7.35036144e-05  1.21771137e-05 
 9.98120358e-12  9.98120358e-12  1.19774443e-01  1.20000000e+00  1.02625856e-05 -9.78440758e-05  7.54281568e-05  1.21533334e-05 
 1.02934243e-11  1.02934243e-11  1.23521092e-01  1.20000000e+00  8.27272635e-06 -9.79741280e-05  7.75725074e-05  1.21288942e-05 
 1.06162404e-11  1.06162404e-11  1.27394885e-01  1.20000000e+00  6.03362567e-06 -9.81086935e-05  7.99713463e-05  1.21037215e-05 
 1.09508037e-11  1.09508037e-11  1.31409645e-01  1.20000000e+00  3.50254386e-06 -9.82484941e-05  8.26682422e-05  1.20777081e-05 
 1.12983832e-11  1.12983832e-11  1.35580599e-01  1.20000000e+00  6.27535485e-07 -9.83943847e-05  8.57161205e-05  1.20507287e-05 
 1.16236153e-11  1.16236153e-11  1.39483383e-01  1.20000000e+00 -2.30735112e-06 -9.85318061e-05  8.88136712e-05  1.20254860e-05 
 1.19277147e-11  1.19277147e-11  1.43132576e-01  1.20000000e+00 -5.28205357e-06 -9.86613875e-05  9.19415946e-05  1.20018464e-05 
 1.22181355e-11  1.22181355e-11  1.46617626e-01  1.20000000e+00 -8.34574753e-06 -9.87863881e-05  9.51529302e-05  1.19792054e-05 
 1.25008966e-11  1.25008966e-11  1.50010760e-01  1.20000000e+00 -1.15517436e-05 -9.89095211e-05  9.85041947e-05  1.19570701e-05 
 1.28029058e-11  1.28029058e-11  1.53634870e-01  1.20000000e+00 -1.52350971e-05 -9.90428818e-05  1.02344677e-04  1.19333015e-05 
 1.30798855e-11  1.30798855e-11  1.56958626e-01  1.20000000e+00 -1.88633402e-05 -9.91672108e-05  1.06119225e-04  1.19113262e-05 
 1.33647805e-11  1.33647805e-11  1.60377365e-01  1.20000000e+00 -2.28607360e-05 -9.92974436e-05  1.10269646e-04  1.18885336e-05 
 1.36293813e-11  1.36293813e-11  1.63552576e-01  1.20000000e+00 -2.68286717e-05 -9.94208904e-05  1.14382422e-04  1.18671399e-05 
 1.38976201e-11  1.38976201e-11  1.66771441e-01  1.20000000e+00 -3.11165866e-05 -9.95488254e-05  1.18820193e-04  1.18452192e-05 
 1.41521380e-11  1.41521380e-11  1.69825656e-01  1.20000000e+00 -3.54456231e-05 -9.96731824e-05  1.23294649e-04  1.18241561e-05 
 1.44084535e-11  1.44084535e-11  1.72901442e-01  1.20000000e+00 -4.00751212e-05 -9.98017027e-05  1.28074152e-04  1.18026719e-05 
 1.46551935e-11  1.46551935e-11  1.75862321e-01  1.20000000e+00 -4.48003847e-05 -9.99289304e-05  1.32947623e-04  1.17816921e-05 
 1.49023912e-11  1.49023912e-11  1.78828695e-01  1.20000000e+00 -4.98117328e-05 -1.00060245e-04  1.38111610e-04  1.17603680e-05 
 1.51425625e-11  1.51425625e-11  1.81710750e-01  1.20000000e+00 -5.49589718e-05 -1.00191945e-04  1.43411592e-04  1.17393249e-05 
 1.53823662e-11  1.53823662e-11  1.84588395e-01  1.20000000e+00 -6.03845527e-05 -1.00327927e-04  1.48994495e-04  1.17179846e-05 
 1.56169021e-11  1.56169021e-11  1.87402826e-01  1.20000000e+00 -6.59797503e-05 -1.00465718e-04  1.54748698e-04  1.16967702e-05 
 1.58506672e-11  1.58506672e-11  1.90208007e-01  1.20000000e+00 -7.18528911e-05 -1.00608246e-04  1.60785856e-04  1.16752817e-05 
 1.60804420e-11  1.60804420e-11  1.92965304e-01  1.20000000e+00 -7.79259554e-05 -1.00753889e-04  1.67026036e-04  1.16538088e-05 
 1.63092983e-11  1.63092983e-11  1.95711579e-01  1.20000000e+00 -8.42823710e-05 -1.00904928e-04  1.73555225e-04  1.16320742e-05 
 1.65351143e-11  1.65351143e-11  1.98421372e-01  1.20000000e+00 -9.08668638e-05 -1.01060344e-04  1.80316928e-04  1.16102800e-05 
 1.67600164e-11  1.67600164e-11  2.01120197e-01  1.20000000e+00 -9.77447882e-05 -1.01221982e-04  1.87378536e-04  1.15882345e-05 
 1.69819218e-11  1.69819218e-11  2.03783061e-01  1.20000000e+00 -1.04855417e-04 -1.01388742e-04  1.94678008e-04  1.15661505e-05 
 1.71983186e-11  1.71983186e-11  2.06379823e-01  1.20000000e+00 -1.12110538e-04 -1.01558900e-04  2.02125136e-04  1.15443012e-05 
 1.74108592e-11  1.74108592e-11  2.08930310e-01  1.20000000e+00 -1.19555126e-04 -1.01733828e-04  2.09766393e-04  1.15225605e-05 
 1.76183355e-11  1.76183355e-11  2.11420026e-01  1.20000000e+00 -1.27136588e-04 -1.01912591e-04  2.17548095e-04  1.15010836e-05 
 1.78223354e-11  1.78223354e-11  2.13868024e-01  1.20000000e+00 -1.34902789e-04 -1.02096595e-04  2.25519638e-04  1.14797454e-05 
 1.78755932e-11  1.78755932e-11  2.14507118e-01  1.20000000e+00 -1.36981910e-04 -1.02146251e-04  2.27654239e-04  1.14739221e-05 
 1.79062086e-11  1.79062086e-11  2.14874503e-01  1.20000000e+00 -1.38187051e-04 -1.02175097e-04  2.28891513e-04  1.14706351e-05 
 1.79375385e-11  1.79375385e-11  2.15250462e-01  1.20000000e+00 -1.39427859e-04 -1.02204826e-04  2.30165371e-04  1.14673140e-05 
 1.79682712e-11  1.79682712e-11  2.15619254e-01  1.20000000e+00 -1.40652431e-04 -1.02234189e-04  2.31422553e-04  1.14640669e-05 
 1.80010979e-11  1.80010979e-11  2.16013175e-01  1.20000000e+00 -1.41968579e-04 -1.02265772e-04  2.32773750e-04  1.14606008e-05 
 1.80667513e-11  1.80667513e-11  2.16801016e-01  1.20000000e+00 -1.44626251e-04 -1.02329615e-04  2.35502189e-04  1.14536765e-05 
 1.81476549e-11  1.81476549e-11  2.17771858e-01  1.20000000e+00 -1.47948124e-04 -1.02409552e-04  2.38912549e-04  1.14451275e-05 
 1.82668408e-11  1.82668408e-11  2.19202090e-01  1.20000000e+00 -1.52937230e-04 -1.02529928e-04  2.44034658e-04  1.14324998e-05 
 1.84215493e-11  1.84215493e-11  2.21058591e-01  1.20000000e+00 -1.59585312e-04 -1.02691009e-04  2.50860281e-04  1.14160397e-05 
 1.85983380e-11  1.85983380e-11  2.23180057e-01  1.20000000e+00 -1.67424529e-04 -1.02882149e-04  2.58909555e-04  1.13971231e-05 
 1.87961583e-11  1.87961583e-11  2.25553899e-01  1.20000000e+00 -1.76509316e-04 -1.03105514e-04  2.68238956e-04  1.13758743e-05 
 1.89788142e-11  1.89788142e-11  2.27745770e-01  1.20000000e+00 -1.85197492e-04 -1.03321319e-04  2.77162640e-04  1.13561705e-05 
 1.91688185e-11  1.91688185e-11  2.30025822e-01  1.20000000e+00 -1.94547444e-04 -1.03556003e-04  2.86767709e-04  1.13357369e-05 
 1.91873166e-11  1.91873166e-11  2.30247800e-01  1.20000000e+00 -1.95474632e-04 -1.03579539e-04  2.87720613e-04  1.13335579e-05 
 1.92243129e-11  1.92243129e-11  2.30691755e-01  1.20000000e+00 -1.97338776e-04 -1.03626927e-04  2.89636185e-04  1.13295177e-05 
 1.92983054e-11  1.92983054e-11  2.31579665e-01  1.20000000e+00 -2.01104435e-04 -1.03722894e-04  2.93505706e-04  1.13216232e-05 
 1.93036484e-11  1.93036484e-11  2.31643781e-01  1.20000000e+00 -2.01378254e-04 -1.03729890e-04  2.93787103e-04  1.13210414e-05 
 1.93080859e-11  1.93080859e-11  2.31697030e-01  1.20000000e+00 -2.01605883e-04 -1.03735708e-04  2.94021027e-04  1.13205631e-05 
 1.93127292e-11  1.93127292e-11  2.31752751e-01  1.20000000e+00 -2.01844269e-04 -1.03741801e-04  2.94266004e-04  1.13200667e-05 
 1.93172096e-11  1.93172096e-11  2.31806515e-01  1.20000000e+00 -2.02074475e-04 -1.03747687e-04  2.94502573e-04  1.13195895e-05 
 1.93213573e-11  1.93213573e-11  2.31856288e-01  1.20000000e+00 -2.02287753e-04 -1.03753141e-04  2.94721746e-04  1.13191481e-05 
 1.93258016e-11  1.93258016e-11  2.31909619e-01  1.20000000e+00 -2.02516454e-04 -1.03758991e-04  2.94956770e-04  1.13186754e-05 
 1.93312298e-11  1.93312298e-11  2.31974758e-01  1.20000000e+00 -2.02796038e-04 -1.03766145e-04  2.95244084e-04  1.13180982e-05 
 1.93387359e-11  1.93387359e-11  2.32064831e-01  1.20000000e+00 -2.03183084e-04 -1.03776050e-04  2.95641834e-04  1.13173003e-05 
 1.93505512e-11  1.93505512e-11  2.32206615e-01  1.20000000e+00 -2.03793383e-04 -1.03791677e-04  2.96269015e-04  1.13160453e-05 
 1.93663506e-11  1.93663506e-11  2.32396207e-01  1.20000000e+00 -2.04611473e-04 -1.03812640e-04  2.97109744e-04  1.13143686e-05 
 1.93857596e-11  1.93857596e-11  2.32629115e-01  1.20000000e+00 -2.05619614e-04 -1.03838494e-04  2.98145797e-04  1.13123109e-05 
 1.94090722e-11  1.94090722e-11  2.32908867e-01  1.20000000e+00 -2.06835105e-04 -1.03869700e-04  2.99394963e-04  1.13098419e-05 
 1.94393066e-11  1.94393066e-11  2.33271679e-01  1.20000000e+00 -2.08418969e-04 -1.03910419e-04  3.01022743e-04  1.13066445e-05 
 1.94720154e-11  1.94720154e-11  2.33664184e-01  1.20000000e+00 -2.10141993e-04 -1.03954788e-04  3.02793591e-04  1.13031901e-05 
 1.95045607e-11  1.95045607e-11  2.34054728e-01  1.20000000e+00 -2.11866276e-04 -1.03999267e-04  3.04565786e-04  1.12997570e-05 
 1.95396673e-11  1.95396673e-11  2.34476007e-01  1.20000000e+00 -2.13737334e-04 -1.04047619e-04  3.06488893e-04  1.12960601e-05 
 1.95758372e-11  1.95758372e-11  2.34910047e-01  1.20000000e+00 -2.15677128e-04 -1.04097845e-04  3.08482715e-04  1.12922582e-05 
 1.96159096e-11  1.96159096e-11  2.35390915e-01  1.20000000e+00 -2.17840562e-04 -1.04153978e-04  3.10706484e-04  1.12880557e-05 
 1.96419617e-11  1.96419617e-11  2.35703540e-01  1.20000000e+00 -2.19255172e-04 -1.04190752e-04  3.12160599e-04  1.12853244e-05 
 1.96464784e-11  1.96464784e-11  2.35757741e-01  1.20000000e+00 -2.19501073e-04 -1.04197151e-04  3.12413376e-04  1.12848488e-05 
 1.96555119e-11  1.96555119e-11  2.35866143e-01  1.20000000e+00 -2.19993467e-04 -1.04209969e-04  3.12919534e-04  1.12839017e-05 
 1.96578633e-11  1.96578633e-11  2.35894360e-01  1.20000000e+00 -2.20121766e-04 -1.04213310e-04  3.13051420e-04  1.12836556e-05 
 1.96601406e-11  1.96601406e-11  2.35921687e-01  1.20000000e+00 -2.20246065e-04 -1.04216547e-04  3.13179195e-04  1.12834175e-05 
 1.96631365e-11  1.96631365e-11  2.35957638e-01  1.20000000e+00 -2.20409669e-04 -1.04220809e-04  3.13347374e-04  1.12831043e-05 
 1.96656253e-11  1.96656253e-11  2.35987503e-01  1.20000000e+00 -2.20545643e-04 -1.04224351e-04  3.13487150e-04  1.12828442e-05 
 1.96688786e-11  1.96688786e-11  2.36026543e-01  1.20000000e+00 -2.20723472e-04 -1.04228985e-04  3.13669953e-04  1.12825043e-05 
 1.96724954e-11  1.96724954e-11  2.36069945e-01  1.20000000e+00 -2.20921294e-04 -1.04234140e-04  3.13873308e-04  1.12821265e-05 
 1.96770610e-11  1.96770610e-11  2.36124732e-01  1.20000000e+00 -2.21171183e-04 -1.04240654e-04  3.14130188e-04  1.12816497e-05 
 1.96828012e-11  1.96828012e-11  2.36193614e-01  1.20000000e+00 -2.21485641e-04 -1.04248854e-04  3.14453444e-04  1.12810506e-05 
