 time            time            v(gate_rc)      id             
 7.26692535e-13  7.26692535e-13  6.05312731e-02  2.55841667e-04 
 7.55114363e-13  7.55114363e-13  6.41572013e-02  2.65247729e-04 
 7.83761167e-13  7.83761167e-13  6.79031702e-02  2.74692057e-04 
 8.12625152e-13  8.12625152e-13  7.17697435e-02  2.84171803e-04 
 8.41725973e-13  8.41725973e-13  7.57611839e-02  2.93693232e-04 
 8.71060049e-13  8.71060049e-13  7.98786961e-02  3.03255043e-04 
 9.00643462e-13  9.00643462e-13  8.41262842e-02  3.12862451e-04 
 9.30475636e-13  9.30475636e-13  8.85056761e-02  3.22515327e-04 
 9.60570078e-13  9.60570078e-13  9.30207190e-02  3.32218216e-04 
 9.90928342e-13  9.90928342e-13  9.76735738e-02  3.41971905e-04 
 1.00000000e-12  1.00000000e-12  9.90830057e-02  3.44875330e-04 
 1.00020618e-12  1.00020618e-12  9.91071557e-02  3.44846905e-04 
 1.00061855e-12  1.00061855e-12  9.91554508e-02  3.44790027e-04 
 1.00144327e-12  1.00144327e-12  9.92520191e-02  3.44683523e-04 
 1.00309273e-12  1.00309273e-12  9.94450760e-02  3.44485496e-04 
 1.00639164e-12  1.00639164e-12  9.98309295e-02  3.44132572e-04 
 1.01298946e-12  1.01298946e-12  1.00601836e-01  3.43527510e-04 
 1.02035964e-12  1.02035964e-12  1.01461942e-01  3.42943693e-04 
 1.03175787e-12  1.03175787e-12  1.02790195e-01  3.42145548e-04 
 1.04695847e-12  1.04695847e-12  1.04558033e-01  3.41210007e-04 
 1.06459565e-12  1.06459565e-12  1.06604276e-01  3.40253371e-04 
 1.08131002e-12  1.08131002e-12  1.08538570e-01  3.39436958e-04 
 1.10022978e-12  1.10022978e-12  1.10722402e-01  3.38581986e-04 
 1.11891133e-12  1.11891133e-12  1.12872862e-01  3.37786066e-04 
 1.14017240e-12  1.14017240e-12  1.15313215e-01  3.36917445e-04 
 1.16213015e-12  1.16213015e-12  1.17825727e-01  3.36048456e-04 
 1.18721989e-12  1.18721989e-12  1.20686985e-01  3.35078750e-04 
 1.21406200e-12  1.21406200e-12  1.23736806e-01  3.34061318e-04 
 1.24501566e-12  1.24501566e-12  1.27239441e-01  3.32906976e-04 
 1.27933131e-12  1.27933131e-12  1.31104719e-01  3.31646677e-04 
 1.31974171e-12  1.31974171e-12  1.35632780e-01  3.30184212e-04 
 1.36659811e-12  1.36659811e-12  1.40851384e-01  3.28514649e-04 
 1.42409094e-12  1.42409094e-12  1.47208695e-01  3.26499928e-04 
 1.48988743e-12  1.48988743e-12  1.54423092e-01  3.24237112e-04 
 1.55366228e-12  1.55366228e-12  1.61354623e-01  3.22085887e-04 
 1.62188521e-12  1.62188521e-12  1.68704080e-01  3.19820573e-04 
 1.68775941e-12  1.68775941e-12  1.75737317e-01  3.17666118e-04 
 1.75708040e-12  1.75708040e-12  1.83072648e-01  3.15425220e-04 
 1.82510752e-12  1.82510752e-12  1.90206408e-01  3.13247989e-04 
 1.89602254e-12  1.89602254e-12  1.97575912e-01  3.10991995e-04 
 1.96634863e-12  1.96634863e-12  2.04817593e-01  3.08761304e-04 
 2.03905530e-12  2.03905530e-12  2.12235676e-01  3.06450625e-04 
 2.11160508e-12  2.11160508e-12  2.19569059e-01  3.04129722e-04 
 2.18612133e-12  2.18612133e-12  2.27030705e-01  3.01715641e-04 
 2.26076328e-12  2.26076328e-12  2.34434160e-01  2.99251704e-04 
 2.33704747e-12  2.33704747e-12  2.41928101e-01  2.96667355e-04 
 2.41363590e-12  2.41363590e-12  2.49379003e-01  2.93984787e-04 
 2.49160266e-12  2.49160266e-12  2.56889551e-01  2.91138697e-04 
 2.56996860e-12  2.56996860e-12  2.64363360e-01  2.88133273e-04 
 2.64948384e-12  2.64948384e-12  2.71870095e-01  2.84903120e-04 
 2.72942415e-12  2.72942415e-12  2.79339324e-01  2.81436106e-04 
 2.81030167e-12  2.81030167e-12  2.86816963e-01  2.77662908e-04 
 2.89157154e-12  2.89157154e-12  2.94250552e-01  2.73556200e-04 
 2.97356867e-12  2.97356867e-12  3.01668715e-01  2.69040594e-04 
 3.05587006e-12  3.05587006e-12  3.09031036e-01  2.64075253e-04 
 3.13867341e-12  3.13867341e-12  3.16353078e-01  2.58579072e-04 
 3.22163154e-12  3.22163154e-12  3.23601877e-01  2.52501488e-04 
 3.30483072e-12  3.30483072e-12  3.30782686e-01  2.45759773e-04 
 3.38796696e-12  3.38796696e-12  3.37866854e-01  2.38300950e-04 
 3.47104037e-12  3.47104037e-12  3.44851955e-01  2.30048980e-04 
 3.55378098e-12  3.55378098e-12  3.51712793e-01  2.20958718e-04 
 3.63614295e-12  3.63614295e-12  3.58443130e-01  2.10970627e-04 
 3.71438640e-12  3.71438640e-12  3.64741533e-01  2.00548701e-04 
 3.79159301e-12  3.79159301e-12  3.70861486e-01  1.89314901e-04 
 3.86828789e-12  3.86828789e-12  3.76843513e-01  1.77172142e-04 
 3.92747381e-12  3.92747381e-12  3.81391486e-01  1.67132784e-04 
 3.99503676e-12  3.99503676e-12  3.86508303e-01  1.54925635e-04 
 4.06529759e-12  4.06529759e-12  3.91742233e-01  1.41353910e-04 
 4.14653003e-12  4.14653003e-12  3.97679398e-01  1.24533067e-04 
 4.22150622e-12  4.22150622e-12  4.03048063e-01  1.07926109e-04 
 4.30241343e-12  4.30241343e-12  4.08719521e-01  8.88451700e-05 
 4.37783093e-12  4.37783093e-12  4.13891183e-01  6.99852637e-05 
 4.44768354e-12  4.44768354e-12  4.18582221e-01  5.16101520e-05 
 4.51181164e-12  4.51181164e-12  4.22805563e-01  3.39919957e-05 
 4.57363405e-12  4.57363405e-12  4.26802577e-01  1.63485721e-05 
 4.63986042e-12  4.63986042e-12  4.31004705e-01  3.24461150e-06 
 4.70068087e-12  4.70068087e-12  4.34792943e-01  2.18517967e-05 
 4.76273479e-12  4.76273479e-12  4.38590000e-01  4.14166248e-05 
 4.82268265e-12  4.82268265e-12  4.42194962e-01  6.08534436e-05 
 4.88346343e-12  4.88346343e-12  4.45788747e-01  8.10756594e-05 
 4.94386525e-12  4.94386525e-12  4.49301271e-01  1.01664979e-04 
 5.00516441e-12  5.00516441e-12  4.52808379e-01  1.23041113e-04 
 5.06700270e-12  5.06700270e-12  4.56290021e-01  1.45074815e-04 
 5.13002969e-12  5.13002969e-12  4.59782987e-01  1.67995502e-04 
 5.19423219e-12  5.19423219e-12  4.63286084e-01  1.91802654e-04 
 5.26001629e-12  5.26001629e-12  4.66820696e-01  2.16654104e-04 
 5.32752034e-12  5.32752034e-12  4.70393001e-01  2.42613802e-04 
 5.39706800e-12  5.39706800e-12  4.74018524e-01  2.69821002e-04 
 5.46888203e-12  5.46888203e-12  4.77706852e-01  2.98381316e-04 
 5.54327867e-12  5.54327867e-12  4.81471817e-01  3.28442111e-04 
 5.62054879e-12  5.62054879e-12  4.85325291e-01  3.60145904e-04 
 5.70104484e-12  5.70104484e-12  4.89281553e-01  3.93665431e-04 
 5.78513376e-12  5.78513376e-12  4.93354832e-01  4.29184850e-04 
 5.87323962e-12  5.87323962e-12  4.97561309e-01  4.66917727e-04 
 5.96582901e-12  5.96582901e-12  5.01918252e-01  5.07101292e-04 
 6.06343667e-12  6.06343667e-12  5.06445089e-01  5.50007736e-04 
 6.16666720e-12  6.16666720e-12  5.11163261e-01  5.95945259e-04 
 6.27621609e-12  6.27621609e-12  5.16096951e-01  6.45267406e-04 
 6.39288124e-12  6.39288124e-12  5.21273286e-01  6.98378055e-04 
 6.51758404e-12  6.51758404e-12  5.26722906e-01  7.55740265e-04 
 6.64699659e-12  6.64699659e-12  5.32292772e-01  8.15835250e-04 
 6.77965560e-12  6.77965560e-12  5.37917154e-01  8.77951656e-04 
 6.91573622e-12  6.91573622e-12  5.43601924e-01  9.42124207e-04 
 7.05461284e-12  7.05461284e-12  5.49319693e-01  1.00800291e-03 
 7.19679195e-12  7.19679195e-12  5.55090041e-01  1.07576752e-03 
 7.34181221e-12  7.34181221e-12  5.60892811e-01  1.14513393e-03 
 7.48972233e-12  7.48972233e-12  5.66728747e-01  1.21605679e-03 
 7.64110872e-12  7.64110872e-12  5.72619155e-01  1.28874676e-03 
 7.79478829e-12  7.79478829e-12  5.78516563e-01  1.36256284e-03 
 7.95170706e-12  7.95170706e-12  5.84455947e-01  1.43788494e-03 
 8.11112529e-12  8.11112529e-12  5.90407744e-01  1.51428334e-03 
 8.27298935e-12  8.27298935e-12  5.96368936e-01  1.59165888e-03 
 8.43767459e-12  8.43767459e-12  6.02352028e-01  1.67011797e-03 
 8.60472005e-12  8.60472005e-12  6.08338974e-01  1.74936964e-03 
 8.77445454e-12  8.77445454e-12  6.14340324e-01  1.82950043e-03 
 8.94650474e-12  8.94650474e-12  6.20341647e-01  1.91026692e-03 
 9.12112055e-12  9.12112055e-12  6.26350496e-01  1.99172180e-03 
 9.29803177e-12  9.29803177e-12  6.32356409e-01  2.07367697e-03 
 9.47742448e-12  9.47742448e-12  6.38364588e-01  2.15615933e-03 
 9.65910431e-12  9.65910431e-12  6.44367406e-01  2.23902283e-03 
 9.84320834e-12  9.84320834e-12  6.50368317e-01  2.32227605e-03 
 1.00295967e-11  1.00295967e-11  6.56361684e-01  2.40580434e-03 
 1.02183703e-11  1.02183703e-11  6.62349707e-01  2.48960410e-03 
 1.04094287e-11  1.04094287e-11  6.68328159e-01  2.57358433e-03 
 1.06028462e-11  1.06028462e-11  6.74298350e-01  2.65773365e-03 
 1.07985509e-11  1.07985509e-11  6.80257049e-01  2.74197890e-03 
 1.09965976e-11  1.09965976e-11  6.86204934e-01  2.82630392e-03 
 1.11969349e-11  1.11969349e-11  6.92139476e-01  2.91064902e-03 
 1.13996029e-11  1.13996029e-11  6.98060903e-01  2.99499526e-03 
 1.16045649e-11  1.16045649e-11  7.03967181e-01  3.07929315e-03 
 1.18118503e-11  1.18118503e-11  7.09858219e-01  3.16352237e-03 
 1.20214327e-11  1.20214327e-11  7.15732331e-01  3.24764122e-03 
 1.22333337e-11  1.22333337e-11  7.21589203e-01  3.33162889e-03 
 1.24464630e-11  1.24464630e-11  7.27398408e-01  3.41503329e-03 
 1.26542400e-11  1.26542400e-11  7.32984557e-01  3.49531764e-03 
 1.28618289e-11  1.28618289e-11  7.38491110e-01  3.57452616e-03 
 1.30617483e-11  1.30617483e-11  7.43725156e-01  3.64986903e-03 
 1.32628373e-11  1.32628373e-11  7.48922763e-01  3.72473140e-03 
 1.34555837e-11  1.34555837e-11  7.53842749e-01  3.79562942e-03 
 1.36512921e-11  1.36512921e-11  7.58777373e-01  3.86676555e-03 
 1.38379979e-11  1.38379979e-11  7.63428708e-01  3.93383825e-03 
 1.40290895e-11  1.40290895e-11  7.68133344e-01  4.00169467e-03 
 1.42103847e-11  1.42103847e-11  7.72545299e-01  4.06534004e-03 
 1.43973591e-11  1.43973591e-11  7.77043776e-01  4.13023983e-03 
 1.45738203e-11  1.45738203e-11  7.81241901e-01  4.19080955e-03 
 1.47567232e-11  1.47567232e-11  7.85545428e-01  4.25289980e-03 
 1.49288221e-11  1.49288221e-11  7.89550906e-01  4.31068771e-03 
 1.51077696e-11  1.51077696e-11  7.93671359e-01  4.37012942e-03 
 1.52759378e-11  1.52759378e-11  7.97502891e-01  4.42539710e-03 
 1.54517320e-11  1.54517320e-11  8.01466587e-01  4.48256269e-03 
 1.56188182e-11  1.56188182e-11  8.05195057e-01  4.53632662e-03 
 1.57940623e-11  1.57940623e-11  8.09065404e-01  4.59212504e-03 
 1.59611420e-11  1.59611420e-11  8.12717634e-01  4.64476709e-03 
 1.61361222e-11  1.61361222e-11  8.16503528e-01  4.69932194e-03 
 1.63033525e-11  1.63033525e-11  8.20084892e-01  4.75091557e-03 
 1.64780014e-11  1.64780014e-11  8.23787177e-01  4.80423543e-03 
 1.66454861e-11  1.66454861e-11  8.27301622e-01  4.85483427e-03 
 1.68198201e-11  1.68198201e-11  8.30922858e-01  4.90695324e-03 
 1.69876951e-11  1.69876951e-11  8.34374756e-01  4.95661773e-03 
 1.71617857e-11  1.71617857e-11  8.37918471e-01  5.00758455e-03 
 1.73301719e-11  1.73301719e-11  8.41311621e-01  5.05636737e-03 
 1.75041064e-11  1.75041064e-11  8.44781449e-01  5.10623280e-03 
 1.76730962e-11  1.76730962e-11  8.48118850e-01  5.15417553e-03 
 1.78469680e-11  1.78469680e-11  8.51518333e-01  5.20298944e-03 
 1.80166300e-11  1.80166300e-11  8.54802334e-01  5.25012467e-03 
 1.81905363e-11  1.81905363e-11  8.58134886e-01  5.29793540e-03 
 1.83609213e-11  1.83609213e-11  8.61367354e-01  5.34428911e-03 
 1.85349604e-11  1.85349604e-11  8.64636219e-01  5.39114282e-03 
 1.87061065e-11  1.87061065e-11  8.67818672e-01  5.43673621e-03 
 1.88803751e-11  1.88803751e-11  8.71026884e-01  5.48267626e-03 
 1.90523117e-11  1.90523117e-11  8.74160586e-01  5.52752714e-03 
 1.92269030e-11  1.92269030e-11  8.77310948e-01  5.57259374e-03 
 1.93996534e-11  1.93996534e-11  8.80396987e-01  5.61671758e-03 
 1.95746553e-11  1.95746553e-11  8.83492056e-01  5.66094755e-03 
 1.97482398e-11  1.97482398e-11  8.86531399e-01  5.70435827e-03 
 1.99237342e-11  1.99237342e-11  8.89573492e-01  5.74778508e-03 
 2.00981714e-11  2.00981714e-11  8.92567024e-01  5.79049558e-03 
 2.02742337e-11  2.02742337e-11  8.95558224e-01  5.83314947e-03 
 2.04495417e-11  2.04495417e-11  8.98506777e-01  5.87517199e-03 
 2.06262411e-11  2.06262411e-11  9.01448951e-01  5.91708018e-03 
 2.08024382e-11  2.08024382e-11  9.04353317e-01  5.95842653e-03 
 2.09798377e-11  2.09798377e-11  9.07248134e-01  5.99961347e-03 
 2.11569430e-11  2.11569430e-11  9.10109078e-01  6.04029513e-03 
 2.13350999e-11  2.13350999e-11  9.12958029e-01  6.08078280e-03 
 2.15131333e-11  2.15131333e-11  9.15776292e-01  6.12081100e-03 
 2.16920996e-11  2.16920996e-11  9.18580711e-01  6.16061920e-03 
 2.18710820e-11  2.18710820e-11  9.21357012e-01  6.20000494e-03 
 2.20509053e-11  2.20509053e-11  9.24118096e-01  6.23915151e-03 
 2.22308583e-11  2.22308583e-11  9.26853132e-01  6.27790554e-03 
 2.24115820e-11  2.24115820e-11  9.29571959e-01  6.31640670e-03 
 2.25925279e-11  2.25925279e-11  9.32266405e-01  6.35453949e-03 
 2.27741921e-11  2.27741921e-11  9.34943948e-01  6.39240999e-03 
 2.29561538e-11  2.29561538e-11  9.37598459e-01  6.42993176e-03 
 2.31387956e-11  2.31387956e-11  9.40235601e-01  6.46718513e-03 
 2.33217963e-11  2.33217963e-11  9.42850808e-01  6.50410580e-03 
 2.35054502e-11  2.35054502e-11  9.45448357e-01  6.54075446e-03 
 2.36895135e-11  2.36895135e-11  9.48024866e-01  6.57708365e-03 
 2.38742120e-11  2.38742120e-11  9.50583564e-01  6.61313915e-03 
 2.40593617e-11  2.40593617e-11  9.53121960e-01  6.64888616e-03 
 2.42451356e-11  2.42451356e-11  9.55642490e-01  6.68435924e-03 
 2.44313955e-11  2.44313955e-11  9.58143334e-01  6.71953308e-03 
 2.46182740e-11  2.46182740e-11  9.60626329e-01  6.75443379e-03 
 2.48056681e-11  2.48056681e-11  9.63090160e-01  6.78904316e-03 
 2.49936793e-11  2.49936793e-11  9.65536214e-01  6.82338096e-03 
 2.51822315e-11  2.51822315e-11  9.67963548e-01  6.85743427e-03 
 2.53714026e-11  2.53714026e-11  9.70373215e-01  6.89121811e-03 
 2.55611368e-11  2.55611368e-11  9.72764548e-01  6.92472348e-03 
 2.57514941e-11  2.57514941e-11  9.75138350e-01  6.95796187e-03 
 2.59424342e-11  2.59424342e-11  9.77494159e-01  6.99092714e-03 
 2.61340036e-11  2.61340036e-11  9.79832590e-01  7.02362819e-03 
 2.63261734e-11  2.63261734e-11  9.82153332e-01  7.05606096e-03 
 2.65189801e-11  2.65189801e-11  9.84456861e-01  7.08823241e-03 
 2.67124036e-11  2.67124036e-11  9.86742976e-01  7.12014004e-03 
 2.69064725e-11  2.69064725e-11  9.89012050e-01  7.15178935e-03 
 2.71011735e-11  2.71011735e-11  9.91263962e-01  7.18317896e-03 
 2.72965293e-11  2.72965293e-11  9.93499008e-01  7.21431330e-03 
 2.74925317e-11  2.74925317e-11  9.95717125e-01  7.24519179e-03 
 2.76891990e-11  2.76891990e-11  9.97918554e-01  7.27581809e-03 
 2.78865266e-11  2.78865266e-11  1.00010327e+00  7.30619219e-03 
 2.80845298e-11  2.80845298e-11  1.00227148e+00  7.33631714e-03 
 2.82832068e-11  2.82832068e-11  1.00442317e+00  7.36619337e-03 
 2.84825703e-11  2.84825703e-11  1.00655853e+00  7.39582350e-03 
 2.86826207e-11  2.86826207e-11  1.00867758e+00  7.42520822e-03 
 2.88833690e-11  2.88833690e-11  1.01078047e+00  7.45434984e-03 
 2.90848170e-11  2.90848170e-11  1.01286723e+00  7.48324925e-03 
 2.92869746e-11  2.92869746e-11  1.01493799e+00  7.51190852e-03 
 2.94898448e-11  2.94898448e-11  1.01699281e+00  7.54032868e-03 
 2.96934364e-11  2.96934364e-11  1.01903180e+00  7.56851160e-03 
 2.98977534e-11  2.98977534e-11  1.02105502e+00  7.59645842e-03 
 3.01028039e-11  3.01028039e-11  1.02306257e+00  7.62417086e-03 
 3.03085925e-11  3.03085925e-11  1.02505451e+00  7.65165013e-03 
 3.05151270e-11  3.05151270e-11  1.02703095e+00  7.67889784e-03 
 3.07224125e-11  3.07224125e-11  1.02899195e+00  7.70591522e-03 
 3.09304563e-11  3.09304563e-11  1.03093760e+00  7.73270382e-03 
 3.11392640e-11  3.11392640e-11  1.03286796e+00  7.75926489e-03 
 3.13488429e-11  3.13488429e-11  1.03478313e+00  7.78559990e-03 
 3.15591986e-11  3.15591986e-11  1.03668318e+00  7.81171010e-03 
 3.17703385e-11  3.17703385e-11  1.03856817e+00  7.83759693e-03 
 3.19822685e-11  3.19822685e-11  1.04043820e+00  7.86326164e-03 
 3.21949958e-11  3.21949958e-11  1.04229332e+00  7.88870561e-03 
 3.24085266e-11  3.24085266e-11  1.04413362e+00  7.91393010e-03 
 3.26228680e-11  3.26228680e-11  1.04595917e+00  7.93893645e-03 
 3.28380265e-11  3.28380265e-11  1.04777004e+00  7.96372591e-03 
 3.30540093e-11  3.30540093e-11  1.04956630e+00  7.98829978e-03 
 3.32708230e-11  3.32708230e-11  1.05134803e+00  8.01265932e-03 
 3.34884748e-11  3.34884748e-11  1.05311529e+00  8.03680581e-03 
 3.37069716e-11  3.37069716e-11  1.05486816e+00  8.06074047e-03 
 3.39263207e-11  3.39263207e-11  1.05660670e+00  8.08446457e-03 
 3.41465290e-11  3.41465290e-11  1.05833099e+00  8.10797933e-03 
 3.43676039e-11  3.43676039e-11  1.06004109e+00  8.13128598e-03 
 3.45895526e-11  3.45895526e-11  1.06173707e+00  8.15438574e-03 
 3.48123827e-11  3.48123827e-11  1.06341900e+00  8.17727981e-03 
 3.50361014e-11  3.50361014e-11  1.06508695e+00  8.19996941e-03 
 3.52607165e-11  3.52607165e-11  1.06674099e+00  8.22245573e-03 
 3.54870758e-11  3.54870758e-11  1.06838725e+00  8.24482247e-03 
 3.57151639e-11  3.57151639e-11  1.07002541e+00  8.26706532e-03 
 3.59451936e-11  3.59451936e-11  1.07165676e+00  8.28920197e-03 
 3.61770438e-11  3.61770438e-11  1.07328021e+00  8.31121761e-03 
 3.64108117e-11  3.64108117e-11  1.07489619e+00  8.33311839e-03 
 3.66464069e-11  3.66464069e-11  1.07650386e+00  8.35489288e-03 
 3.68839071e-11  3.68839071e-11  1.07810353e+00  8.37654542e-03 
 3.71232559e-11  3.71232559e-11  1.07969458e+00  8.39806800e-03 
 3.73645165e-11  3.73645165e-11  1.08127724e+00  8.41946356e-03 
 3.76076525e-11  3.76076525e-11  1.08285104e+00  8.44072615e-03 
 3.78527135e-11  3.78527135e-11  1.08441610e+00  8.46185743e-03 
 3.80996762e-11  3.80996762e-11  1.08597206e+00  8.48285275e-03 
 3.83485799e-11  3.83485799e-11  1.08751897e+00  8.50371287e-03 
 3.85994110e-11  3.85994110e-11  1.08905654e+00  8.52443410e-03 
 3.88522013e-11  3.88522013e-11  1.09058477e+00  8.54501660e-03 
 3.91069445e-11  3.91069445e-11  1.09210342e+00  8.56545738e-03 
 3.93636675e-11  3.93636675e-11  1.09361246e+00  8.58575620e-03 
 3.96223693e-11  3.96223693e-11  1.09511170e+00  8.60591061e-03 
 3.98830733e-11  3.98830733e-11  1.09660108e+00  8.62592011e-03 
 4.01457828e-11  4.01457828e-11  1.09808045e+00  8.64578267e-03 
 4.04105186e-11  4.04105186e-11  1.09954973e+00  8.66549763e-03 
 4.06772874e-11  4.06772874e-11  1.10100878e+00  8.68506329e-03 
 4.09461084e-11  4.09461084e-11  1.10245754e+00  8.70447891e-03 
 4.12169908e-11  4.12169908e-11  1.10389588e+00  8.72374302e-03 
 4.14899529e-11  4.14899529e-11  1.10532372e+00  8.74285486e-03 
 4.17650060e-11  4.17650060e-11  1.10674097e+00  8.76181318e-03 
 4.20421679e-11  4.20421679e-11  1.10814754e+00  8.78061721e-03 
 4.23214515e-11  4.23214515e-11  1.10954333e+00  8.79926587e-03 
 4.26028746e-11  4.26028746e-11  1.11092829e+00  8.81775843e-03 
 4.28864515e-11  4.28864515e-11  1.11230232e+00  8.83609394e-03 
 4.31722002e-11  4.31722002e-11  1.11366535e+00  8.85427172e-03 
 4.34601362e-11  4.34601362e-11  1.11501731e+00  8.87229096e-03 
 4.37502779e-11  4.37502779e-11  1.11635813e+00  8.89015102e-03 
 4.40426419e-11  4.40426419e-11  1.11768774e+00  8.90785121e-03 
 4.43372471e-11  4.43372471e-11  1.11900608e+00  8.92539095e-03 
 4.46341112e-11  4.46341112e-11  1.12031310e+00  8.94276965e-03 
 4.49332536e-11  4.49332536e-11  1.12160873e+00  8.95998681e-03 
 4.52346931e-11  4.52346931e-11  1.12289292e+00  8.97704191e-03 
 4.55384499e-11  4.55384499e-11  1.12416563e+00  8.99393453e-03 
 4.58445439e-11  4.58445439e-11  1.12542679e+00  9.01066425e-03 
 4.61529958e-11  4.61529958e-11  1.12667638e+00  9.02723071e-03 
 4.64638266e-11  4.64638266e-11  1.12791434e+00  9.04363358e-03 
 4.67770580e-11  4.67770580e-11  1.12914064e+00  9.05987255e-03 
 4.70927119e-11  4.70927119e-11  1.13035524e+00  9.07594738e-03 
 4.74108110e-11  4.74108110e-11  1.13155810e+00  9.09185785e-03 
 4.77313781e-11  4.77313781e-11  1.13274920e+00  9.10760375e-03 
 4.80544371e-11  4.80544371e-11  1.13392850e+00  9.12318496e-03 
 4.83800118e-11  4.83800118e-11  1.13509598e+00  9.13860135e-03 
 4.87081271e-11  4.87081271e-11  1.13625162e+00  9.15385284e-03 
 4.90388079e-11  4.90388079e-11  1.13739539e+00  9.16893937e-03 
 4.93720802e-11  4.93720802e-11  1.13852728e+00  9.18386094e-03 
 4.97079702e-11  4.97079702e-11  1.13964726e+00  9.19861755e-03 
 5.00465048e-11  5.00465048e-11  1.14075533e+00  9.21320926e-03 
 5.03877117e-11  5.03877117e-11  1.14185148e+00  9.22763614e-03 
 5.07316190e-11  5.07316190e-11  1.14293569e+00  9.24189831e-03 
 5.10782554e-11  5.10782554e-11  1.14400796e+00  9.25599589e-03 
 5.14276504e-11  5.14276504e-11  1.14506829e+00  9.26992907e-03 
 5.17798342e-11  5.17798342e-11  1.14611666e+00  9.28369803e-03 
 5.21348376e-11  5.21348376e-11  1.14715309e+00  9.29730300e-03 
 5.24926920e-11  5.24926920e-11  1.14817758e+00  9.31074424e-03 
 5.28534297e-11  5.28534297e-11  1.14919012e+00  9.32402202e-03 
 5.32170837e-11  5.32170837e-11  1.15019074e+00  9.33713666e-03 
 5.35836878e-11  5.35836878e-11  1.15117943e+00  9.35008849e-03 
 5.39532764e-11  5.39532764e-11  1.15215620e+00  9.36287787e-03 
 5.43258849e-11  5.43258849e-11  1.15312108e+00  9.37550518e-03 
 5.47015495e-11  5.47015495e-11  1.15407407e+00  9.38797084e-03 
 5.50803071e-11  5.50803071e-11  1.15501520e+00  9.40027528e-03 
 5.54621956e-11  5.54621956e-11  1.15594448e+00  9.41241896e-03 
 5.58472538e-11  5.58472538e-11  1.15686193e+00  9.42440236e-03 
 5.62355214e-11  5.62355214e-11  1.15776758e+00  9.43622600e-03 
 5.66270389e-11  5.66270389e-11  1.15866145e+00  9.44789040e-03 
 5.70218480e-11  5.70218480e-11  1.15954357e+00  9.45939611e-03 
 5.74199912e-11  5.74199912e-11  1.16041396e+00  9.47074370e-03 
 5.78215123e-11  5.78215123e-11  1.16127267e+00  9.48193378e-03 
